businessid,target_schemes_count,milestones_achieved_count,total_jc_earned
BZID-1304427064,1,0,0.000000
BZID-1304368568,1,0,0.000000
BZID-1304435053,3,1,40.000000
BZID-1304424761,2,0,0.000000
BZID-1304428302,1,0,0.000000
BZID-1304416037,2,0,0.000000
BZID-1304398394,2,0,0.000000
BZID-1304427409,1,0,0.000000
BZID-1304364832,2,0,0.000000
BZID-1304428051,2,1,45.000000
BZID-1304473819,2,0,0.000000
BZID-1304462714,1,0,0.000000
BZID-1304358035,2,0,0.000000
BZID-1304430073,2,2,2535.000000
BZID-1304476086,4,1,50.000000
BZID-1304471191,4,2,355.000000
BZID-1304437832,2,0,0.000000
BZID-1304422970,2,2,285.000000
BZID-1304463995,3,2,280.000000
BZID-1304466884,3,2,1325.000000
BZID-1304408137,2,2,270.000000
BZID-1304422324,2,0,0.000000
BZID-1304457891,2,2,395.000000
BZID-1304477289,3,0,0.000000
BZID-1304464185,2,0,0.000000
BZID-1304366739,2,2,360.000000
BZID-1304418500,2,0,0.000000
BZID-1304393034,1,0,0.000000
BZID-1304421656,2,2,645.000000
BZID-1304349819,2,0,0.000000
BZID-1304366014,1,0,0.000000
BZID-1304427464,2,1,50.000000
BZID-1304414649,2,2,40.000000
BZID-1304429112,1,1,50.000000
BZID-1304426440,2,1,20.000000
BZID-1304426244,2,0,0.000000
BZID-1304428306,1,1,50.000000
BZID-1304424696,1,1,20.000000
BZID-1304421396,2,2,70.000000
BZID-1304425780,2,0,0.000000
BZID-1304361743,2,0,0.000000
BZID-1304417484,2,2,60.000000
BZID-1304399793,2,1,20.000000
BZID-1304450407,3,1,20.000000
BZID-1304386938,5,4,160.000000
BZID-1304426764,2,2,120.000000
BZID-1304409355,2,2,65.000000
BZID-1304387369,2,2,40.000000
BZID-1304459547,4,4,295.000000
BZID-1304399234,2,2,105.000000
BZID-1304407364,2,0,0.000000
BZID-1304423822,2,1,20.000000
BZID-1304366415,2,0,0.000000
BZID-1304473635,7,5,250.000000
BZID-1304367453,2,1,225.000000
BZID-1304465722,3,0,0.000000
BZID-1304432590,4,1,40.000000
BZID-1304461434,6,3,80.000000
BZID-1304476979,3,1,1660.000000
BZID-1304475292,3,2,1525.000000
BZID-1304409572,2,1,2100.000000
BZID-1304463830,5,1,20.000000
BZID-1304456579,2,0,0.000000
BZID-1304438742,3,0,0.000000
BZID-1304455973,4,2,40.000000
BZID-1304478993,2,0,0.000000
BZID-1304446012,4,1,20.000000
BZID-1304461767,5,5,3505.000000
BZID-1304465332,3,2,1785.000000
BZID-1304472485,3,3,3185.000000
BZID-1304367844,1,0,0.000000
BZID-1304410917,2,1,40.000000
BZID-1304363133,1,0,0.000000
BZID-1304373732,1,0,0.000000
BZID-1304359709,2,1,45.000000
BZID-1304368343,2,2,70.000000
BZID-1304374481,2,2,310.000000
BZID-1304403982,1,0,0.000000
BZID-1304379953,2,0,0.000000
BZID-1304363079,2,1,45.000000
BZID-1304389734,2,1,20.000000
BZID-1304368395,1,0,0.000000
BZID-1304362498,1,0,0.000000
BZID-1304411037,1,0,0.000000
BZID-1304360569,2,1,100.000000
BZID-1304390077,2,1,100.000000
BZID-1304362662,2,0,0.000000
BZID-1304359153,1,0,0.000000
BZID-1304377729,2,0,0.000000
BZID-1304369555,2,2,135.000000
BZID-1304362954,2,0,0.000000
BZID-1304371621,2,2,235.000000
BZID-1304412943,2,0,0.000000
BZID-1304386360,2,0,0.000000
BZID-1304368402,1,0,0.000000
BZID-1304382466,2,2,150.000000
BZID-1304373134,1,0,0.000000
BZID-1304381005,1,0,0.000000
BZID-1304389132,2,0,0.000000
BZID-1304397395,1,1,225.000000
BZID-1304368040,1,0,0.000000
BZID-1304430725,2,0,0.000000
BZID-1304364207,2,1,20.000000
BZID-1304389914,2,2,70.000000
BZID-1304359574,2,1,50.000000
BZID-1304371522,1,0,0.000000
BZID-1304416116,1,0,0.000000
BZID-1304372006,1,0,0.000000
BZID-1304371649,1,0,0.000000
BZID-1304375194,2,1,20.000000
BZID-1304400317,2,0,0.000000
BZID-1304379023,2,0,0.000000
BZID-1304390879,2,0,0.000000
BZID-1304383646,2,0,0.000000
BZID-1304391835,1,0,0.000000
BZID-1304367757,1,1,225.000000
BZID-1304428335,2,0,0.000000
BZID-1304367576,1,0,0.000000
BZID-1304361652,2,0,0.000000
BZID-1304404160,2,0,0.000000
BZID-1304421243,2,2,90.000000
BZID-1304363843,2,0,0.000000
BZID-1304365451,1,0,0.000000
BZID-1304375136,2,0,0.000000
BZID-1304361357,1,0,0.000000
BZID-1304359539,2,1,20.000000
BZID-1304362466,1,0,0.000000
BZID-1304380688,2,2,425.000000
BZID-1304369920,2,0,0.000000
BZID-1304414924,2,1,50.000000
BZID-1304388040,2,2,360.000000
BZID-1304397508,2,0,0.000000
BZID-1304380793,2,2,325.000000
BZID-1304408673,1,0,0.000000
BZID-1304404324,1,0,0.000000
BZID-1304379628,2,0,0.000000
BZID-1304365257,2,0,0.000000
BZID-1304447903,2,2,90.000000
BZID-1304420756,2,0,0.000000
BZID-1304370325,1,0,0.000000
BZID-1304413150,2,2,70.000000
BZID-1304405387,1,0,0.000000
BZID-1304419196,2,0,0.000000
BZID-1304393237,1,0,0.000000
BZID-1304390478,1,0,0.000000
BZID-1304428145,2,0,0.000000
BZID-1304394807,2,2,185.000000
BZID-1304377326,2,2,360.000000
BZID-1304368051,2,1,20.000000
BZID-1304381188,1,0,0.000000
BZID-1304411760,2,1,20.000000
BZID-1304407302,2,1,20.000000
BZID-1304361272,2,2,120.000000
BZID-1304366558,1,0,0.000000
BZID-1304422699,2,1,45.000000
BZID-1304380742,2,1,20.000000
BZID-1304358702,2,2,150.000000
BZID-1304379327,2,0,0.000000
BZID-1304382360,1,0,0.000000
BZID-1304379041,2,1,100.000000
BZID-1304387898,2,2,235.000000
BZID-1304365626,2,0,0.000000
BZID-1304362267,1,0,0.000000
BZID-1304373303,1,0,0.000000
BZID-1304360834,2,2,145.000000
BZID-1304375027,2,2,310.000000
BZID-1304360026,2,0,0.000000
BZID-1304381232,1,1,50.000000
BZID-1304415339,2,0,0.000000
BZID-1304372132,1,0,0.000000
BZID-1304366711,2,0,0.000000
BZID-1304371082,1,0,0.000000
BZID-1304405745,1,0,0.000000
BZID-1304379521,1,1,225.000000
BZID-1304399069,1,0,0.000000
BZID-1304362393,2,0,0.000000
BZID-1304369430,1,1,50.000000
BZID-1304413254,2,2,140.000000
BZID-1304357951,2,2,150.000000
BZID-1304419068,2,0,0.000000
BZID-1304370979,2,2,150.000000
BZID-1304429333,1,0,0.000000
BZID-1304370586,2,0,0.000000
BZID-1304418899,2,2,185.000000
BZID-1304375824,1,0,0.000000
BZID-1304377111,2,0,0.000000
BZID-1304404603,2,0,0.000000
BZID-1304383870,3,2,235.000000
BZID-1304399945,2,0,0.000000
BZID-1304368266,2,2,135.000000
BZID-1304365275,2,1,45.000000
BZID-1304388536,2,1,45.000000
BZID-1304374546,1,0,0.000000
BZID-1304350594,2,1,45.000000
BZID-1304379905,2,0,0.000000
BZID-1304370296,1,0,0.000000
BZID-1304420583,2,0,0.000000
BZID-1304429934,1,0,0.000000
BZID-1304403584,2,0,0.000000
BZID-1304372495,2,2,150.000000
BZID-1304416553,2,0,0.000000
BZID-1304362294,2,1,20.000000
BZID-1304367812,1,0,0.000000
BZID-1304394475,1,0,0.000000
BZID-1304357996,2,1,100.000000
BZID-1304410910,2,1,20.000000
BZID-1304367843,1,0,0.000000
BZID-1304373672,1,0,0.000000
BZID-1304363289,1,0,0.000000
BZID-1304389679,1,1,225.000000
BZID-1304363576,2,1,100.000000
BZID-1304412467,1,0,0.000000
BZID-1304372774,2,2,185.000000
BZID-1304421040,2,1,20.000000
BZID-1304408634,2,0,0.000000
BZID-1304372086,2,0,0.000000
BZID-1304413842,2,1,45.000000
BZID-1304396032,2,2,360.000000
BZID-1304358339,1,1,50.000000
BZID-1304367303,1,0,0.000000
BZID-1304395737,2,1,20.000000
BZID-1304389640,2,2,200.000000
BZID-1304402289,2,1,20.000000
BZID-1304386002,1,0,0.000000
BZID-1304389924,2,2,140.000000
BZID-1304381813,2,1,45.000000
BZID-1304399159,2,2,90.000000
BZID-1304458605,2,2,185.000000
BZID-1304381982,1,1,225.000000
BZID-1304362846,2,0,0.000000
BZID-1304380915,2,0,0.000000
BZID-1304385169,2,0,0.000000
BZID-1304412104,2,0,0.000000
BZID-1304461378,2,1,20.000000
BZID-1304371236,2,2,270.000000
BZID-1304358389,2,1,45.000000
BZID-1304375959,1,0,0.000000
BZID-1304360955,1,0,0.000000
BZID-1304479470,7,5,6255.000000
BZID-1304437991,2,2,1905.000000
BZID-1304476757,6,4,1490.000000
BZID-1304474681,6,2,2155.000000
BZID-1304470774,7,2,45.000000
BZID-1304423893,2,2,990.000000
BZID-1304477038,5,1,520.000000
BZID-1304464850,6,1,10.000000
BZID-1304427503,5,2,20.000000
BZID-1304457802,4,4,6860.000000
BZID-1304423639,2,2,1675.000000
BZID-1304424733,2,1,750.000000
BZID-1304457765,9,3,440.000000
BZID-1304385585,3,0,0.000000
BZID-1304462656,9,0,0.000000
BZID-1304474720,5,4,2355.000000
BZID-1304423027,2,2,1460.000000
BZID-1304440193,5,1,20.000000
BZID-1304432504,5,2,215.000000
BZID-1304432445,7,4,380.000000
BZID-1304418742,6,2,95.000000
BZID-1304463172,6,1,135.000000
BZID-1304437964,2,0,0.000000
BZID-1304445956,6,4,1085.000000
BZID-1304419122,2,1,350.000000
BZID-1304478494,3,2,205.000000
BZID-1304474768,4,0,0.000000
BZID-1304407858,9,6,400.000000
BZID-1304466769,5,3,540.000000
BZID-1304423226,3,2,160.000000
BZID-1304478283,6,3,1545.000000
BZID-1304446442,6,3,290.000000
BZID-1304470085,7,3,55.000000
BZID-1304467283,5,3,285.000000
BZID-1304457353,6,1,125.000000
BZID-1304471211,9,1,80.000000
BZID-1304465272,2,2,785.000000
BZID-1304477334,6,2,130.000000
BZID-1304427123,6,5,1285.000000
BZID-1304469532,4,1,80.000000
BZID-1304449060,5,4,1015.000000
BZID-1304423188,5,1,50.000000
BZID-1304433212,4,2,85.000000
BZID-1304461263,5,2,130.000000
BZID-1304460759,2,0,0.000000
BZID-1304471553,5,4,1495.000000
BZID-1304469163,6,5,180.000000
BZID-1304473602,5,1,5.000000
BZID-1304456965,7,5,770.000000
BZID-1304479583,6,2,205.000000
BZID-1304477769,7,1,5.000000
BZID-1304479956,3,3,4425.000000
BZID-1304474145,6,2,30.000000
BZID-1304418503,2,2,785.000000
BZID-1304419544,5,1,5.000000
BZID-1304442803,2,0,0.000000
BZID-1304470739,3,0,0.000000
BZID-1304471066,3,2,120.000000
BZID-1304471611,8,5,1425.000000
BZID-1304435935,8,6,385.000000
BZID-1304461436,3,1,40.000000
BZID-1304430102,3,2,205.000000
BZID-1304473203,3,0,0.000000
BZID-1304431675,2,0,0.000000
BZID-1304460754,7,7,1960.000000
BZID-1304432147,8,6,555.000000
BZID-1304466316,9,4,565.000000
BZID-1304418762,8,3,130.000000
BZID-1304475094,3,1,20.000000
BZID-1304433951,5,3,970.000000
BZID-1304461418,3,2,325.000000
BZID-1304476794,3,1,20.000000
BZID-1304471042,4,1,615.000000
BZID-1304417360,4,3,595.000000
BZID-1304418560,5,2,85.000000
BZID-1304440319,4,2,80.000000
BZID-1304427371,5,2,260.000000
BZID-1304462231,5,3,375.000000
BZID-1304449901,3,0,0.000000
BZID-1304432061,5,3,220.000000
BZID-1304464955,2,0,0.000000
BZID-1304465412,4,1,50.000000
BZID-1304446389,3,1,520.000000
BZID-1304460633,4,3,180.000000
BZID-1304431884,4,2,20.000000
BZID-1304477513,11,9,200.000000
BZID-1304464942,7,7,955.000000
BZID-1304471207,3,0,0.000000
BZID-1304404604,7,4,375.000000
BZID-1304467460,2,1,270.000000
BZID-1304460883,4,0,0.000000
BZID-1304470394,6,3,790.000000
BZID-1304458906,3,1,350.000000
BZID-1304424534,4,0,0.000000
BZID-1304465170,7,6,4500.000000
BZID-1304426553,4,1,3080.000000
BZID-1304473471,10,9,3630.000000
BZID-1304433727,8,2,145.000000
BZID-1304441066,9,9,7430.000000
BZID-1304456745,7,4,95.000000
BZID-1304408222,10,10,1080.000000
BZID-1304471322,3,1,45.000000
BZID-1304428799,6,3,45.000000
BZID-1304445962,4,0,0.000000
BZID-1304459927,2,0,0.000000
BZID-1304466677,2,0,0.000000
BZID-1304477502,6,2,275.000000
BZID-1304418427,3,0,0.000000
BZID-1304457237,4,2,285.000000
BZID-1304449467,8,5,3195.000000
BZID-1304462205,4,0,0.000000
BZID-1304457443,8,0,0.000000
BZID-1304472113,5,4,2720.000000
BZID-1304430163,4,3,995.000000
BZID-1304444123,4,0,0.000000
BZID-1304461968,2,2,335.000000
BZID-1304437975,3,2,285.000000
BZID-1304472182,2,0,0.000000
BZID-1304406988,7,3,675.000000
BZID-1304470628,2,0,0.000000
BZID-1304479024,2,0,0.000000
BZID-1304367755,5,4,630.000000
BZID-1304424046,6,1,10.000000
BZID-1304472872,3,2,2080.000000
BZID-1304450102,2,0,0.000000
BZID-1304464216,6,1,5.000000
BZID-1304431911,2,1,520.000000
BZID-1304420690,2,2,335.000000
BZID-1304430916,2,0,0.000000
BZID-1304438369,1,0,0.000000
BZID-1304423087,3,0,0.000000
BZID-1304385943,3,0,0.000000
BZID-1304449967,4,4,370.000000
BZID-1304471495,2,0,0.000000
BZID-1304475195,2,0,0.000000
BZID-1304460687,3,0,0.000000
BZID-1304427241,2,1,900.000000
BZID-1304461925,2,0,0.000000
BZID-1304383009,2,1,750.000000
BZID-1304442873,2,0,0.000000
BZID-1304456213,5,2,930.000000
BZID-1304472283,2,2,2310.000000
BZID-1304471832,3,1,50.000000
BZID-1304429004,5,0,0.000000
BZID-1304454895,5,3,275.000000
BZID-1304474953,3,1,135.000000
BZID-1304431231,2,0,0.000000
BZID-1304463237,2,0,0.000000
BZID-1304418957,4,4,540.000000
BZID-1304430266,2,1,350.000000
BZID-1304428085,2,0,0.000000
BZID-1304473743,4,3,570.000000
BZID-1304449783,3,0,0.000000
BZID-1304432515,6,4,370.000000
BZID-1304479491,3,1,135.000000
BZID-1304476516,3,2,440.000000
BZID-1304463289,2,0,0.000000
BZID-1304460285,3,1,5.000000
BZID-1304424387,3,1,125.000000
BZID-1304425337,2,2,725.000000
BZID-1304474958,5,1,5.000000
BZID-1304424901,5,2,400.000000
BZID-1304450618,2,1,135.000000
BZID-1304473823,3,1,135.000000
BZID-1304465471,3,1,200.000000
BZID-1304461346,2,1,80.000000
BZID-1304415470,2,0,0.000000
BZID-1304462043,4,2,205.000000
BZID-1304431845,4,1,135.000000
BZID-1304440383,6,2,10.000000
BZID-1304416304,2,2,3500.000000
BZID-1304394822,4,2,140.000000
BZID-1304460269,3,0,0.000000
BZID-1304471589,5,2,150.000000
BZID-1304465404,6,1,20.000000
BZID-1304465719,2,0,0.000000
BZID-1304475157,3,2,1525.000000
BZID-1304477593,3,3,395.000000
BZID-1304476226,8,6,275.000000
BZID-1304447359,3,0,0.000000
BZID-1304457457,3,2,470.000000
BZID-1304475524,2,1,520.000000
BZID-1304467707,4,1,20.000000
BZID-1304449556,1,0,0.000000
BZID-1304457425,2,1,80.000000
BZID-1304428788,3,0,0.000000
BZID-1304422918,5,3,715.000000
BZID-1304434563,4,2,2325.000000
BZID-1304431756,5,1,135.000000
BZID-1304451114,4,1,135.000000
BZID-1304476192,2,1,135.000000
BZID-1304437280,4,1,80.000000
BZID-1304472245,2,1,135.000000
BZID-1304477458,3,0,0.000000
BZID-1304418477,2,0,0.000000
BZID-1304431641,2,1,40.000000
BZID-1304428243,2,1,1250.000000
BZID-1304456963,2,0,0.000000
BZID-1304422224,2,2,130.000000
BZID-1304431389,2,0,0.000000
BZID-1304426518,2,1,40.000000
BZID-1304416232,2,2,130.000000
BZID-1304429735,2,2,350.000000
BZID-1304389936,2,1,150.000000
BZID-1304434688,7,7,1880.000000
BZID-1304433980,3,1,50.000000
BZID-1304405130,2,1,50.000000
BZID-1304415140,2,1,50.000000
BZID-1304426106,2,2,185.000000
BZID-1304473039,6,4,880.000000
BZID-1304465172,2,1,520.000000
BZID-1304428260,2,2,130.000000
BZID-1304424578,2,2,130.000000
BZID-1304398700,1,1,150.000000
BZID-1304423294,2,0,0.000000
BZID-1304459091,3,0,0.000000
BZID-1304426903,2,2,90.000000
BZID-1304428226,3,1,50.000000
BZID-1304424833,2,2,285.000000
BZID-1304425931,2,2,250.000000
BZID-1304423702,7,7,1585.000000
BZID-1304423101,1,1,50.000000
BZID-1304430494,2,1,40.000000
BZID-1304415755,2,2,510.000000
BZID-1304443261,10,6,1305.000000
BZID-1304419702,2,0,0.000000
BZID-1304424673,2,2,230.000000
BZID-1304416825,3,2,1420.000000
BZID-1304479157,3,2,645.000000
BZID-1304476342,2,0,0.000000
BZID-1304425041,2,2,130.000000
BZID-1304469108,6,2,535.000000
BZID-1304419188,1,0,0.000000
BZID-1304426835,2,2,285.000000
BZID-1304471852,7,5,135.000000
BZID-1304459042,2,2,2270.000000
BZID-1304463776,3,0,0.000000
BZID-1304452630,4,3,175.000000
BZID-1304466296,2,1,40.000000
BZID-1304424666,3,1,40.000000
BZID-1304446784,2,0,0.000000
BZID-1304420114,2,1,80.000000
BZID-1304383427,3,2,335.000000
BZID-1304394814,2,0,0.000000
BZID-1304463414,2,0,0.000000
BZID-1304470795,3,1,80.000000
BZID-1304370790,1,0,0.000000
BZID-1304369684,1,0,0.000000
BZID-1304418246,2,0,0.000000
BZID-1304381214,2,0,0.000000
BZID-1304394039,1,0,0.000000
BZID-1304417480,1,0,0.000000
BZID-1304379897,2,1,20.000000
BZID-1304372580,2,0,0.000000
BZID-1304362964,2,1,20.000000
BZID-1304404988,2,0,0.000000
BZID-1304380398,2,0,0.000000
BZID-1304372630,2,1,225.000000
BZID-1304369568,1,0,0.000000
BZID-1304370952,2,1,20.000000
BZID-1304371046,2,2,145.000000
BZID-1304417317,2,0,0.000000
BZID-1304385927,2,2,90.000000
BZID-1304350705,1,0,0.000000
BZID-1304362500,1,0,0.000000
BZID-1304388296,2,1,20.000000
BZID-1304396964,3,1,100.000000
BZID-1304371075,1,0,0.000000
BZID-1304360944,1,0,0.000000
BZID-1304421365,1,0,0.000000
BZID-1304387608,1,0,0.000000
BZID-1304401701,1,0,0.000000
BZID-1304370610,2,0,0.000000
BZID-1304405226,2,2,140.000000
BZID-1304358520,1,0,0.000000
BZID-1304402951,2,1,45.000000
BZID-1304411610,1,0,0.000000
BZID-1304417652,2,1,20.000000
BZID-1304370047,1,1,50.000000
BZID-1304377911,2,0,0.000000
BZID-1304451404,2,0,0.000000
BZID-1304357420,2,0,0.000000
BZID-1304363667,2,0,0.000000
BZID-1304364007,2,0,0.000000
BZID-1304458438,2,0,0.000000
BZID-1304363951,1,0,0.000000
BZID-1304405358,1,0,0.000000
BZID-1304371985,1,0,0.000000
BZID-1304430511,1,0,0.000000
BZID-1304359336,1,0,0.000000
BZID-1304417176,2,0,0.000000
BZID-1304391640,2,2,90.000000
BZID-1304416694,1,0,0.000000
BZID-1304375075,2,1,100.000000
BZID-1304411527,2,0,0.000000
BZID-1304362997,2,2,150.000000
BZID-1304411460,2,2,90.000000
BZID-1304351045,1,0,0.000000
BZID-1304390638,2,1,20.000000
BZID-1304460340,1,0,0.000000
BZID-1304448578,2,0,0.000000
BZID-1304371600,1,0,0.000000
BZID-1304358312,2,0,0.000000
BZID-1304408407,2,0,0.000000
BZID-1304404994,2,0,0.000000
BZID-1304358912,2,2,360.000000
BZID-1304376085,2,2,310.000000
BZID-1304364775,2,1,45.000000
BZID-1304396703,2,0,0.000000
BZID-1304366715,2,2,140.000000
BZID-1304409828,2,1,20.000000
BZID-1304367911,1,1,50.000000
BZID-1304372264,1,0,0.000000
BZID-1304370028,1,0,0.000000
BZID-1304401073,2,0,0.000000
BZID-1304367597,2,0,0.000000
BZID-1304359470,1,0,0.000000
BZID-1304427236,2,1,20.000000
BZID-1304410050,2,0,0.000000
BZID-1304369784,2,1,20.000000
BZID-1304371607,2,2,70.000000
BZID-1304449301,2,0,0.000000
BZID-1304369692,1,0,0.000000
BZID-1304383262,2,0,0.000000
BZID-1304384764,2,0,0.000000
BZID-1304418758,2,1,50.000000
BZID-1304390508,2,0,0.000000
BZID-1304358460,1,0,0.000000
BZID-1304388671,1,1,50.000000
BZID-1304370571,1,0,0.000000
BZID-1304371388,1,1,100.000000
BZID-1304371498,1,0,0.000000
BZID-1304411283,2,2,70.000000
BZID-1304406940,2,0,0.000000
BZID-1304350429,2,0,0.000000
BZID-1304350300,1,0,0.000000
BZID-1304373296,2,0,0.000000
BZID-1304404616,3,0,0.000000
BZID-1304407416,1,0,0.000000
BZID-1304367705,1,0,0.000000
BZID-1304350563,1,0,0.000000
BZID-1304404662,2,0,0.000000
BZID-1304393307,2,2,360.000000
BZID-1304362386,1,0,0.000000
BZID-1304363619,2,1,20.000000
BZID-1304391813,2,0,0.000000
BZID-1304370384,1,0,0.000000
BZID-1304385260,1,0,0.000000
BZID-1304406564,2,0,0.000000
BZID-1304365477,1,1,50.000000
BZID-1304419925,1,0,0.000000
BZID-1304407709,2,1,20.000000
BZID-1304429955,2,1,50.000000
BZID-1304362507,2,0,0.000000
BZID-1304361976,2,2,145.000000
BZID-1304364040,2,0,0.000000
BZID-1304411218,2,1,45.000000
BZID-1304367748,2,2,935.000000
BZID-1304394892,2,0,0.000000
BZID-1304417465,1,0,0.000000
BZID-1304403562,2,0,0.000000
BZID-1304370337,1,0,0.000000
BZID-1304388037,2,2,95.000000
BZID-1304359090,2,1,20.000000
BZID-1304365908,2,2,265.000000
BZID-1304375716,2,2,360.000000
BZID-1304409614,1,0,0.000000
BZID-1304413447,2,1,20.000000
BZID-1304370413,1,0,0.000000
BZID-1304412103,1,0,0.000000
BZID-1304422663,2,0,0.000000
BZID-1304393987,2,0,0.000000
BZID-1304387044,2,1,100.000000
BZID-1304381006,2,0,0.000000
BZID-1304365607,3,1,100.000000
BZID-1304357852,2,2,95.000000
BZID-1304410231,2,1,100.000000
BZID-1304408507,2,0,0.000000
BZID-1304397991,2,1,20.000000
BZID-1304412862,2,0,0.000000
BZID-1304389329,2,2,310.000000
BZID-1304416089,1,0,0.000000
BZID-1304363648,2,1,45.000000
BZID-1304357918,2,1,45.000000
BZID-1304380728,2,1,50.000000
BZID-1304361389,2,1,20.000000
BZID-1304368008,1,0,0.000000
BZID-1304419906,2,0,0.000000
BZID-1304388579,2,1,20.000000
BZID-1304368447,2,0,0.000000
BZID-1304459933,2,2,150.000000
BZID-1304379645,1,0,0.000000
BZID-1304362234,1,0,0.000000
BZID-1304375258,1,0,0.000000
BZID-1304372438,2,1,100.000000
BZID-1304393886,1,0,0.000000
BZID-1304361826,2,2,200.000000
BZID-1304382771,1,0,0.000000
BZID-1304350224,2,1,20.000000
BZID-1304382417,2,2,185.000000
BZID-1304417771,1,0,0.000000
BZID-1304371309,2,2,95.000000
BZID-1304369759,1,1,50.000000
BZID-1304384999,2,2,235.000000
BZID-1304458451,2,1,45.000000
BZID-1304365165,1,0,0.000000
BZID-1304350500,2,0,0.000000
BZID-1304412878,2,0,0.000000
BZID-1304363176,2,0,0.000000
BZID-1304398257,2,1,20.000000
BZID-1304365576,2,1,20.000000
BZID-1304401163,2,1,50.000000
BZID-1304406465,2,0,0.000000
BZID-1304381485,1,0,0.000000
BZID-1304362049,2,0,0.000000
BZID-1304411072,2,0,0.000000
BZID-1304364197,2,0,0.000000
BZID-1304360394,2,1,100.000000
BZID-1304395554,1,0,0.000000
BZID-1304392273,1,0,0.000000
BZID-1304401157,2,1,40.000000
BZID-1304382406,1,0,0.000000
BZID-1304370175,1,0,0.000000
BZID-1304392161,2,1,20.000000
BZID-1304406290,2,0,0.000000
BZID-1304370687,2,1,20.000000
BZID-1304362719,1,0,0.000000
BZID-1304363286,2,0,0.000000
BZID-1304393067,2,1,50.000000
BZID-1304392645,2,2,70.000000
BZID-1304364138,1,0,0.000000
BZID-1304449015,2,0,0.000000
BZID-1304388792,2,2,70.000000
BZID-1304412670,1,0,0.000000
BZID-1304382925,1,0,0.000000
BZID-1304386334,2,2,95.000000
BZID-1304399328,1,0,0.000000
BZID-1304364543,1,0,0.000000
BZID-1304400230,2,0,0.000000
BZID-1304379351,1,0,0.000000
BZID-1304365448,2,1,100.000000
BZID-1304359519,1,0,0.000000
BZID-1304383652,1,1,50.000000
BZID-1304358633,2,0,0.000000
BZID-1304411791,2,2,150.000000
BZID-1304382694,2,0,0.000000
BZID-1304370634,1,0,0.000000
BZID-1304375961,2,0,0.000000
BZID-1304359593,1,0,0.000000
BZID-1304390640,2,2,135.000000
BZID-1304371804,1,0,0.000000
BZID-1304400852,1,0,0.000000
BZID-1304373108,2,1,20.000000
BZID-1304395312,2,0,0.000000
BZID-1304378451,2,0,0.000000
BZID-1304449287,2,1,50.000000
BZID-1304368136,1,0,0.000000
BZID-1304361852,2,0,0.000000
BZID-1304379089,1,0,0.000000
BZID-1304378378,2,1,20.000000
BZID-1304365601,1,0,0.000000
BZID-1304381039,2,0,0.000000
BZID-1304420776,2,0,0.000000
BZID-1304427746,2,1,20.000000
BZID-1304414984,1,0,0.000000
BZID-1304373286,2,0,0.000000
BZID-1304380404,2,1,20.000000
BZID-1304384123,1,0,0.000000
BZID-1304387910,1,0,0.000000
BZID-1304362581,2,2,95.000000
BZID-1304394178,2,1,45.000000
BZID-1304414686,2,1,50.000000
BZID-1304403273,2,1,225.000000
BZID-1304385514,1,0,0.000000
BZID-1304372143,1,0,0.000000
BZID-1304366044,1,1,50.000000
BZID-1304370426,2,1,20.000000
BZID-1304376340,2,2,90.000000
BZID-1304371209,1,0,0.000000
BZID-1304411954,2,1,45.000000
BZID-1304363434,1,0,0.000000
BZID-1304448875,2,1,20.000000
BZID-1304390853,1,0,0.000000
BZID-1304362475,2,1,45.000000
BZID-1304350670,1,0,0.000000
BZID-1304409182,2,2,95.000000
BZID-1304394308,2,1,45.000000
BZID-1304364260,2,0,0.000000
BZID-1304394110,1,0,0.000000
BZID-1304388878,2,0,0.000000
BZID-1304362506,2,1,20.000000
BZID-1304416824,2,0,0.000000
BZID-1304476375,5,3,95.000000
BZID-1304458879,4,2,80.000000
BZID-1304432286,6,4,150.000000
BZID-1304388980,2,1,40.000000
BZID-1304474403,2,0,0.000000
BZID-1304475032,2,2,80.000000
BZID-1304442047,3,1,40.000000
BZID-1304389343,2,0,0.000000
BZID-1304397456,2,0,0.000000
BZID-1304397654,2,0,0.000000
BZID-1304469169,5,4,1385.000000
BZID-1304464718,2,0,0.000000
BZID-1304430394,2,0,0.000000
BZID-1304464620,3,1,85.000000
BZID-1304464871,2,1,40.000000
BZID-1304475258,1,0,0.000000
BZID-1304451277,2,1,40.000000
