businessid,cta_dt_cnt,ppv_plv_dt_cnt,atc_dt_cnt
BZID-1304389449,29,22,14
BZID-1304366900,24,20,9
BZID-1304409960,5,4,0
BZID-1304461151,44,37,28
BZID-1304350560,30,26,9
BZID-1304428243,19,7,6
BZID-1304415140,28,24,13
BZID-1304404636,42,37,6
BZID-1304419330,30,28,6
BZID-1304379154,23,19,6
BZID-1304424031,30,27,9
BZID-1304447391,13,11,3
BZID-1304372123,41,35,32
BZID-1304350331,40,37,30
BZID-1304471663,26,21,10
BZID-1304359099,12,11,2
BZID-1304425903,4,1,0
BZID-1304452882,54,51,46
BZID-1304430520,48,40,4
BZID-1304435929,43,30,21
BZID-1304396995,32,30,18
BZID-1304471262,59,58,58
BZID-1304472039,59,48,38
BZID-1304387351,4,3,0
BZID-1304379954,59,58,50
BZID-1304475045,19,14,7
BZID-1304466774,54,48,43
BZID-1304391347,37,32,29
BZID-1304369781,44,35,5
BZID-1304469394,44,29,25
BZID-1304459754,56,43,27
BZID-1304367722,59,57,45
BZID-1304477532,45,40,31
BZID-1304456020,59,58,50
BZID-1304387930,51,51,32
BZID-1304472372,50,48,34
BZID-1304373411,37,23,13
BZID-1304375323,30,28,12
BZID-1304425996,46,29,13
BZID-1304438773,26,21,1
BZID-1304414424,42,42,5
BZID-1304376202,38,30,8
BZID-1304401159,31,28,12
BZID-1304361253,38,36,24
BZID-1304469389,48,39,24
BZID-1304419244,29,18,12
BZID-1304393780,59,58,40
BZID-1304414998,59,59,46
BZID-1304410230,59,59,47
BZID-1304361171,42,39,25
BZID-1304414360,59,59,40
BZID-1304385384,51,49,26
BZID-1304449796,33,27,13
BZID-1304446571,47,25,26
BZID-1304474302,48,36,10
BZID-1304445165,58,55,38
BZID-1304475479,58,57,33
BZID-1304434242,46,44,19
BZID-1304407488,34,22,14
BZID-1304368293,9,8,3
BZID-1304363111,55,55,42
BZID-1304361494,41,38,27
BZID-1304458795,41,39,33
BZID-1304376807,51,47,27
BZID-1304424533,37,29,21
BZID-1304476626,51,37,33
BZID-1304400699,14,12,4
BZID-1304408958,52,42,30
BZID-1304395331,28,22,9
BZID-1304421871,59,57,46
BZID-1304475215,46,43,12
BZID-1304431177,57,56,46
BZID-1304451429,56,52,41
BZID-1304456375,41,39,18
BZID-1304429773,34,28,11
BZID-1304478787,31,28,19
BZID-1304357397,9,6,5
BZID-1304369870,13,11,3
BZID-1304438971,56,49,30
BZID-1304472983,59,59,50
BZID-1304425469,58,58,38
BZID-1304416813,58,56,45
BZID-1304398927,26,24,7
BZID-1304420034,52,47,36
BZID-1304401117,17,13,11
BZID-1304439745,51,47,36
BZID-1304442520,59,59,58
BZID-1304441964,41,38,18
BZID-1304470396,46,39,28
BZID-1304448378,59,33,21
BZID-1304395811,45,29,17
BZID-1304415826,56,52,43
BZID-1304376692,57,55,48
BZID-1304403000,47,37,30
BZID-1304428404,56,50,47
BZID-1304475862,41,34,13
BZID-1304406686,59,56,46
BZID-1304420459,51,37,20
BZID-1304368429,30,20,11
BZID-1304387929,53,50,45
BZID-1304400440,50,44,33
BZID-1304383655,39,30,10
BZID-1304389061,46,44,24
BZID-1304470321,57,54,37
BZID-1304361190,53,46,38
BZID-1304424682,56,56,31
BZID-1304479456,38,28,20
BZID-1304432658,51,35,28
BZID-1304475802,39,35,25
BZID-1304413738,15,12,8
BZID-1304438215,52,48,41
BZID-1304423772,16,13,7
BZID-1304424431,58,57,54
BZID-1304424768,36,34,18
BZID-1304410656,55,50,37
BZID-1304401112,27,26,17
BZID-1304472024,59,56,45
BZID-1304457213,31,20,13
BZID-1304392704,57,55,15
BZID-1304431630,49,35,11
BZID-1304444954,50,42,19
BZID-1304360532,15,15,4
BZID-1304399679,26,24,16
BZID-1304470430,27,10,8
BZID-1304360118,28,23,13
BZID-1304434971,59,53,35
BZID-1304416160,38,29,13
BZID-1304373546,4,4,3
BZID-1304426158,26,24,14
BZID-1304416712,43,36,16
BZID-1304470762,59,58,35
BZID-1304441396,56,40,29
BZID-1304431711,44,40,26
BZID-1304412974,30,29,1
BZID-1304451159,29,24,21
BZID-1304423836,42,36,23
BZID-1304393182,34,28,20
BZID-1304409041,37,33,25
BZID-1304373866,21,21,2
BZID-1304438046,59,58,50
BZID-1304463146,10,8,0
BZID-1304403522,36,19,8
BZID-1304473559,58,58,50
BZID-1304422206,17,15,2
BZID-1304426320,46,39,18
BZID-1304416447,53,34,28
BZID-1304421637,32,27,10
BZID-1304412457,14,12,6
BZID-1304470354,55,54,45
BZID-1304428035,49,36,13
BZID-1304366391,34,29,6
BZID-1304471088,57,52,45
BZID-1304427580,14,7,5
BZID-1304429807,11,10,2
BZID-1304478003,50,45,16
BZID-1304372843,51,51,42
BZID-1304460012,57,52,49
BZID-1304442138,6,5,3
BZID-1304396081,38,33,19
BZID-1304448764,43,36,24
BZID-1304478630,42,34,13
BZID-1304361753,21,19,13
BZID-1304395322,33,32,14
BZID-1304478855,39,38,13
BZID-1304382031,42,39,19
BZID-1304413095,18,13,12
BZID-1304384324,39,35,15
BZID-1304479145,48,45,40
BZID-1304382148,23,19,8
BZID-1304425988,59,57,32
BZID-1304417973,1,1,0
BZID-1304405739,50,44,29
BZID-1304397090,17,16,1
BZID-1304457460,57,56,52
BZID-1304479737,55,39,22
BZID-1304419509,0,1,1
BZID-1304388640,4,3,0
BZID-1304356789,4,1,1
BZID-1304393264,2,2,1
BZID-1304457889,4,2,1
BZID-1304459253,6,8,4
BZID-1304606173,4,4,1
BZID-1304386748,4,0,0
BZID-1304435263,1,0,0
BZID-1304610148,1,0,0
BZID-1304381054,1,0,0
BZID-1304473001,2,1,0
BZID-1304436785,7,5,0
BZID-1304607590,5,3,0
BZID-1304596185,7,7,0
BZID-1304596205,1,1,0
BZID-1304607311,4,4,1
BZID-1304415941,1,1,1
BZID-1304459309,2,3,2
BZID-1304374546,2,2,0
BZID-1304597161,4,4,3
BZID-1304406103,2,1,0
BZID-1304598613,3,1,1
BZID-1304362374,1,0,0
BZID-1304389910,2,2,0
BZID-1304426244,3,1,1
BZID-1304435759,2,1,0
BZID-1304400463,3,3,0
BZID-1304405947,1,1,1
BZID-1304461776,2,0,0
BZID-1304363951,1,1,1
BZID-1304364541,3,2,2
BZID-1304383216,10,1,1
BZID-1304404994,8,6,1
BZID-1304416798,2,2,0
BZID-1304416145,2,2,0
BZID-1304415201,4,3,0
BZID-1304604267,1,1,1
BZID-1304458633,4,3,3
BZID-1304603640,3,2,0
BZID-1304397171,4,1,2
BZID-1304606981,1,0,0
BZID-1304406871,9,5,1
BZID-1304370028,6,2,1
BZID-1304381140,2,1,0
BZID-1304394580,3,3,2
BZID-1304472913,8,1,0
BZID-1304373672,1,0,0
BZID-1304605530,1,1,1
BZID-1304358250,1,1,1
BZID-1304398334,2,0,0
BZID-1304357980,1,1,0
BZID-1304433808,5,5,1
BZID-1304603145,1,1,0
BZID-1304372537,1,0,0
BZID-1304408741,3,2,0
BZID-1304372070,1,1,1
BZID-1304409938,1,1,0
BZID-1304395308,1,1,0
BZID-1304361417,2,1,0
BZID-1304381648,3,2,0
BZID-1304359452,2,1,0
BZID-1304376875,3,1,0
BZID-1304448908,4,4,0
BZID-1304398445,5,1,1
BZID-1304382505,1,1,0
BZID-1304434897,1,1,0
BZID-1304353072,3,4,1
BZID-1304407132,3,1,0
BZID-1304464242,4,3,0
BZID-1304422117,1,0,0
BZID-1304374720,4,1,0
BZID-1304353986,2,2,0
BZID-1304354017,0,1,1
BZID-1304394145,7,1,0
BZID-1304356410,1,1,0
BZID-1304411616,1,1,0
BZID-1304412100,5,1,0
BZID-1304378165,5,1,0
BZID-1304467956,2,2,0
BZID-1304381462,4,2,2
BZID-1304355538,1,1,0
BZID-1304453765,1,0,0
BZID-1304367128,4,3,0
BZID-1304605280,1,1,0
BZID-1304606141,1,1,1
BZID-1304608514,5,5,3
BZID-1304605773,1,1,1
BZID-1304605456,2,1,1
BZID-1304467725,4,2,0
BZID-1304605930,1,1,1
BZID-1304374915,2,0,0
BZID-1304456536,7,6,0
BZID-1304400503,4,3,1
BZID-1304574675,2,2,0
BZID-1304394718,4,3,3
BZID-1304384096,6,2,0
BZID-1304386176,2,2,2
BZID-1304456583,3,2,1
BZID-1304606082,4,4,2
BZID-1304609095,2,0,1
BZID-1304408469,8,4,1
BZID-1304387333,1,1,0
BZID-1304609163,1,1,1
BZID-1304451449,2,2,2
BZID-1304418543,1,0,0
BZID-1304609208,2,2,1
BZID-1304396587,2,2,2
BZID-1304419762,2,1,0
BZID-1304607596,2,2,2
BZID-1304455343,1,1,0
BZID-1304423683,3,3,1
BZID-1304607652,1,1,1
BZID-1304610402,3,2,2
BZID-1304607698,2,1,1
BZID-1304445873,7,5,2
BZID-1304608073,1,1,1
BZID-1304388242,1,1,1
BZID-1304607985,1,1,1
BZID-1304421830,1,1,1
BZID-1304411617,1,1,1
BZID-1304610652,2,1,0
BZID-1304608124,2,1,0
BZID-1304469445,2,2,0
BZID-1304611128,1,1,0
BZID-1304437471,4,2,0
BZID-1304477891,3,2,0
BZID-1304361719,6,5,0
BZID-1304366293,14,0,0
BZID-1304413891,1,0,0
BZID-1304368395,1,0,0
BZID-1304431846,1,1,0
BZID-1304389573,3,1,0
BZID-1304380897,3,3,0
BZID-1304387910,4,4,0
BZID-1304393927,1,0,0
BZID-1304380846,5,4,1
BZID-1304369291,2,1,0
BZID-1304422779,3,2,0
BZID-1304358002,3,3,1
BZID-1304432028,1,1,0
BZID-1304367583,2,2,0
BZID-1304443999,2,0,1
BZID-1304350793,2,1,1
BZID-1304351135,3,1,0
BZID-1304409398,1,1,0
BZID-1304370132,1,1,1
BZID-1304371127,6,2,0
BZID-1304386979,2,1,0
BZID-1304396731,4,2,0
BZID-1304449378,2,0,0
BZID-1304388894,2,0,0
BZID-1304599021,3,2,2
BZID-1304608326,5,5,3
BZID-1304607866,2,0,0
BZID-1304595957,3,3,1
BZID-1304375683,2,2,2
BZID-1304597960,1,1,0
BZID-1304597823,2,1,2
BZID-1304400190,44,37,25
BZID-1304382169,39,26,9
BZID-1304397792,15,6,4
BZID-1304406297,29,24,22
BZID-1304380462,20,11,7
BZID-1304418551,33,28,6
BZID-1304383295,6,5,3
BZID-1304425225,38,36,14
BZID-1304458165,4,2,1
BZID-1304474057,38,33,15
BZID-1304405934,30,29,4
BZID-1304419714,16,13,8
BZID-1304416090,27,20,10
BZID-1304415360,25,20,5
BZID-1304366798,9,8,1
BZID-1304405904,30,25,13
BZID-1304399647,1,0,0
BZID-1304394088,14,13,11
BZID-1304377834,11,9,4
BZID-1304379880,40,30,1
BZID-1304413392,56,55,48
BZID-1304360158,3,2,0
BZID-1304372400,2,2,0
BZID-1304451289,20,18,13
BZID-1304418625,13,11,2
BZID-1304409057,22,20,1
BZID-1304395421,47,40,21
BZID-1304376198,30,22,6
BZID-1304451277,34,14,9
BZID-1304430913,51,46,33
BZID-1304349535,9,7,4
BZID-1304461436,37,28,20
BZID-1304428260,46,28,18
BZID-1304431928,27,20,6
BZID-1304374519,41,39,12
BZID-1304449783,8,6,4
BZID-1304401600,10,9,1
BZID-1304442047,9,5,1
BZID-1304360427,11,8,4
BZID-1304415943,11,8,3
BZID-1304471248,27,13,8
BZID-1304350336,4,4,1
BZID-1304426357,51,43,38
BZID-1304462297,20,8,6
BZID-1304376065,22,19,7
BZID-1304404891,28,18,13
BZID-1304349324,33,23,18
BZID-1304386378,48,45,28
BZID-1304370931,11,8,0
BZID-1304358367,26,23,14
BZID-1304425174,51,49,34
BZID-1304425931,41,40,30
BZID-1304392860,19,15,6
BZID-1304472076,55,49,39
BZID-1304375722,4,5,4
BZID-1304410948,28,24,3
BZID-1304364126,4,5,5
BZID-1304460541,20,16,3
BZID-1304477159,50,44,19
BZID-1304351075,4,4,1
BZID-1304461963,17,12,10
BZID-1304375460,3,3,0
BZID-1304420837,8,3,3
BZID-1304365830,16,15,8
BZID-1304351093,4,3,2
BZID-1304373777,30,29,13
BZID-1304350980,15,14,0
BZID-1304379210,7,4,2
BZID-1304456963,37,15,6
BZID-1304373080,22,22,9
BZID-1304393062,6,4,2
BZID-1304351018,23,20,8
BZID-1304365823,5,5,3
BZID-1304427741,45,35,27
BZID-1304386900,3,2,1
BZID-1304469155,39,37,25
BZID-1304405953,30,22,8
BZID-1304439963,11,9,2
BZID-1304401999,14,13,4
BZID-1304459976,23,20,14
BZID-1304411734,45,38,21
BZID-1304416785,5,4,0
BZID-1304366650,17,12,9
BZID-1304406549,35,27,18
BZID-1304407902,3,3,0
BZID-1304395632,39,37,9
BZID-1304477502,54,36,31
BZID-1304404593,11,10,3
BZID-1304401533,41,16,16
BZID-1304430666,27,23,13
BZID-1304375440,20,19,9
BZID-1304466242,43,41,10
BZID-1304432533,28,26,19
BZID-1304397389,32,24,18
BZID-1304359901,22,20,7
BZID-1304444949,27,23,18
BZID-1304430102,52,34,23
BZID-1304417699,22,19,11
BZID-1304471170,54,43,21
BZID-1304384772,51,32,24
BZID-1304395605,40,29,17
BZID-1304412207,21,14,12
BZID-1304349317,21,20,8
BZID-1304414230,32,13,13
BZID-1304432507,24,19,11
BZID-1304412579,55,56,13
BZID-1304351196,7,5,3
BZID-1304398427,26,23,8
BZID-1304430314,46,35,25
BZID-1304395547,48,38,8
BZID-1304475068,25,17,2
BZID-1304351115,15,11,7
BZID-1304386842,10,3,1
BZID-1304350821,3,1,0
BZID-1304417616,5,4,1
BZID-1304394995,40,37,21
BZID-1304388954,4,3,2
BZID-1304396617,20,22,15
BZID-1304350919,39,39,25
BZID-1304407535,20,19,11
BZID-1304350949,6,3,1
BZID-1304419830,23,13,4
BZID-1304349732,13,13,5
BZID-1304438580,5,4,1
BZID-1304358170,5,5,0
BZID-1304403520,35,30,16
BZID-1304479839,34,26,11
BZID-1304351108,13,11,5
BZID-1304417301,10,8,5
BZID-1304389935,20,17,0
BZID-1304456745,28,20,14
BZID-1304367638,35,35,9
BZID-1304349443,5,4,0
BZID-1304379043,8,3,1
BZID-1304462656,28,17,10
BZID-1304349302,20,14,2
BZID-1304461263,49,40,19
BZID-1304465273,43,34,20
BZID-1304424588,8,7,2
BZID-1304441625,31,29,20
BZID-1304350732,6,3,0
BZID-1304398386,20,18,6
BZID-1304469410,45,42,14
BZID-1304354023,30,28,14
BZID-1304427228,30,22,5
BZID-1304369729,17,12,2
BZID-1304434040,33,18,13
BZID-1304356743,31,31,26
BZID-1304445021,10,10,9
BZID-1304369467,11,11,5
BZID-1304465272,40,26,26
BZID-1304419371,11,9,4
BZID-1304371107,37,33,15
BZID-1304457016,55,44,27
BZID-1304354507,28,20,7
BZID-1304349654,34,29,19
BZID-1304393695,34,32,21
BZID-1304355318,28,28,13
BZID-1304357372,14,12,8
BZID-1304434690,40,27,21
BZID-1304380903,40,39,29
BZID-1304375497,27,25,11
BZID-1304434765,58,58,55
BZID-1304413693,47,38,25
BZID-1304357929,42,29,18
BZID-1304410339,51,50,17
BZID-1304434212,35,35,11
BZID-1304476246,53,35,23
BZID-1304475752,57,52,46
BZID-1304368434,53,46,15
BZID-1304477148,59,56,53
BZID-1304462548,46,42,23
BZID-1304378414,59,59,47
BZID-1304407598,30,19,17
BZID-1304395769,58,54,53
BZID-1304378695,55,50,34
BZID-1304412352,16,14,9
BZID-1304362310,6,6,1
BZID-1304358278,36,33,14
BZID-1304397661,24,18,7
BZID-1304474989,59,59,55
BZID-1304470543,56,37,20
BZID-1304458122,16,10,8
BZID-1304438048,34,34,14
BZID-1304415298,48,48,17
BZID-1304466948,52,46,36
BZID-1304457848,57,55,48
BZID-1304453144,50,46,29
BZID-1304364718,12,12,2
BZID-1304400612,34,25,24
BZID-1304429535,58,58,49
BZID-1304445475,59,57,52
BZID-1304412256,27,13,9
BZID-1304361236,13,12,2
BZID-1304386116,22,20,6
BZID-1304469182,55,38,31
BZID-1304361645,4,2,2
BZID-1304435038,21,18,11
BZID-1304362246,3,3,2
BZID-1304371225,47,41,22
BZID-1304362269,28,26,9
BZID-1304362287,5,5,4
BZID-1304373688,10,10,1
BZID-1304417462,39,36,11
BZID-1304414529,27,16,11
BZID-1304459655,58,57,30
BZID-1304476334,59,57,53
BZID-1304460192,29,12,7
BZID-1304441069,29,21,15
BZID-1304416233,11,10,3
BZID-1304373295,42,24,15
BZID-1304462170,52,25,16
BZID-1304418379,37,28,16
BZID-1304460738,56,50,43
BZID-1304469227,11,7,2
BZID-1304396698,43,42,8
BZID-1304377512,21,19,13
BZID-1304465698,35,27,8
BZID-1304429050,40,24,11
BZID-1304376192,15,10,3
BZID-1304440722,46,36,23
BZID-1304415068,38,34,23
BZID-1304476667,58,56,23
BZID-1304460246,54,47,43
BZID-1304363303,16,16,4
BZID-1304478331,54,47,31
BZID-1304359209,52,51,24
BZID-1304362397,2,1,1
BZID-1304457343,42,33,26
BZID-1304425002,58,43,36
BZID-1304418550,52,51,37
BZID-1304388607,33,31,4
BZID-1304361633,35,33,14
BZID-1304464382,4,2,1
BZID-1304464300,48,48,26
BZID-1304450400,59,58,52
BZID-1304420412,58,48,36
BZID-1304466947,35,31,25
BZID-1304477621,11,9,6
BZID-1304465997,50,35,26
BZID-1304382777,30,25,19
BZID-1304366613,16,13,8
BZID-1304381473,18,13,9
BZID-1304394333,20,19,10
BZID-1304366695,37,30,19
BZID-1304446542,10,8,3
BZID-1304445233,58,43,31
BZID-1304387436,39,37,23
BZID-1304362342,19,18,1
BZID-1304476543,58,58,50
BZID-1304389638,28,23,13
BZID-1304424529,48,43,36
BZID-1304388728,9,8,3
BZID-1304387714,57,52,32
BZID-1304393734,28,25,6
BZID-1304461427,14,10,9
BZID-1304438118,58,58,55
BZID-1304362108,17,17,5
BZID-1304436048,13,10,1
BZID-1304473894,47,43,26
BZID-1304378899,4,0,0
BZID-1304366997,30,29,13
BZID-1304460935,20,13,12
BZID-1304405496,21,19,12
BZID-1304447921,52,51,16
BZID-1304386843,52,51,26
BZID-1304456210,54,44,27
BZID-1304475296,59,56,52
BZID-1304424231,49,39,24
BZID-1304368480,27,24,9
BZID-1304426368,33,17,11
BZID-1304360821,45,42,29
BZID-1304435670,57,57,35
BZID-1304436421,57,55,37
BZID-1304360829,24,21,9
BZID-1304368732,11,10,7
BZID-1304468668,37,26,11
BZID-1304466906,56,50,47
BZID-1304365660,55,53,29
BZID-1304414926,11,11,5
BZID-1304424077,27,26,5
BZID-1304411850,25,22,5
BZID-1304461509,29,21,7
BZID-1304407353,37,32,9
BZID-1304378050,21,17,6
BZID-1304416371,17,16,3
BZID-1304362238,45,44,25
BZID-1304406773,44,41,15
BZID-1304364678,42,40,20
BZID-1304362217,3,3,1
BZID-1304361024,54,52,43
BZID-1304418136,43,37,12
BZID-1304366534,28,26,3
BZID-1304378999,25,23,6
BZID-1304361189,11,6,7
BZID-1304421595,50,49,25
BZID-1304426285,33,31,15
BZID-1304391544,52,46,18
BZID-1304400909,59,55,45
BZID-1304469830,36,30,22
BZID-1304424867,29,28,13
BZID-1304378493,23,22,15
BZID-1304467379,54,50,34
BZID-1304438599,45,32,17
BZID-1304360432,27,22,8
BZID-1304461244,47,29,20
BZID-1304464091,23,15,8
BZID-1304472071,57,51,33
BZID-1304424654,38,32,12
BZID-1304422636,25,20,10
BZID-1304362115,12,12,1
BZID-1304428285,40,34,18
BZID-1304477089,15,5,4
BZID-1304425184,29,24,1
BZID-1304362806,40,36,15
BZID-1304401603,30,23,15
BZID-1304379903,33,27,11
BZID-1304427738,53,52,47
BZID-1304426437,54,52,10
BZID-1304381202,29,27,21
BZID-1304362400,9,9,1
BZID-1304362437,21,20,14
BZID-1304370663,20,17,6
BZID-1304437603,2,2,2
BZID-1304415868,42,36,25
BZID-1304376222,23,22,0
BZID-1304397920,19,17,8
BZID-1304387432,18,17,2
BZID-1304384209,55,54,17
BZID-1304369563,4,4,2
BZID-1304385793,20,15,10
BZID-1304383836,44,44,10
BZID-1304359453,3,3,2
BZID-1304422130,35,24,11
BZID-1304362523,15,15,4
BZID-1304430171,53,42,26
BZID-1304431567,32,20,15
BZID-1304384168,52,41,37
BZID-1304376005,11,10,3
BZID-1304426672,15,15,10
BZID-1304360297,9,7,3
BZID-1304478948,58,54,54
BZID-1304367249,56,54,34
BZID-1304361937,4,4,2
BZID-1304393460,54,55,31
BZID-1304478084,57,56,43
BZID-1304465251,47,39,27
BZID-1304384243,37,32,12
BZID-1304411612,9,8,3
BZID-1304456378,56,56,36
BZID-1304387516,53,46,24
BZID-1304449559,58,44,29
BZID-1304404192,39,34,12
BZID-1304357675,39,35,14
BZID-1304437136,58,56,26
BZID-1304402118,15,11,10
BZID-1304424368,31,24,7
BZID-1304434796,58,56,54
BZID-1304393194,2,2,0
BZID-1304435308,45,40,18
BZID-1304362967,23,20,14
BZID-1304472278,59,56,52
BZID-1304361676,40,39,18
BZID-1304373815,38,32,19
BZID-1304362018,32,28,15
BZID-1304432731,53,41,28
BZID-1304358622,22,10,8
BZID-1304397381,29,26,19
BZID-1304465428,55,49,41
BZID-1304407529,51,44,43
BZID-1304374819,55,52,49
BZID-1304378318,11,10,4
BZID-1304421089,36,14,8
BZID-1304428138,58,44,41
BZID-1304362822,35,34,9
BZID-1304442264,59,56,35
BZID-1304437487,39,19,10
BZID-1304464010,56,55,54
BZID-1304476551,58,55,52
BZID-1304402341,30,19,9
BZID-1304440933,18,6,5
BZID-1304370741,52,49,40
BZID-1304465125,59,59,54
BZID-1304359089,51,49,17
BZID-1304379025,24,20,5
BZID-1304433949,17,15,3
BZID-1304467441,42,33,28
BZID-1304473423,49,48,39
BZID-1304413666,13,6,4
BZID-1304463134,48,35,26
BZID-1304456026,12,7,4
BZID-1304449780,51,50,28
BZID-1304478531,31,27,14
BZID-1304390135,52,48,29
BZID-1304473637,53,47,23
BZID-1304417703,18,6,2
BZID-1304445969,37,29,19
BZID-1304429791,53,44,15
BZID-1304423694,55,44,32
BZID-1304463490,55,43,20
BZID-1304432575,21,18,11
BZID-1304457131,52,46,28
BZID-1304406533,59,50,43
BZID-1304449688,58,55,47
BZID-1304477390,57,54,33
BZID-1304407348,51,47,43
BZID-1304407370,49,34,19
BZID-1304380251,38,37,13
BZID-1304475497,22,19,9
BZID-1304469100,58,56,48
BZID-1304475092,42,37,14
BZID-1304394741,55,53,39
BZID-1304405903,37,30,23
BZID-1304475597,58,57,50
BZID-1304417657,15,10,6
BZID-1304416925,32,30,22
BZID-1304394967,39,31,12
BZID-1304386630,44,41,25
BZID-1304390001,41,39,17
BZID-1304447064,45,41,24
BZID-1304463395,49,40,28
BZID-1304459924,58,57,47
BZID-1304384845,12,7,2
BZID-1304426545,57,43,35
BZID-1304381062,31,6,6
BZID-1304444151,59,59,59
BZID-1304413932,14,5,4
BZID-1304433299,31,24,13
BZID-1304471459,56,55,40
BZID-1304402027,54,52,19
BZID-1304462177,22,16,9
BZID-1304373971,56,54,31
BZID-1304384531,39,28,21
BZID-1304415486,29,26,16
BZID-1304361614,47,38,29
BZID-1304360521,25,21,14
BZID-1304376406,57,45,23
BZID-1304395904,40,37,12
BZID-1304456367,38,30,13
BZID-1304410717,56,50,39
BZID-1304360146,7,6,5
BZID-1304381369,15,12,6
BZID-1304432510,32,23,12
BZID-1304472312,56,51,45
BZID-1304403299,45,45,11
BZID-1304418622,19,16,8
BZID-1304451254,19,8,6
BZID-1304422424,48,40,19
BZID-1304459809,58,58,53
BZID-1304398092,28,25,11
BZID-1304469074,59,59,45
BZID-1304378214,31,26,9
BZID-1304384440,39,28,19
BZID-1304381885,21,18,9
BZID-1304436565,33,25,14
BZID-1304414537,54,53,12
BZID-1304460513,32,27,15
BZID-1304433130,40,34,16
BZID-1304400466,57,57,40
BZID-1304429976,56,50,42
BZID-1304473060,57,54,48
BZID-1304478499,56,54,47
BZID-1304469195,32,22,15
BZID-1304445716,42,31,14
BZID-1304391443,10,9,6
BZID-1304379744,3,2,1
BZID-1304479876,47,39,19
BZID-1304424720,51,47,17
BZID-1304469725,59,59,53
BZID-1304425284,59,49,36
BZID-1304433832,48,40,30
BZID-1304375702,26,25,14
BZID-1304402325,56,55,18
BZID-1304359233,31,31,6
BZID-1304421867,56,45,36
BZID-1304393207,53,50,26
BZID-1304378192,56,53,35
BZID-1304368128,9,4,1
BZID-1304437810,47,44,17
BZID-1304458827,58,54,26
BZID-1304400887,15,14,10
BZID-1304357634,30,29,17
BZID-1304445275,57,56,52
BZID-1304427213,44,37,13
BZID-1304410319,55,52,33
BZID-1304456892,56,56,38
BZID-1304431806,19,13,4
BZID-1304463953,54,50,40
BZID-1304384596,57,57,46
BZID-1304399387,20,18,6
BZID-1304388893,58,56,39
BZID-1304443574,56,48,34
BZID-1304466822,26,13,1
BZID-1304416863,59,59,37
BZID-1304431093,47,40,33
BZID-1304393324,34,28,17
BZID-1304404857,54,53,25
BZID-1304398018,59,58,48
BZID-1304371295,46,41,27
BZID-1304475839,37,26,19
BZID-1304418390,28,16,8
BZID-1304380817,33,23,11
BZID-1304451171,17,14,1
BZID-1304461940,6,6,5
BZID-1304422097,9,9,0
BZID-1304437230,5,3,2
BZID-1304387552,17,18,2
BZID-1304409548,7,6,2
BZID-1304410645,25,17,8
BZID-1304357617,21,2,3
BZID-1304375504,32,32,8
BZID-1304446438,55,47,43
BZID-1304456248,59,47,24
BZID-1304389933,18,14,7
BZID-1304460359,19,17,0
BZID-1304369440,36,29,15
BZID-1304425322,33,21,16
BZID-1304475295,59,59,58
BZID-1304470405,59,56,41
BZID-1304433297,57,57,48
BZID-1304421332,58,58,48
BZID-1304467195,27,15,2
BZID-1304426178,32,23,15
BZID-1304415981,41,36,24
BZID-1304428649,29,26,16
BZID-1304465806,57,48,31
BZID-1304480041,35,29,21
BZID-1304456989,56,50,35
BZID-1304399464,37,31,17
BZID-1304402602,56,56,37
BZID-1304374828,35,31,4
BZID-1304384827,41,30,11
BZID-1304432821,56,47,34
BZID-1304377051,59,58,44
BZID-1304450000,45,38,23
BZID-1304408473,11,6,2
BZID-1304452243,53,49,22
BZID-1304479600,37,34,3
BZID-1304407965,51,45,23
BZID-1304394227,33,24,13
BZID-1304375576,28,26,2
BZID-1304457787,26,20,6
BZID-1304395345,26,23,16
BZID-1304423640,47,46,13
BZID-1304425297,48,42,29
BZID-1304387708,41,37,26
BZID-1304396423,53,32,13
BZID-1304439904,54,51,33
BZID-1304371169,8,8,1
BZID-1304447832,22,14,12
BZID-1304471334,52,42,23
BZID-1304472444,47,40,17
BZID-1304434630,14,4,3
BZID-1304362710,48,47,28
BZID-1304422330,31,27,19
BZID-1304402868,54,52,32
BZID-1304416814,50,32,23
BZID-1304462715,33,28,20
BZID-1304474203,40,37,18
BZID-1304444733,23,22,18
BZID-1304465454,17,13,11
BZID-1304361329,22,12,7
BZID-1304418078,26,21,22
BZID-1304436692,30,24,4
BZID-1304464988,59,58,46
BZID-1304424783,33,31,12
BZID-1304397497,53,40,41
BZID-1304474634,30,25,14
BZID-1304447152,52,47,24
BZID-1304469813,10,8,0
BZID-1304388122,20,18,13
BZID-1304373023,31,24,17
BZID-1304362162,5,5,4
BZID-1304457631,25,16,7
BZID-1304415610,52,52,4
BZID-1304395534,12,11,4
BZID-1304364910,38,35,18
BZID-1304471467,58,57,39
BZID-1304389302,5,5,2
BZID-1304373248,55,52,45
BZID-1304364906,5,3,1
BZID-1304378801,54,52,34
BZID-1304459138,57,55,32
BZID-1304477250,31,24,12
BZID-1304385806,44,36,24
BZID-1304364813,46,46,28
BZID-1304361173,41,40,19
BZID-1304399794,28,25,15
BZID-1304358547,37,34,22
BZID-1304455504,32,29,10
BZID-1304475925,24,21,5
BZID-1304408893,42,36,27
BZID-1304461843,41,31,14
BZID-1304375184,51,50,10
BZID-1304470860,57,49,46
BZID-1304358490,33,28,11
