businessid,calls
BZID-1304412485,1
BZID-1304381500,1
BZID-1304387774,3
BZID-1304353043,4
BZID-1304359449,3
BZID-1304457868,3
BZID-1304409225,2
BZID-1304464902,4
BZID-1304415018,4
BZID-1304389591,2
BZID-1304456372,1
BZID-1304367734,1
BZID-1304363136,2
BZID-1304422585,4
BZID-1304467748,5
BZID-1304611048,2
BZID-1304448119,1
BZID-1304469358,1
BZID-1304349533,2
BZID-1304360743,2
BZID-1304433757,2
BZID-1304405840,1
BZID-1304427117,2
BZID-1304387029,1
BZID-1304419548,4
BZID-1304386797,2
BZID-1304450339,1
BZID-1304364566,2
BZID-1304609417,1
BZID-1304378162,3
BZID-1304395284,1
BZID-1304425428,2
BZID-1304397015,3
BZID-1304390215,3
BZID-1304608869,1
BZID-1304448028,6
BZID-1304478794,2
BZID-1304393154,5
BZID-1304462161,2
BZID-1304389351,2
BZID-1304423606,3
BZID-1304398171,4
BZID-1304451227,2
BZID-1304352856,1
BZID-1304374807,1
BZID-1304474750,1
BZID-1304474136,1
BZID-1304430544,1
BZID-1304607165,1
BZID-1304354387,2
BZID-1304466353,2
BZID-1304408312,3
BZID-1304405928,5
BZID-1304435944,3
BZID-1304408929,3
BZID-1304476239,1
BZID-1304373727,2
BZID-1304368742,2
BZID-1304397178,5
BZID-1304450886,3
BZID-1304385238,1
BZID-1304411655,2
BZID-1304431840,1
BZID-1304405694,2
BZID-1304471558,4
BZID-1304425088,1
BZID-1304462093,2
BZID-1304608422,1
BZID-1304464952,2
BZID-1304373846,3
BZID-1304405883,3
BZID-1304404028,3
BZID-1304432156,1
BZID-1304362851,5
BZID-1304412849,1
BZID-1304395664,1
BZID-1304349599,2
BZID-1304373914,1
BZID-1304432162,1
BZID-1304420870,2
BZID-1304388573,2
BZID-1304372859,5
BZID-1304467229,2
BZID-1304469566,2
BZID-1304425408,4
BZID-1304360657,3
BZID-1304393742,1
BZID-1304437817,2
BZID-1304448031,1
BZID-1304466741,1
BZID-1304380131,4
BZID-1304406069,1
BZID-1304407452,2
BZID-1304473696,1
BZID-1304393486,1
BZID-1304391654,3
BZID-1304376914,4
BZID-1304388107,1
BZID-1304430786,2
BZID-1304361193,2
BZID-1304383908,1
BZID-1304466885,1
BZID-1304364903,1
BZID-1304350776,1
BZID-1304396597,1
BZID-1304367296,3
BZID-1304431889,2
BZID-1304399527,2
BZID-1304429707,3
BZID-1304405092,1
BZID-1304445188,1
BZID-1304373988,1
BZID-1304472501,2
BZID-1304380781,4
BZID-1304429648,1
BZID-1404573275,3
BZID-1304360134,2
BZID-1304383754,1
BZID-1304414908,1
BZID-1304374517,3
BZID-1304409990,1
BZID-1304414591,2
BZID-1304383765,2
BZID-1304465002,1
BZID-1304375272,3
BZID-1304367926,1
BZID-1304369607,3
BZID-1304423641,1
BZID-1304373278,3
BZID-1304608667,1
BZID-1304359020,3
BZID-1304448242,1
BZID-1304424564,1
BZID-1304408375,3
BZID-1304480088,4
BZID-1304366983,3
BZID-1304603256,1
BZID-1304426019,4
BZID-1304450876,2
BZID-1304477431,4
BZID-1304462601,1
BZID-1304473389,5
BZID-1304391828,1
BZID-1304462078,1
BZID-1304451036,10
BZID-1304373039,3
BZID-1304462475,1
BZID-1304373269,4
BZID-1304407297,2
BZID-1304398856,3
BZID-1304429270,3
BZID-1304361215,2
BZID-1304400631,1
BZID-1304415756,3
BZID-1304383344,1
BZID-1304405085,2
BZID-1304376152,4
BZID-1304387045,2
BZID-1304410221,1
BZID-1304369685,5
BZID-1304427217,1
BZID-1304473949,1
BZID-1304403004,1
BZID-1304432099,1
BZID-1304373040,2
BZID-1304445555,1
BZID-1304393487,1
BZID-1304473109,1
BZID-1304476870,2
BZID-1304427180,1
BZID-1304362418,2
BZID-1304465915,3
BZID-1304437169,5
BZID-1304412902,1
BZID-1304394414,2
BZID-1304476921,1
BZID-1304386389,3
BZID-1304445865,1
BZID-1304413696,2
BZID-1304474532,1
BZID-1304465462,1
BZID-1304411667,2
BZID-1304419575,2
BZID-1304398969,2
BZID-1304398858,2
BZID-1304419885,2
BZID-1304378476,8
BZID-1304402406,1
BZID-1304378222,4
BZID-1304384085,2
BZID-1304445359,3
BZID-1304475716,1
BZID-1304472266,1
BZID-1304413715,5
BZID-1304476596,1
BZID-1304419665,3
BZID-1304410524,5
BZID-1304388472,2
BZID-1304415076,1
BZID-1304350589,7
BZID-1304390292,1
BZID-1304449842,1
BZID-1304456827,1
BZID-1304478141,1
BZID-1304395684,6
BZID-1304385608,3
BZID-1304389312,1
BZID-1304422994,2
BZID-1304382161,1
BZID-1304444920,1
BZID-1304400524,3
BZID-1304421371,6
BZID-1304466519,3
BZID-1304605398,1
BZID-1304436249,1
BZID-1304470099,2
BZID-1304379630,2
BZID-1304476098,2
BZID-1304457351,1
BZID-1304402836,2
BZID-1304464634,2
BZID-1304360280,2
BZID-1304458721,1
BZID-1304410109,1
BZID-1304380867,1
BZID-1304466839,1
BZID-1304351625,1
BZID-1304451193,1
BZID-1304349722,1
BZID-1304410923,4
BZID-1304475132,2
BZID-1304434950,4
BZID-1304352753,1
BZID-1304387538,1
BZID-1304462585,1
BZID-1304458798,2
BZID-1304432325,1
BZID-1304418380,1
BZID-1304464068,1
BZID-1304409350,1
BZID-1304471880,1
BZID-1304451015,1
BZID-1304472883,1
BZID-1304371043,1
BZID-1304374836,1
BZID-1304470422,1
BZID-1304390658,1
BZID-1304442812,1
BZID-1304428396,1
BZID-1304430732,1
BZID-1304425077,1
BZID-1304438145,1
BZID-1304449411,1
BZID-1304381578,3
BZID-1304426428,1
BZID-1304448066,1
BZID-1304449172,1
BZID-1304350257,1
BZID-1304397368,1
BZID-1304390808,1
BZID-1304475335,1
BZID-1304461717,1
BZID-1304470435,2
BZID-1304389008,1
BZID-1304369706,1
BZID-1304369582,1
BZID-1304365236,1
BZID-1304438191,1
BZID-1304477628,3
BZID-1304477414,1
BZID-1304367649,1
BZID-1304426862,1
BZID-1304401416,1
BZID-1304403557,1
BZID-1304402922,1
BZID-1304445658,1
BZID-1304440997,1
BZID-1304474320,1
BZID-1304470594,1
BZID-1304362565,1
BZID-1304350328,1
BZID-1304603671,1
BZID-1304413063,1
BZID-1304446530,1
BZID-1304448590,1
BZID-1304359147,1
BZID-1304358105,1
BZID-1304423240,1
BZID-1304389413,1
BZID-1304471609,1
BZID-1304426022,1
BZID-1304419737,2
BZID-1304449872,1
BZID-1304436708,1
BZID-1304377863,1
BZID-1304371818,1
BZID-1304436425,1
BZID-1304459101,1
BZID-1304427244,1
BZID-1304445545,1
BZID-1304392626,1
BZID-1304472745,2
BZID-1304376067,1
BZID-1304420886,1
BZID-1304376971,1
BZID-1304467625,1
BZID-1304472903,1
BZID-1304401615,1
BZID-1304436574,1
BZID-1304393397,1
BZID-1304396526,2
BZID-1304476301,1
BZID-1304464901,1
BZID-1304413198,1
BZID-1304414603,2
BZID-1304456348,1
BZID-1304404205,1
BZID-1304447477,1
BZID-1304397083,1
BZID-1304360537,1
BZID-1304403407,1
BZID-1304419129,1
BZID-1304457061,1
BZID-1304372153,1
BZID-1304427262,1
BZID-1304374335,1
BZID-1304606652,1
BZID-1304375275,1
BZID-1304377710,1
BZID-1304440741,1
BZID-1304476386,1
BZID-1304443845,1
BZID-1304387644,1
BZID-1304469022,1
BZID-1304406410,2
BZID-1304415584,1
BZID-1304437219,1
BZID-1304446180,1
BZID-1304398533,2
BZID-1304435817,1
BZID-1304421076,1
BZID-1304363179,1
BZID-1304388520,1
BZID-1304406857,1
BZID-1304361170,1
BZID-1304392521,1
BZID-1304382903,1
BZID-1304472230,1
BZID-1304407990,1
BZID-1304432027,1
BZID-1304354617,1
BZID-1304366752,1
BZID-1304435894,1
BZID-1304440290,1
BZID-1304469363,1
BZID-1304386509,1
BZID-1304440013,1
BZID-1304396110,2
BZID-1304436922,1
BZID-1304408747,1
BZID-1304433185,1
BZID-1304467416,1
BZID-1304462586,1
BZID-1304379917,1
BZID-1304475841,1
BZID-1304477017,1
BZID-1304413398,1
BZID-1304361178,1
BZID-1304350060,1
BZID-1304449526,1
BZID-1304398080,1
BZID-1304420790,1
BZID-1304383608,1
BZID-1304388730,1
BZID-1304374625,1
BZID-1304377322,1
BZID-1304356717,1
BZID-1304439091,1
BZID-1304444113,1
BZID-1304405553,1
BZID-1304449514,1
BZID-1304423145,1
BZID-1304441999,1
BZID-1304466334,1
BZID-1304444185,1
BZID-1304475425,1
BZID-1304377181,1
BZID-1304476583,1
BZID-1304463384,1
BZID-1304419879,1
BZID-1304447803,1
BZID-1304438332,1
BZID-1304405153,1
BZID-1304445178,1
BZID-1304395685,1
BZID-1304383896,2
BZID-1304431283,1
BZID-1304471716,1
BZID-1304610530,1
BZID-1304358121,1
BZID-1304435077,1
BZID-1304457046,1
BZID-1304439579,1
BZID-1304454300,1
BZID-1304475162,1
BZID-1304467340,1
BZID-1304478647,1
BZID-1304403784,1
BZID-1304426355,1
BZID-1304428732,1
BZID-1304378963,1
BZID-1304422992,1
BZID-1304414477,1
BZID-1304407779,1
BZID-1304359350,1
BZID-1304429704,1
BZID-1304400349,1
BZID-1304604486,1
BZID-1304367809,1
BZID-1304424016,1
BZID-1304378113,1
BZID-1304372603,1
BZID-1304356872,1
BZID-1304388362,1
BZID-1304454155,1
BZID-1304473874,1
BZID-1304446880,1
BZID-1304375861,1
BZID-1304424667,1
BZID-1304413803,1
BZID-1304467450,1
BZID-1304364396,1
BZID-1304352332,1
BZID-1304473464,1
BZID-1304441578,4
BZID-1304452423,3
BZID-1304396080,1
BZID-1304395618,2
BZID-1304410985,7
BZID-1304448885,1
BZID-1304406454,2
BZID-1304410602,2
BZID-1304382223,3
BZID-1304457337,1
BZID-1304393454,1
BZID-1304430675,3
BZID-1304610442,2
BZID-1304461722,1
BZID-1304416911,1
BZID-1304448771,1
BZID-1304391470,1
BZID-1304421399,6
BZID-1304469236,4
BZID-1304371986,2
BZID-1304373114,1
BZID-1304377841,3
BZID-1304426383,2
BZID-1304366619,1
BZID-1304407345,1
BZID-1304411896,3
BZID-1304420195,3
BZID-1304476920,5
BZID-1304415671,1
BZID-1304382567,1
BZID-1304408628,1
BZID-1304410646,2
BZID-1304371559,2
BZID-1304404108,4
BZID-1304438968,7
BZID-1304421124,4
BZID-1304387404,1
BZID-1304451060,1
BZID-1304421180,2
BZID-1304409017,1
BZID-1304424404,1
BZID-1304415355,1
BZID-1304470108,1
BZID-1304436128,3
BZID-1304399709,3
BZID-1304450700,5
BZID-1304422439,2
BZID-1304470328,3
BZID-1304444030,5
BZID-1304396522,1
BZID-1304431334,2
BZID-1304394996,4
BZID-1304474783,1
BZID-1304471302,1
BZID-1304464072,3
BZID-1304406807,5
BZID-1304373689,2
BZID-1304382508,1
BZID-1304362043,1
BZID-1304385568,1
BZID-1304418224,2
BZID-1304357116,2
BZID-1304349289,4
BZID-1304465909,2
BZID-1304393711,1
BZID-1304389781,2
BZID-1304406155,2
BZID-1304411094,1
BZID-1304478408,1
BZID-1304405693,1
BZID-1304445673,4
BZID-1304362205,4
BZID-1304433667,4
BZID-1304463886,1
BZID-1304474355,1
BZID-1304396445,2
BZID-1304393916,1
BZID-1304385546,1
BZID-1304367307,3
BZID-1304398931,2
BZID-1304606984,1
BZID-1304362056,2
BZID-1304357972,2
BZID-1304370546,1
BZID-1304406181,2
BZID-1304360731,1
BZID-1304447348,2
BZID-1304409156,2
BZID-1304474339,1
BZID-1304403410,1
BZID-1304475417,2
BZID-1304462083,2
BZID-1304456740,1
BZID-1304379414,3
BZID-1304395729,1
BZID-1304459164,1
BZID-1304377639,3
BZID-1304381531,5
BZID-1304475792,1
BZID-1304471898,1
BZID-1304424132,3
BZID-1304390718,2
BZID-1304365047,2
BZID-1304450932,1
BZID-1304438772,3
BZID-1304478266,5
BZID-1304467042,2
BZID-1304477469,1
BZID-1304414962,2
BZID-1304402487,2
BZID-1304434453,1
BZID-1304395617,1
BZID-1304418349,3
BZID-1304469593,1
BZID-1304360954,2
BZID-1304371825,1
BZID-1304392473,1
BZID-1304410145,1
BZID-1304435615,1
BZID-1304467639,1
BZID-1304471800,3
BZID-1304423104,1
BZID-1304400720,2
BZID-1304447604,1
BZID-1304436595,1
BZID-1304443551,3
BZID-1304391792,1
BZID-1304454037,1
BZID-1304450389,3
BZID-1304451506,4
BZID-1304464533,1
BZID-1304438292,2
BZID-1304368637,2
BZID-1304433432,2
BZID-1304362568,3
BZID-1304371597,3
BZID-1304438189,3
BZID-1304466465,3
BZID-1304436025,2
BZID-1304413885,1
BZID-1304422477,2
BZID-1304437928,5
BZID-1304362347,2
BZID-1304455833,1
BZID-1304384750,7
BZID-1304415949,1
BZID-1304372065,3
BZID-1304433494,1
BZID-1304430010,2
BZID-1304418592,2
BZID-1304422180,3
BZID-1304409781,2
BZID-1304478049,1
BZID-1304465284,1
BZID-1304374443,1
BZID-1304417073,1
BZID-1304448055,1
BZID-1304435659,2
BZID-1304374476,1
BZID-1304456947,1
BZID-1304359525,2
BZID-1304392824,1
BZID-1304417612,1
BZID-1304392854,3
BZID-1304450707,7
BZID-1304385203,1
BZID-1304385227,2
BZID-1304418759,2
BZID-1304380880,1
BZID-1304387838,3
BZID-1304409469,1
BZID-1304357772,3
BZID-1304366497,1
BZID-1304416210,1
BZID-1304403200,1
BZID-1304411784,1
BZID-1304466172,1
BZID-1304479696,1
BZID-1304389196,2
BZID-1304449816,1
BZID-1304361434,1
BZID-1304371117,1
BZID-1304466669,3
BZID-1304360378,3
BZID-1304416969,1
BZID-1304433249,1
BZID-1304408682,2
BZID-1304349972,2
BZID-1304395472,1
BZID-1304456802,3
BZID-1304383989,1
BZID-1304381207,1
BZID-1304470960,1
BZID-1304392287,7
BZID-1304352390,4
BZID-1304432766,2
BZID-1304372572,2
BZID-1304388820,1
BZID-1304376528,2
BZID-1304369180,2
BZID-1304471026,1
BZID-1304387479,1
BZID-1304408023,3
BZID-1304445719,4
BZID-1304597631,1
BZID-1304424749,1
BZID-1304372519,1
BZID-1304431721,1
BZID-1304433076,2
BZID-1304422789,2
BZID-1304385434,1
BZID-1304473801,1
BZID-1304464885,1
BZID-1304422855,3
BZID-1304389989,1
BZID-1304359522,1
BZID-1304412829,1
BZID-1304386622,2
BZID-1304476143,1
BZID-1304401788,1
BZID-1304413956,1
BZID-1304374722,2
BZID-1304438684,1
BZID-1304354519,3
BZID-1304465072,1
BZID-1304466201,5
BZID-1304400456,3
BZID-1304416215,1
BZID-1304397162,1
BZID-1304370258,1
BZID-1304464724,2
BZID-1304393778,1
BZID-1304477813,3
BZID-1304467227,1
BZID-1304399983,4
BZID-1304472580,2
BZID-1304437981,1
BZID-1304476708,2
BZID-1304436030,2
BZID-1304388215,2
BZID-1304425470,1
BZID-1304393774,4
BZID-1304396640,1
BZID-1304447838,4
BZID-1304377845,4
BZID-1304434678,3
BZID-1304367046,2
BZID-1304387014,4
BZID-1304423977,1
BZID-1304474307,1
BZID-1304395993,2
BZID-1304407496,3
BZID-1304448493,1
BZID-1304434789,1
BZID-1304474757,1
BZID-1304418157,5
BZID-1304352571,4
BZID-1304442821,2
BZID-1304452627,1
BZID-1304467395,1
BZID-1304456828,1
BZID-1304380120,2
BZID-1304400364,2
BZID-1304470886,3
BZID-1304386545,1
BZID-1304374544,3
BZID-1304388207,2
BZID-1304406890,1
BZID-1304420000,1
BZID-1304443797,1
BZID-1304476303,1
BZID-1304364665,3
BZID-1304388339,5
BZID-1304474270,1
BZID-1304472477,1
BZID-1304422017,3
BZID-1304458157,5
BZID-1304426454,4
BZID-1304390147,1
BZID-1304372374,2
BZID-1304371385,1
BZID-1304445501,1
BZID-1304364843,2
BZID-1304477551,1
BZID-1304477364,1
BZID-1304400633,1
BZID-1304388770,1
BZID-1304381636,2
BZID-1304358739,2
BZID-1304473577,1
BZID-1304477257,1
BZID-1304456771,1
BZID-1304418831,3
BZID-1304610979,1
BZID-1304424004,1
BZID-1304382059,2
BZID-1304404061,2
BZID-1304387731,1
BZID-1304428159,2
BZID-1304360836,2
BZID-1304422928,2
BZID-1304474110,1
BZID-1304396378,2
BZID-1304407800,3
BZID-1304399605,1
BZID-1304451252,1
BZID-1304379889,3
BZID-1304596478,1
BZID-1304375513,2
BZID-1304380359,1
BZID-1304418909,1
BZID-1304365246,1
BZID-1304398718,1
BZID-1304426686,2
BZID-1304390190,2
BZID-1304443128,1
BZID-1304386804,6
BZID-1304448341,4
BZID-1304375251,1
BZID-1304371015,2
BZID-1304430390,2
BZID-1304392775,1
BZID-1304446428,1
BZID-1304438307,2
BZID-1304373431,1
BZID-1304472252,2
BZID-1304420208,2
BZID-1304361554,1
BZID-1304413701,1
BZID-1304425866,5
BZID-1304475553,1
BZID-1304383341,1
BZID-1304406170,1
BZID-1304360108,4
BZID-1304391211,1
BZID-1304351247,2
BZID-1304433135,2
BZID-1304381368,3
BZID-1304448459,3
BZID-1304380393,1
BZID-1304431463,2
BZID-1304409168,1
BZID-1304444874,3
BZID-1304412456,1
BZID-1304349224,3
BZID-1304456796,2
BZID-1304383553,1
BZID-1304460435,3
BZID-1304472453,3
BZID-1304433425,2
BZID-1304428563,3
BZID-1304421940,5
BZID-1304431051,1
BZID-1304433561,2
BZID-1304431388,2
BZID-1304462838,1
BZID-1304364264,1
BZID-1304370729,1
BZID-1304449423,1
BZID-1304479678,1
BZID-1304352271,1
BZID-1304476106,2
BZID-1304377260,1
BZID-1304388020,1
BZID-1304424786,2
BZID-1304430636,1
BZID-1304420678,1
BZID-1304387533,1
BZID-1304411581,2
BZID-1304361356,3
BZID-1304477505,1
BZID-1304428752,1
BZID-1304417602,1
BZID-1304374771,1
BZID-1304360090,2
BZID-1304458768,1
BZID-1304378306,1
BZID-1304405078,1
BZID-1304433522,1
BZID-1304431832,1
BZID-1304362832,2
BZID-1304478643,1
BZID-1304397081,2
BZID-1304387187,1
BZID-1304360591,1
BZID-1304429067,2
BZID-1304459252,3
BZID-1304455625,1
BZID-1304463714,1
BZID-1304477686,2
BZID-1304412074,1
BZID-1304473543,2
BZID-1304374944,4
BZID-1304373835,2
BZID-1304367580,1
BZID-1304449853,3
BZID-1304466805,1
BZID-1304475119,1
BZID-1304403800,1
BZID-1304435342,1
BZID-1304360998,4
BZID-1304372037,1
BZID-1304380755,2
BZID-1304360324,2
BZID-1304378678,2
BZID-1304374743,3
BZID-1304361050,2
BZID-1304385666,2
BZID-1304378492,1
BZID-1304369834,1
BZID-1304374575,1
BZID-1304406126,2
BZID-1304466208,1
BZID-1304426791,6
BZID-1304399155,2
BZID-1304431833,1
BZID-1304424596,1
BZID-1304358513,2
BZID-1304358371,2
BZID-1304478414,3
BZID-1304435560,1
BZID-1304396283,1
BZID-1304381112,1
BZID-1304424398,1
BZID-1304466911,1
BZID-1304432887,3
BZID-1304470135,1
BZID-1304395987,1
BZID-1304435338,2
BZID-1304470082,1
BZID-1304368483,1
BZID-1304403508,5
BZID-1304454104,3
BZID-1304455721,1
BZID-1304383382,1
BZID-1304433125,1
BZID-1304466469,1
BZID-1304385062,1
BZID-1304408150,3
BZID-1304475958,1
BZID-1304387531,1
BZID-1304350831,1
BZID-1304469130,1
BZID-1304411430,1
BZID-1304440513,3
BZID-1304349354,1
BZID-1304475228,1
BZID-1304460284,2
BZID-1304443519,2
BZID-1304379335,4
BZID-1304387507,1
BZID-1304373049,3
BZID-1304409706,1
BZID-1304401798,1
BZID-1304375778,4
BZID-1304389064,1
BZID-1304457077,2
BZID-1304418533,1
BZID-1304398686,2
BZID-1304377349,1
BZID-1304436576,1
BZID-1304417063,2
BZID-1304460690,1
BZID-1304370919,2
BZID-1304413381,2
BZID-1304370985,2
BZID-1304466983,1
BZID-1304437989,1
BZID-1304473644,5
BZID-1304405353,1
BZID-1304432907,1
BZID-1304474663,1
BZID-1304463504,1
BZID-1304387973,1
BZID-1304410750,1
BZID-1304400847,2
BZID-1304426253,1
BZID-1304423293,2
BZID-1304370191,3
BZID-1304358807,1
BZID-1304423348,1
BZID-1304466811,3
BZID-1304411852,3
BZID-1304465986,1
BZID-1304352799,1
BZID-1304410114,2
BZID-1304381996,1
BZID-1304425839,1
BZID-1304477925,1
BZID-1304478432,3
BZID-1304465639,1
BZID-1304456626,1
BZID-1304472554,2
BZID-1304353862,1
BZID-1304420242,5
BZID-1304434451,1
BZID-1304450082,2
BZID-1304395865,1
BZID-1304371868,4
BZID-1304397175,4
BZID-1304465753,5
BZID-1304407217,5
BZID-1304467622,1
BZID-1304609327,2
BZID-1304418038,1
BZID-1304374725,4
BZID-1304420483,3
BZID-1304419513,3
BZID-1304604024,1
BZID-1304604734,2
BZID-1304386330,2
BZID-1304464418,1
BZID-1304390487,1
BZID-1304605602,3
BZID-1304604152,2
BZID-1304400177,1
BZID-1304465192,1
BZID-1304470908,1
BZID-1304606579,1
BZID-1304410743,2
BZID-1304357581,2
BZID-1304408724,1
BZID-1304405088,2
BZID-1304457884,1
BZID-1304400871,3
BZID-1304386989,1
BZID-1304466445,1
BZID-1304469188,1
BZID-1304469139,1
BZID-1304395839,3
BZID-1304398519,1
BZID-1304358601,1
BZID-1304416474,3
BZID-1304469088,1
BZID-1304417128,1
BZID-1304454668,2
BZID-1304400250,1
BZID-1304434340,3
BZID-1304479612,1
BZID-1304370570,2
BZID-1304424907,3
BZID-1304396922,3
BZID-1304400479,1
BZID-1304440367,1
BZID-1304436252,1
BZID-1304412564,1
BZID-1304423537,2
BZID-1304471950,1
BZID-1304412580,2
BZID-1304355785,2
BZID-1304419856,2
BZID-1304362452,2
BZID-1304435786,1
BZID-1304393284,1
BZID-1304383759,2
BZID-1304471637,1
BZID-1304378720,1
BZID-1304374304,1
BZID-1304375041,2
BZID-1304436043,3
BZID-1304595792,1
BZID-1304393167,1
BZID-1304419547,2
BZID-1304411471,2
BZID-1304431314,1
BZID-1304368281,1
BZID-1304409831,1
BZID-1304430480,1
BZID-1304425060,3
BZID-1304477486,1
BZID-1304441877,1
BZID-1304429003,2
BZID-1304400024,2
BZID-1304434226,1
BZID-1304470386,1
BZID-1304365268,1
BZID-1304363302,2
BZID-1304425422,6
BZID-1304434870,1
BZID-1304398585,1
BZID-1304430777,1
BZID-1304417608,2
BZID-1304391746,2
BZID-1304478462,1
BZID-1304451485,1
BZID-1304608127,1
BZID-1304403824,1
BZID-1304429687,2
BZID-1304424700,2
BZID-1304465220,1
BZID-1304478540,1
BZID-1304463423,1
BZID-1304476837,2
BZID-1304432015,4
BZID-1304366487,2
BZID-1304434567,2
BZID-1304448935,1
BZID-1304414590,1
BZID-1304365570,2
BZID-1304438956,1
BZID-1304450114,3
BZID-1304431841,1
BZID-1304423156,3
BZID-1304430909,1
BZID-1304427009,2
BZID-1304388388,1
BZID-1304450456,1
BZID-1304353548,1
BZID-1304379021,1
BZID-1304378805,2
BZID-1304400363,3
BZID-1304435296,5
BZID-1304426045,2
BZID-1304398738,1
BZID-1304461026,3
BZID-1304395743,1
BZID-1304364032,5
BZID-1304397915,1
BZID-1304436091,2
BZID-1304420614,1
BZID-1304424282,1
BZID-1304421650,1
BZID-1304361489,4
BZID-1304391139,1
BZID-1304434207,1
BZID-1304362403,2
BZID-1304469292,1
BZID-1304465361,1
BZID-1304431776,1
BZID-1304441757,1
BZID-1304424235,2
BZID-1304429442,1
BZID-1304458083,1
BZID-1304401344,2
BZID-1304449802,2
BZID-1304391921,1
BZID-1304392923,1
BZID-1304362191,4
BZID-1304474503,1
BZID-1304356859,1
BZID-1304444124,1
BZID-1304383877,4
BZID-1304402392,1
BZID-1304428101,3
BZID-1304414594,2
BZID-1304610109,1
BZID-1304434163,3
BZID-1304368075,1
BZID-1304379024,2
BZID-1304385787,1
BZID-1304447094,1
BZID-1304385788,1
BZID-1304371427,2
BZID-1304394136,1
BZID-1304420844,2
BZID-1304406203,1
BZID-1304451237,1
BZID-1304416337,1
BZID-1304352522,2
BZID-1304463216,4
BZID-1304474262,1
BZID-1304362552,1
BZID-1304438577,1
BZID-1304354192,2
BZID-1304386700,2
BZID-1304473324,3
BZID-1304407197,2
BZID-1304410773,1
BZID-1304448533,1
BZID-1304465363,1
BZID-1304473132,1
BZID-1304387264,1
BZID-1304382596,1
BZID-1304460730,2
BZID-1304450821,1
BZID-1304447079,1
BZID-1304389406,3
BZID-1304469487,1
BZID-1304421876,1
BZID-1304449960,1
BZID-1304394164,1
BZID-1304395494,1
BZID-1304471251,1
BZID-1304460310,1
BZID-1304408880,1
BZID-1304385895,2
BZID-1304359167,1
BZID-1304386868,2
BZID-1304466821,1
BZID-1304378556,1
BZID-1304396569,1
BZID-1304417868,1
BZID-1304391573,1
BZID-1304471811,1
BZID-1304423898,1
BZID-1304434825,2
BZID-1304474804,1
BZID-1304364046,2
BZID-1304370883,2
BZID-1304436106,1
BZID-1304456718,1
BZID-1304478244,1
BZID-1304379467,2
BZID-1304466101,1
BZID-1304468667,1
BZID-1304414505,1
BZID-1304394485,1
BZID-1304391059,3
BZID-1304436691,1
BZID-1304608214,1
BZID-1304419055,1
BZID-1304426139,1
BZID-1304375160,1
BZID-1304463809,1
BZID-1304407404,2
BZID-1304351860,1
BZID-1304362554,1
BZID-1304394936,1
BZID-1304364644,1
BZID-1304477884,1
BZID-1304363734,1
BZID-1304463616,2
BZID-1304394792,1
BZID-1304442986,1
BZID-1304375285,3
BZID-1304464565,1
BZID-1304364977,2
BZID-1304472271,1
BZID-1304418311,1
BZID-1304384663,2
BZID-1304438682,6
BZID-1304351964,1
BZID-1304395092,1
BZID-1304478035,1
BZID-1304364534,2
BZID-1304402861,2
BZID-1304420593,1
BZID-1304460042,1
BZID-1304382607,1
BZID-1304425102,1
BZID-1304471188,1
BZID-1304364825,1
BZID-1304414494,1
BZID-1304429456,2
BZID-1304408285,1
BZID-1304383239,1
BZID-1304405478,1
BZID-1304358944,1
BZID-1304469238,1
BZID-1304447645,1
BZID-1304465796,1
BZID-1304463326,1
BZID-1304457419,5
BZID-1304414523,3
BZID-1304471977,1
BZID-1304401884,1
BZID-1304400598,1
BZID-1304406351,3
BZID-1304397687,1
BZID-1304374187,1
BZID-1304358189,2
BZID-1304462098,1
BZID-1304437034,1
BZID-1304474540,1
BZID-1304374581,1
BZID-1304386923,1
BZID-1304444038,1
BZID-1304384038,1
BZID-1304473883,1
BZID-1304402446,2
BZID-1304429957,1
BZID-1304408435,2
BZID-1304396988,1
BZID-1304407583,2
BZID-1304444114,1
BZID-1304389421,2
BZID-1304445477,1
BZID-1304370762,1
BZID-1304393598,3
BZID-1304475442,3
BZID-1304478157,1
BZID-1304409802,1
BZID-1304360833,1
BZID-1304475288,1
BZID-1304466624,1
BZID-1304384662,3
BZID-1304474977,1
BZID-1304478880,1
BZID-1304390830,2
BZID-1304366748,1
BZID-1304389564,2
BZID-1304356528,1
BZID-1304462616,1
BZID-1304388356,2
BZID-1304364591,1
BZID-1304430258,2
BZID-1304422504,1
BZID-1304417731,2
BZID-1304419717,2
BZID-1304463227,1
BZID-1304466284,1
BZID-1304364483,1
BZID-1304380598,1
BZID-1304386104,3
BZID-1304384469,2
BZID-1304398109,1
BZID-1304434049,2
BZID-1304413248,1
BZID-1304473687,1
BZID-1304429431,1
BZID-1304436559,3
BZID-1304406999,1
BZID-1304471804,1
BZID-1304426271,2
BZID-1304434591,1
BZID-1304448743,2
BZID-1304388427,1
BZID-1304428126,3
BZID-1304472451,2
BZID-1304608900,1
BZID-1304380965,2
BZID-1304442014,1
BZID-1304451246,2
BZID-1304430863,3
BZID-1304460230,1
BZID-1304364430,1
BZID-1304474762,2
BZID-1304436752,2
BZID-1304407607,2
BZID-1304397380,2
BZID-1304435696,1
BZID-1304473209,1
BZID-1304438990,1
BZID-1304384448,1
BZID-1304477944,1
BZID-1304416389,2
BZID-1304383656,2
BZID-1304422043,1
