businessid,rating_cnt,avg_rating
BZID-1304436473,4,5
BZID-1304451186,33,5
BZID-1304456584,2,1
BZID-1304455793,2,3
BZID-1304471494,2,4
BZID-1304406677,1,5
BZID-1304461109,8,5
BZID-1304391328,1,5
BZID-1304395897,5,3
BZID-1304383358,14,5
BZID-1304383003,1,5
BZID-1304389278,40,4
BZID-1304388881,81,3
BZID-1304389029,9,5
BZID-1304376889,4,5
BZID-1304376341,1,5
BZID-1304380628,3,5
BZID-1304407437,26,3
BZID-1304370740,12,3
BZID-1304371521,30,5
BZID-1304371344,1,5
BZID-1304360494,1,5
BZID-1304360124,16,5
BZID-1304361765,12,3
BZID-1304364697,1,5
BZID-1304365065,20,5
BZID-1304352749,3,5
BZID-1304352746,5,3
BZID-1304610612,6,5
BZID-1304604104,3,5
BZID-1304391231,1,5
BZID-1304434725,10,3
BZID-1304465552,1,5
BZID-1304418538,1,1
BZID-1304455217,8,4
BZID-1304469546,3,5
BZID-1304467032,14,5
BZID-1304418588,1,5
BZID-1304474943,1,5
BZID-1304424600,29,5
BZID-1304460560,1,5
BZID-1304403098,30,3
BZID-1304393966,1,5
BZID-1304383074,3,4
BZID-1304383132,3,5
BZID-1304385409,3,1
BZID-1304384409,1,5
BZID-1304389695,2,5
BZID-1304379224,1,4
BZID-1304378456,14,4
BZID-1304380444,2,3
BZID-1304367400,2,4
BZID-1304372540,16,5
BZID-1304358830,9,4
BZID-1304372686,13,2
BZID-1304386475,8,5
BZID-1304353472,2,5
BZID-1304353981,8,5
BZID-1304604953,8,5
BZID-1304606699,1,5
BZID-1304607881,1,5
BZID-1304595627,5,3
BZID-1304362192,4,4
BZID-1304475404,1,5
BZID-1304442358,13,5
BZID-1304414417,16,3
BZID-1304479688,1,1
BZID-1304458565,1,2
BZID-1304418465,187,5
BZID-1304410850,19,5
BZID-1304472466,22,4
BZID-1304410192,10,5
BZID-1304469437,7,5
BZID-1304470081,53,1
BZID-1304468729,3,3
BZID-1304453790,47,5
BZID-1304414350,1,1
BZID-1304393936,1,5
BZID-1304393525,25,5
BZID-1304383968,4,3
BZID-1304385495,3,5
BZID-1304385868,3,5
BZID-1304384993,3,2
BZID-1304379309,14,4
BZID-1304379410,36,5
BZID-1304381398,120,5
BZID-1304382431,3,5
BZID-1304357767,4,4
BZID-1304365272,6,3
BZID-1304352534,6,5
BZID-1304354910,1,5
BZID-1304604233,4,5
BZID-1304603143,1,5
BZID-1304603918,2,4
BZID-1304596614,1,5
BZID-1304430233,5,3
BZID-1304422252,2,5
BZID-1304423901,57,2
BZID-1304451187,6,4
BZID-1304420480,1,5
BZID-1304427842,10,4
BZID-1304402039,4,5
BZID-1304447142,4,4
BZID-1304438642,229,1
BZID-1304426966,1,5
BZID-1304471370,7,2
BZID-1304449548,2,5
BZID-1304456818,2,3
BZID-1304423376,6,4
BZID-1304433807,1,1
BZID-1304473902,2,5
BZID-1304397568,9,5
BZID-1304382354,16,2
BZID-1304382090,15,3
BZID-1304385744,1,5
BZID-1304386146,1,5
BZID-1304390017,79,4
BZID-1304376023,9,5
BZID-1304357578,2,4
BZID-1304361850,2,5
BZID-1304596152,1,5
BZID-1304359117,3,5
BZID-1304459241,2,5
BZID-1304420004,1,5
BZID-1304429123,1,5
BZID-1304473009,1,5
BZID-1304471362,15,5
BZID-1304400516,14,4
BZID-1304473036,6,5
BZID-1304472109,1,4
BZID-1304477899,3,5
BZID-1304466693,1,5
BZID-1304417104,5,3
BZID-1304459486,1,5
BZID-1304402349,20,5
BZID-1304413138,1,5
BZID-1304474011,12,3
BZID-1304383775,231,3
BZID-1304382372,2,5
BZID-1304389057,2,4
BZID-1304377695,68,2
BZID-1304378109,2,5
BZID-1304356104,104,3
BZID-1304605955,3,5
BZID-1304604248,3,3
BZID-1304608205,2,3
BZID-1304353833,20,3
BZID-1304471252,5,3
BZID-1304477515,4,5
BZID-1304463914,5,5
BZID-1304461089,14,4
BZID-1304428103,5,1
BZID-1304416122,41,2
BZID-1304386937,1,5
BZID-1304389094,2,3
BZID-1304375106,9,4
BZID-1304380532,18,5
BZID-1304365676,90,5
BZID-1304357638,4,5
BZID-1304362012,18,5
BZID-1304364724,3,4
BZID-1304363618,6,5
BZID-1304361632,25,5
BZID-1304362799,29,3
BZID-1304397878,21,3
BZID-1304411854,2,4
BZID-1304480185,6,5
BZID-1304449366,9,4
BZID-1304434672,1,5
BZID-1304441524,23,5
BZID-1304431376,1,5
BZID-1304408789,5,3
BZID-1304477610,1,5
BZID-1304449768,21,2
BZID-1304422293,2,4
BZID-1304471997,2,3
BZID-1304395103,2,5
BZID-1304387668,7,5
BZID-1304389929,7,5
BZID-1304389105,1,5
BZID-1304380555,2,5
BZID-1304440247,22,5
BZID-1304368264,23,5
BZID-1304371541,6,5
BZID-1304369915,3,5
BZID-1304369930,2,5
BZID-1304373336,6,5
BZID-1304372004,1,1
BZID-1304372615,1,5
BZID-1304372277,15,4
BZID-1304358007,16,5
BZID-1304358478,41,4
BZID-1304603510,16,4
BZID-1304606842,18,3
BZID-1304610089,5,4
BZID-1304465359,77,5
BZID-1304359111,1,5
BZID-1304402008,12,5
BZID-1304425790,2,4
BZID-1304473267,1,5
BZID-1304457489,1,5
BZID-1304461488,13,4
BZID-1304460550,158,5
BZID-1304423429,1,5
BZID-1304426135,3,5
BZID-1304429659,7,5
BZID-1304443728,6,5
BZID-1304471272,1,5
BZID-1304412946,5,3
BZID-1304417697,25,3
BZID-1304408887,32,5
BZID-1304466571,13,5
BZID-1304463722,13,2
BZID-1304434985,1,5
BZID-1304417305,7,5
BZID-1304460286,16,5
BZID-1304479928,5,4
BZID-1304463860,24,5
BZID-1304435201,17,5
BZID-1304409645,11,5
BZID-1304406228,4,2
BZID-1304390799,20,5
BZID-1304392292,13,4
BZID-1304394672,1,5
BZID-1304376101,2,5
BZID-1304379140,5,3
BZID-1304378900,1,5
BZID-1304367041,2,5
BZID-1304367931,5,3
BZID-1304368004,5,2
BZID-1304358580,6,4
BZID-1304363912,48,3
BZID-1304363120,54,5
BZID-1304603549,16,5
BZID-1304608390,5,3
BZID-1304608401,2,5
BZID-1304611174,9,4
BZID-1304418065,86,5
BZID-1304472563,2,5
BZID-1304472007,32,4
BZID-1304479279,3,5
BZID-1304472098,1,5
BZID-1304458320,1,5
BZID-1304400811,1,3
BZID-1304450344,15,3
BZID-1304479428,32,5
BZID-1304416300,4,5
BZID-1304449561,1,5
BZID-1304393286,1,1
BZID-1304392447,5,3
BZID-1304394962,1,5
BZID-1304388926,10,3
BZID-1304372795,7,4
BZID-1304413825,415,3
BZID-1304449044,1,4
BZID-1304362503,1,5
BZID-1304394600,1,1
BZID-1304470506,1,1
BZID-1304443707,1,1
BZID-1304604421,4,5
BZID-1304605686,5,3
BZID-1304375252,1,1
BZID-1304413558,9,2
BZID-1304403790,66,5
BZID-1304428503,1,5
BZID-1304418055,43,2
BZID-1304475322,2,5
BZID-1304422706,3,5
BZID-1304472908,1,5
BZID-1304460057,1,4
BZID-1304403907,9,5
BZID-1304399811,1,5
BZID-1304389439,2,5
BZID-1304373922,5,3
BZID-1304379782,1,4
BZID-1304405435,7,3
BZID-1304380100,1,5
BZID-1304383990,1,4
BZID-1304368430,6,5
BZID-1304359251,6,5
BZID-1304356900,1,1
BZID-1304356182,1,5
BZID-1304604324,1,5
BZID-1304606526,11,3
BZID-1304605578,2,5
BZID-1304607550,1,4
BZID-1304604337,5,3
BZID-1304609640,7,2
BZID-1304388578,3,4
BZID-1304422971,10,3
BZID-1304395917,8,3
BZID-1304421410,3,5
BZID-1304386466,1,5
BZID-1304417285,2,2
BZID-1304470889,17,5
BZID-1304423679,4,5
BZID-1304450785,24,5
BZID-1304423756,29,5
BZID-1304427712,2,1
BZID-1304412027,26,2
BZID-1304477291,13,5
BZID-1304432910,93,5
BZID-1304442905,6,2
BZID-1304449545,1,5
BZID-1304478219,2,5
BZID-1304474706,6,4
BZID-1304402123,6,4
BZID-1304444320,102,5
BZID-1304399442,4,4
BZID-1304435167,5,5
BZID-1304423438,3,1
BZID-1304405476,3,2
BZID-1304393497,6,5
BZID-1304385048,1,3
BZID-1304387274,1,1
BZID-1304389944,136,3
BZID-1304377337,103,3
BZID-1304376405,26,5
BZID-1304378297,14,5
BZID-1304377880,21,3
BZID-1304380570,6,5
BZID-1304373880,5,3
BZID-1304358428,9,4
BZID-1304361740,26,4
BZID-1304362109,7,2
BZID-1304364807,4,3
BZID-1304365059,60,4
BZID-1304364572,15,5
BZID-1304361468,40,4
BZID-1304354043,1,1
BZID-1304349705,10,3
BZID-1304609109,4,4
BZID-1304608961,10,3
BZID-1304467320,5,3
BZID-1304443523,3,5
BZID-1304463517,4,3
BZID-1304443742,4,4
BZID-1304414739,6,5
BZID-1304450321,1,1
BZID-1304466777,425,5
BZID-1304398817,31,3
BZID-1304471402,135,3
BZID-1304405311,11,3
BZID-1304459989,1,5
BZID-1304412306,4,5
BZID-1304385991,2,4
BZID-1304385407,2,5
BZID-1304397322,5,5
BZID-1304381347,9,5
BZID-1304369883,1,5
BZID-1304370673,5,3
BZID-1304358448,1,1
BZID-1304354712,1,4
BZID-1304353517,23,3
BZID-1304353432,11,5
BZID-1304368527,4,5
BZID-1304351940,1,5
BZID-1304608605,6,5
BZID-1304608939,1,5
BZID-1304607313,1,5
BZID-1304478767,69,5
BZID-1304415135,20,3
BZID-1304446151,2,5
BZID-1304450878,3,5
BZID-1304429585,8,5
BZID-1304464218,4,5
BZID-1304469101,7,4
BZID-1304407895,4,4
BZID-1304425872,3,5
BZID-1304415698,150,3
BZID-1304415598,1,4
BZID-1304459661,122,3
BZID-1304429911,1,1
BZID-1304418323,4,1
BZID-1304411460,7,4
BZID-1304399159,14,5
BZID-1304456949,13,5
BZID-1304466582,44,5
BZID-1304465457,3,5
BZID-1304427746,15,3
BZID-1304429299,4,3
BZID-1304405638,1,5
BZID-1304397679,12,5
BZID-1304367876,3,3
BZID-1304368447,12,5
BZID-1304370101,24,3
BZID-1304359517,1,1
BZID-1304352412,5,5
BZID-1304351718,3,4
BZID-1304353478,1,1
BZID-1304355814,1,5
BZID-1304604349,20,3
BZID-1304610268,6,5
BZID-1304595000,1,5
BZID-1304365448,370,2
BZID-1304444196,3,4
BZID-1304430097,8,4
BZID-1304411778,23,4
BZID-1304463501,2,5
BZID-1304447918,3,5
BZID-1304450526,1,5
BZID-1304438742,15,3
BZID-1304413021,12,5
BZID-1304410050,12,3
BZID-1304405681,7,4
BZID-1304409813,6,5
BZID-1304394437,3,4
BZID-1304394945,23,5
BZID-1304394892,1,4
BZID-1304383262,4,3
BZID-1304394412,8,3
BZID-1304401019,3,5
BZID-1304385514,5,3
BZID-1304387369,29,3
BZID-1304377592,20,3
BZID-1304379645,2,1
BZID-1304368343,3,5
BZID-1304374481,88,4
BZID-1304373749,1,5
BZID-1304359593,2,5
BZID-1304360042,11,4
BZID-1304350224,24,3
BZID-1304351515,11,5
BZID-1304605970,1,5
BZID-1304424550,14,5
BZID-1304404197,4,5
BZID-1304385723,1,5
BZID-1304460044,4,3
BZID-1304471099,1,1
BZID-1304472844,11,5
BZID-1304409796,3,2
BZID-1304457423,66,5
BZID-1304446739,10,5
BZID-1304425427,7,2
BZID-1304476979,35,5
BZID-1304410118,1,5
BZID-1304422257,1,5
BZID-1304379086,16,4
BZID-1304380688,2,5
BZID-1304360936,31,4
BZID-1304365275,20,5
BZID-1304352482,4,3
BZID-1304353399,4,3
BZID-1304364223,10,5
BZID-1304397865,2,5
BZID-1304372774,3,5
BZID-1304478598,2,4
BZID-1304430090,1,5
BZID-1304472932,138,5
BZID-1304457305,6,3
BZID-1304449681,122,5
BZID-1304459589,132,3
BZID-1304418123,3,3
BZID-1304435934,2,1
BZID-1304412918,4,5
BZID-1304447903,15,3
BZID-1304422699,28,3
BZID-1304409572,226,5
BZID-1304395424,43,3
BZID-1304393224,8,5
BZID-1304394308,13,3
BZID-1304375136,2,3
BZID-1304371299,1,5
BZID-1304373249,1,5
BZID-1304351683,9,5
BZID-1304352140,38,5
BZID-1304353871,1,5
BZID-1304354163,14,3
BZID-1304606732,2,4
BZID-1304595555,2,5
BZID-1304458375,1,5
BZID-1304402289,24,5
BZID-1304406606,6,1
BZID-1304457938,73,5
BZID-1304424864,7,5
BZID-1304431869,48,3
BZID-1304427727,1,1
BZID-1304423938,27,4
BZID-1304477879,8,4
BZID-1304404160,2,3
BZID-1304415516,15,3
BZID-1304391767,10,3
BZID-1304458605,2,5
BZID-1304383840,1,5
BZID-1304387044,4,5
BZID-1304381039,2,1
BZID-1304358718,17,4
BZID-1304363742,2,5
BZID-1304353273,3,5
BZID-1304356486,24,3
BZID-1304603492,1,5
BZID-1304608179,1,5
BZID-1304609587,1,5
BZID-1304471697,6,2
BZID-1304610261,2,5
BZID-1304417652,7,5
BZID-1304431394,4,5
BZID-1304419271,20,3
BZID-1304429528,1,5
BZID-1304426764,27,4
BZID-1304467615,1,5
BZID-1304419709,1,5
BZID-1304423097,1,5
BZID-1304409355,2,5
BZID-1304477216,1,4
BZID-1304416541,21,3
BZID-1304458764,8,5
BZID-1304444640,2,5
BZID-1304408636,1,5
BZID-1304401348,1,5
BZID-1304458269,56,2
BZID-1304394833,11,2
BZID-1304401032,17,5
BZID-1304367693,2,5
BZID-1304376006,6,2
BZID-1304374011,1,5
BZID-1304359178,3,5
BZID-1304362000,6,4
BZID-1304361841,8,3
BZID-1304352568,4,5
BZID-1304353412,1,5
BZID-1304603500,3,5
BZID-1304608300,1,5
BZID-1304397590,1,5
BZID-1304388188,5,5
BZID-1304360064,4,3
BZID-1304428345,7,4
BZID-1304369935,6,3
BZID-1304407764,11,4
BZID-1304417339,5,3
BZID-1304433441,14,4
BZID-1304461107,5,3
BZID-1304427332,2,3
BZID-1304405313,2,5
BZID-1304394178,3,5
BZID-1304397181,1,5
BZID-1304471191,1,5
BZID-1304380846,1,5
BZID-1304367359,1,3
BZID-1304372941,1,5
BZID-1304358312,1,5
BZID-1304361743,18,3
BZID-1304350033,2,5
BZID-1304420418,5,3
BZID-1304477674,2,5
BZID-1304463705,40,5
BZID-1304414530,1,5
BZID-1304477576,1,5
BZID-1304456288,6,4
BZID-1304402120,24,5
BZID-1304419242,2,5
BZID-1304431218,55,5
BZID-1304457203,1,4
BZID-1304449454,4,4
BZID-1304445631,1,5
BZID-1304390640,67,3
BZID-1304382606,1,5
BZID-1304388579,2,5
BZID-1304366044,3,1
BZID-1304358912,12,5
BZID-1304391640,130,5
BZID-1304363079,1,3
BZID-1304360394,17,4
BZID-1304385967,5,3
BZID-1304405226,4,5
BZID-1304406564,12,5
BZID-1304595318,1,5
BZID-1304598381,5,3
BZID-1304370426,13,4
BZID-1304399139,5,5
BZID-1304445280,26,4
BZID-1304470755,16,1
BZID-1304428145,1,1
BZID-1304462362,19,3
BZID-1304433896,1,4
BZID-1304471971,1,1
BZID-1304454659,20,3
BZID-1304464975,22,4
BZID-1304392257,9,2
BZID-1304392335,5,3
BZID-1304413266,8,4
BZID-1304388714,5,5
BZID-1304373980,2,3
BZID-1304377185,3,3
BZID-1304381485,1,5
BZID-1304368444,11,5
BZID-1304368051,14,5
BZID-1304394910,22,3
BZID-1304360834,3,5
BZID-1304363648,14,3
BZID-1304459547,91,5
BZID-1304355122,1,5
BZID-1304356519,2,2
BZID-1304355759,1,5
BZID-1304605122,1,5
BZID-1304608987,1,5
BZID-1304418758,7,3
BZID-1304419508,24,2
BZID-1304465466,1,4
BZID-1304418860,1,5
BZID-1304467836,12,5
BZID-1304449640,1,5
BZID-1304458451,2,5
BZID-1304456194,49,5
BZID-1304392950,11,2
BZID-1304382964,2,5
BZID-1304389409,24,5
BZID-1304380496,77,3
BZID-1304366711,1,5
BZID-1304369358,23,5
BZID-1304368402,6,3
BZID-1304372132,2,5
BZID-1304357951,5,3
BZID-1304362475,2,5
BZID-1304363945,4,3
BZID-1304350993,33,3
BZID-1304370031,16,4
BZID-1304351618,6,2
BZID-1304355170,4,4
BZID-1304353346,5,5
BZID-1304353934,2,1
BZID-1304355634,1,5
BZID-1304604562,78,3
BZID-1304350028,18,4
BZID-1304604852,10,5
BZID-1304605636,1,5
BZID-1304598361,10,3
BZID-1304349257,2,5
BZID-1304411903,7,3
BZID-1304424745,229,5
BZID-1304403786,1,4
BZID-1304479546,1,5
BZID-1304463278,5,3
BZID-1304438456,2,4
BZID-1304424979,30,5
BZID-1304433214,24,4
BZID-1304464989,1,5
BZID-1304435168,2,5
BZID-1304456357,10,3
BZID-1304401458,1,5
BZID-1304472055,50,5
BZID-1304406386,1,4
BZID-1304385795,2,5
BZID-1304389757,4,4
BZID-1304374098,1,5
BZID-1304367453,10,5
BZID-1304368302,1,3
BZID-1304429325,9,2
BZID-1304361272,2,4
BZID-1304360749,40,3
BZID-1304362581,4,4
BZID-1304459933,8,3
BZID-1304354284,1,5
BZID-1304357249,1,4
BZID-1304387898,2,1
BZID-1304609017,9,4
BZID-1304355680,1,5
BZID-1304350113,1,3
BZID-1304430935,2,5
BZID-1304475662,2,5
BZID-1304461434,3,5
BZID-1304433560,11,2
BZID-1304463421,2,3
BZID-1304428051,5,4
BZID-1304452976,7,5
BZID-1304446025,39,5
BZID-1304446170,1,4
BZID-1304407794,78,5
BZID-1304435255,12,5
BZID-1304473090,5,3
BZID-1304430533,1,5
BZID-1304419068,8,5
BZID-1304396032,2,1
BZID-1304388040,3,5
BZID-1304379327,28,3
BZID-1304379041,1,4
BZID-1304367455,1,5
BZID-1304379628,8,3
BZID-1304360755,1,1
BZID-1304365472,4,4
BZID-1304353567,1,5
BZID-1304353573,14,2
BZID-1304596303,2,5
BZID-1304467386,16,4
BZID-1304459088,215,2
BZID-1304417656,15,4
BZID-1304438548,1,3
BZID-1304427464,38,3
BZID-1304472524,1,5
BZID-1304444968,91,5
BZID-1304448211,70,5
BZID-1304410155,1,2
BZID-1304416301,31,3
BZID-1304407709,1,5
BZID-1304401073,2,5
BZID-1304461896,14,4
BZID-1304400805,7,5
BZID-1304403053,9,3
BZID-1304391960,22,3
BZID-1304392071,3,2
BZID-1304393427,2,4
BZID-1304393579,2,5
BZID-1304394990,14,5
BZID-1304388149,2,5
BZID-1304374658,19,4
BZID-1304374482,8,5
BZID-1304379662,7,5
BZID-1304466816,4,3
BZID-1304378477,1,5
BZID-1304350429,4,5
BZID-1304351620,1,1
BZID-1304355137,25,3
BZID-1304356109,7,5
BZID-1304450718,12,5
BZID-1304603702,3,5
BZID-1304371046,9,5
BZID-1304607162,3,5
BZID-1304607447,2,5
BZID-1304423403,3,5
BZID-1304423942,1,5
BZID-1304398440,50,5
BZID-1304449287,4,4
BZID-1304467775,2,3
BZID-1304457700,3,5
BZID-1304476091,8,3
BZID-1304423699,6,4
BZID-1304479712,1,1
BZID-1304458209,3,4
BZID-1304399234,9,3
BZID-1304473834,1,1
BZID-1304431158,1,5
BZID-1304477289,84,4
BZID-1304386938,1,5
BZID-1304378173,4,1
BZID-1304380358,22,4
BZID-1304377173,3,1
BZID-1304464372,1,5
BZID-1304361039,5,3
BZID-1304350388,8,5
BZID-1304349668,5,3
BZID-1304350164,1,5
BZID-1304357854,12,5
BZID-1304357420,10,3
BZID-1304367613,11,3
BZID-1304394250,12,5
BZID-1304380742,18,5
BZID-1304595207,7,5
BZID-1304406802,8,3
BZID-1304429596,3,4
BZID-1304411308,3,5
BZID-1304427236,6,2
BZID-1304421345,19,5
BZID-1304408115,2,1
BZID-1304421864,2,5
BZID-1304475494,2,5
BZID-1304399023,1,4
BZID-1304390801,1,5
BZID-1304393616,5,4
BZID-1304393065,2,3
BZID-1304398257,2,5
BZID-1304386002,1,5
BZID-1304406236,1,4
BZID-1304383117,1,5
BZID-1304377326,81,5
BZID-1304381188,2,5
BZID-1304365908,34,3
BZID-1304371309,11,5
BZID-1304349184,7,2
BZID-1304351331,10,4
BZID-1304353859,15,3
BZID-1304355707,1,1
BZID-1304606533,3,5
BZID-1304364260,2,5
BZID-1304435316,13,3
BZID-1304469698,102,5
BZID-1304471391,6,4
BZID-1304478052,39,4
BZID-1304448624,3,4
BZID-1304465149,112,5
BZID-1304476146,11,5
BZID-1304410667,1,5
BZID-1304427457,78,5
BZID-1304458948,187,3
BZID-1304445627,2,5
BZID-1304405205,20,5
BZID-1304393140,751,3
BZID-1304394475,5,2
BZID-1304383646,5,3
BZID-1304377111,5,2
BZID-1304376155,1,1
BZID-1304427017,5,5
BZID-1304381813,26,2
BZID-1304358854,7,4
BZID-1304364832,65,5
BZID-1304349537,16,3
BZID-1304349304,2,5
BZID-1304373408,14,5
BZID-1304354533,24,4
BZID-1304355589,1,5
BZID-1304606796,1,5
BZID-1304606073,3,5
BZID-1304608934,22,3
BZID-1304595537,1,5
BZID-1304418028,4,4
BZID-1304470450,12,5
BZID-1304429504,2,5
BZID-1304418227,52,3
BZID-1304415339,14,4
BZID-1304418899,5,3
BZID-1304474153,3,4
BZID-1304456702,1,5
BZID-1304452903,25,4
BZID-1304467682,5,5
BZID-1304421040,4,5
BZID-1304420133,19,3
BZID-1304414686,6,3
BZID-1304477744,1,5
BZID-1304465083,1,5
BZID-1304470461,1,5
BZID-1304448578,4,5
BZID-1304460128,51,5
BZID-1304477101,1,1
BZID-1304382556,15,3
BZID-1304375840,31,4
BZID-1304366715,31,5
BZID-1304361339,4,5
BZID-1304363171,3,5
BZID-1304365626,74,5
BZID-1304373286,27,3
BZID-1304438831,1,5
BZID-1304349430,5,5
BZID-1304354248,26,3
BZID-1304356566,1,5
BZID-1304356576,5,3
BZID-1304357331,40,3
BZID-1304606041,2,4
BZID-1304363843,7,5
BZID-1304419566,2,5
BZID-1304448875,1,5
BZID-1304451404,7,5
BZID-1304398954,12,3
BZID-1304407505,153,5
BZID-1304406920,2,5
BZID-1304423084,5,3
BZID-1304431925,29,5
BZID-1304415369,9,4
BZID-1304432095,52,5
BZID-1304457845,1,2
BZID-1304432107,1,5
BZID-1304433343,1,5
BZID-1304404146,109,5
BZID-1304392030,15,2
BZID-1304382045,7,4
BZID-1304396703,9,3
BZID-1304384154,1,3
BZID-1304388536,41,3
BZID-1304370979,35,5
BZID-1304359614,3,5
BZID-1304361826,1,5
BZID-1304350515,95,3
BZID-1304351638,1,5
BZID-1304353571,26,3
BZID-1304607140,3,5
BZID-1304460165,11,1
BZID-1304375603,1,5
BZID-1304595629,1,5
BZID-1304407786,50,5
BZID-1304391394,4,5
BZID-1304462115,4,5
BZID-1304449603,3,5
BZID-1304466783,134,4
BZID-1304477326,12,3
BZID-1304407249,9,5
BZID-1304462496,9,4
BZID-1304438841,12,4
BZID-1304473662,6,5
BZID-1304407901,1,1
BZID-1304417176,3,5
BZID-1304468657,1,1
BZID-1304460361,2,5
BZID-1304470464,1,5
BZID-1304466360,4,3
BZID-1304431223,146,3
BZID-1304412810,8,5
BZID-1304398331,1,5
BZID-1304385169,2,5
BZID-1304375075,10,4
BZID-1304378378,11,4
BZID-1304422962,38,5
BZID-1304367597,5,5
BZID-1304367835,14,4
BZID-1304361014,1,5
BZID-1304363619,1,5
BZID-1304352943,1,5
BZID-1304380301,8,5
BZID-1304421847,73,5
BZID-1304407304,1,5
BZID-1304409185,1,5
BZID-1304429871,5,5
BZID-1304456654,2,1
BZID-1304480015,2,5
BZID-1304413549,1,4
BZID-1304407264,1,4
BZID-1304418127,5,3
BZID-1304401568,1,1
BZID-1304460584,2,3
BZID-1304469159,5,3
BZID-1304427460,205,3
BZID-1304416392,1,5
BZID-1304479563,1,4
BZID-1304471658,8,5
BZID-1304377726,9,4
BZID-1304372580,46,5
BZID-1304358389,1,1
BZID-1304369759,3,4
BZID-1304396949,1,5
BZID-1304361652,3,4
BZID-1304356181,1,5
BZID-1304610662,2,5
BZID-1304356691,30,3
BZID-1304416551,2,2
BZID-1304439387,48,5
BZID-1304461378,10,5
BZID-1304461149,75,1
BZID-1304408507,1,1
BZID-1304473098,48,5
BZID-1304422292,20,5
BZID-1304479029,27,3
BZID-1304448555,1,5
BZID-1304475609,3,3
BZID-1304430848,4,3
BZID-1304455014,7,2
BZID-1304457891,1,1
BZID-1304461506,4,1
BZID-1304433178,9,2
BZID-1304467628,20,3
BZID-1304458852,1,1
BZID-1304420756,3,4
BZID-1304460217,6,4
BZID-1304393307,2,5
BZID-1304393067,5,3
BZID-1304395698,5,3
BZID-1304384381,2,5
BZID-1304376340,3,4
BZID-1304370687,4,5
BZID-1304357852,10,5
BZID-1304359777,1,5
BZID-1304362500,3,5
BZID-1304350594,14,5
BZID-1304383996,15,3
BZID-1304353197,3,2
BZID-1304356694,9,3
BZID-1304605270,1,5
BZID-1304396964,1,5
BZID-1304408634,1,4
BZID-1304403442,1,1
BZID-1304469764,27,5
BZID-1304442911,2,5
BZID-1304466430,1,1
BZID-1304476655,2,3
BZID-1304461247,2,5
BZID-1304463765,8,4
BZID-1304457256,33,3
BZID-1304412943,10,3
BZID-1304420782,4,3
BZID-1304416280,4,3
BZID-1304474544,5,5
BZID-1304448025,2,5
BZID-1304407748,8,5
BZID-1304413235,28,5
BZID-1304394093,5,3
BZID-1304394939,9,3
BZID-1304415653,40,5
BZID-1304389132,3,5
BZID-1304389914,2,5
BZID-1304376085,30,5
BZID-1304381648,1,4
BZID-1304365607,3,5
BZID-1304357996,15,5
BZID-1304361111,1,5
BZID-1304359519,1,5
BZID-1304410360,3,5
BZID-1304365436,4,3
BZID-1304467019,1,5
BZID-1304386334,3,2
BZID-1304349802,2,5
BZID-1304353497,2,5
BZID-1304362079,7,4
BZID-1304441314,12,2
BZID-1304611282,21,3
BZID-1304454370,1,1
BZID-1304427064,1,5
BZID-1304423396,3,5
BZID-1304465099,1,5
BZID-1304458438,1,5
BZID-1304462895,50,5
BZID-1304432697,1,5
BZID-1304448314,10,5
BZID-1304404780,1,4
BZID-1304406122,4,4
BZID-1304386898,1,5
BZID-1304376107,2,5
BZID-1304377537,1,5
BZID-1304376020,2,5
BZID-1304370019,23,5
BZID-1304364655,1,5
BZID-1304364007,1,5
BZID-1304364167,1,1
BZID-1304352648,90,3
BZID-1304361492,180,2
BZID-1304355978,1,1
BZID-1304607889,2,5
BZID-1304598634,1,5
BZID-1304466884,2,5
BZID-1304475751,57,5
BZID-1304444458,21,5
BZID-1304476581,15,5
BZID-1304450407,2,4
BZID-1304421422,2,5
BZID-1304416029,36,4
BZID-1304439164,1,4
BZID-1304403912,61,4
BZID-1304476460,2,5
BZID-1304478603,9,3
BZID-1304428384,105,3
BZID-1304405604,3,4
BZID-1304390583,24,5
BZID-1304390953,1,1
BZID-1304460711,1,5
BZID-1304417773,9,5
BZID-1304449712,96,4
BZID-1304381801,1,5
BZID-1304368266,12,2
BZID-1304371388,1,5
BZID-1304372438,66,5
BZID-1304358477,3,1
BZID-1304357479,3,3
BZID-1304352172,13,2
BZID-1304354337,2,5
BZID-1304408933,1,1
BZID-1304464941,2,5
BZID-1304471397,21,2
BZID-1304438789,15,1
BZID-1304457846,45,3
BZID-1304457286,1,5
BZID-1304479202,1,1
BZID-1304469237,33,5
BZID-1304438457,7,5
BZID-1304408137,1,5
BZID-1304404616,4,5
BZID-1304396508,30,3
BZID-1304397240,2,5
BZID-1304441602,105,3
BZID-1304385927,38,5
BZID-1304385532,2,5
BZID-1304403538,1,5
BZID-1304461096,14,5
BZID-1304370973,1,5
BZID-1304373024,47,4
BZID-1304361389,2,5
BZID-1304361049,11,3
BZID-1304603602,5,2
BZID-1304608087,1,4
BZID-1304605401,1,5
BZID-1304390508,1,5
BZID-1304425207,24,4
BZID-1304361506,1,5
BZID-1304609702,2,5
BZID-1304476471,62,5
BZID-1304425408,4,3
BZID-1304478432,1,4
BZID-1304462838,7,5
BZID-1304419070,1,5
BZID-1304413202,1,5
BZID-1304451173,1,5
