businessid,total_visits
BZID-1304449095,1
BZID-1304450562,2
BZID-1304376209,1
BZID-1304419089,2
BZID-1304425940,1
BZID-1304378500,3
BZID-1304430556,1
BZID-1304475467,1
BZID-1304479355,1
BZID-1304389864,1
BZID-1304457760,1
BZID-1304404249,1
BZID-1304382535,1
BZID-1304420084,1
BZID-1304410223,2
BZID-1304398998,1
BZID-1304412523,1
BZID-1304477133,1
BZID-1304458347,2
BZID-1304363078,2
BZID-1304396670,1
BZID-1304404076,3
BZID-1304448735,1
BZID-1304420800,1
BZID-1304418086,3
BZID-1304411711,1
BZID-1304417284,1
BZID-1304400795,1
BZID-1304385433,1
BZID-1304429043,4
BZID-1304379484,2
BZID-1304396037,2
BZID-1304368625,2
BZID-1304427697,1
BZID-1304402258,5
BZID-1304371990,1
BZID-1304434089,1
BZID-1304374083,2
BZID-1304439167,1
BZID-1304429070,1
BZID-1304370779,1
BZID-1304384951,2
BZID-1304399428,1
BZID-1304376587,1
BZID-1304446005,1
BZID-1304379675,1
BZID-1304411450,2
BZID-1304420984,3
BZID-1304374997,1
BZID-1304432278,1
BZID-1304437006,2
BZID-1304397931,2
BZID-1304359637,2
BZID-1304436003,1
BZID-1304436480,1
BZID-1304459724,2
BZID-1304358146,1
BZID-1304397921,1
BZID-1304444238,1
BZID-1304404889,1
BZID-1304439925,1
BZID-1304398716,2
BZID-1304414185,1
BZID-1304422197,2
BZID-1304390296,6
BZID-1304349770,1
BZID-1304449457,1
BZID-1304408944,1
BZID-1304436938,2
BZID-1304433767,1
BZID-1304395099,1
BZID-1304460721,1
BZID-1304408712,3
BZID-1304422614,1
BZID-1304387641,1
BZID-1304377494,1
BZID-1304390872,2
BZID-1304408260,1
BZID-1304393190,6
BZID-1304430319,1
BZID-1304391735,1
BZID-1304354670,1
BZID-1304403226,1
BZID-1304421743,1
BZID-1304450166,3
BZID-1304400595,2
BZID-1304381734,1
BZID-1304358842,2
BZID-1304360156,1
BZID-1304350301,1
BZID-1304384130,1
BZID-1304381002,1
BZID-1304458244,1
BZID-1304402362,1
BZID-1304477580,1
BZID-1304465699,1
BZID-1304350376,1
BZID-1304474103,1
BZID-1304415682,2
BZID-1304360002,2
BZID-1304371184,1
BZID-1304407307,1
BZID-1304456373,2
BZID-1304419518,1
BZID-1304374961,1
BZID-1304470053,1
BZID-1304402992,2
BZID-1304424872,2
BZID-1304377759,2
BZID-1304402502,1
BZID-1304432859,2
BZID-1304416284,2
BZID-1304436018,1
BZID-1304393456,1
BZID-1304375240,1
BZID-1304474376,1
BZID-1304415493,2
BZID-1304392511,5
BZID-1304382398,1
BZID-1304404932,1
BZID-1304424725,1
BZID-1304429173,1
BZID-1304350844,1
BZID-1304410967,1
BZID-1304400884,1
BZID-1304424555,1
BZID-1304407976,1
BZID-1304419570,1
BZID-1304401752,1
BZID-1304429744,1
BZID-1304380758,2
BZID-1304386059,1
BZID-1304375608,1
BZID-1304469017,1
BZID-1304407667,1
BZID-1304388483,1
BZID-1304435276,1
BZID-1304456977,1
BZID-1304434707,2
BZID-1304372054,1
BZID-1304366177,1
BZID-1304423970,1
BZID-1304428676,1
BZID-1304384678,1
BZID-1304350475,1
BZID-1304393920,1
BZID-1304477210,1
BZID-1304403106,1
BZID-1304393498,1
BZID-1304438810,1
BZID-1304427676,1
BZID-1304383978,1
BZID-1304467267,1
BZID-1304430639,1
BZID-1304407827,1
BZID-1304360380,1
BZID-1304372267,1
BZID-1304381078,1
BZID-1304391712,1
BZID-1304369910,1
BZID-1304389472,1
BZID-1304404916,1
BZID-1304475029,1
BZID-1304413588,1
BZID-1304429903,1
BZID-1304362599,1
BZID-1304409226,1
BZID-1304408380,2
BZID-1304416221,1
BZID-1304400855,1
BZID-1304394914,1
BZID-1304458192,1
BZID-1304399867,1
BZID-1304430159,1
BZID-1304474552,1
BZID-1304421755,1
BZID-1304357692,1
BZID-1304472070,1
BZID-1304435259,1
BZID-1304403934,1
BZID-1304363090,1
BZID-1304460802,1
BZID-1304406078,1
BZID-1304363563,1
BZID-1304448153,1
BZID-1304430320,1
BZID-1304426988,1
BZID-1304443625,1
BZID-1304442939,1
BZID-1304418704,2
BZID-1304398668,1
BZID-1304412794,1
BZID-1304392564,1
BZID-1304423630,1
BZID-1304391402,1
BZID-1304380059,1
BZID-1304393029,2
BZID-1304438255,1
BZID-1304438618,1
BZID-1304421527,1
BZID-1304397350,2
BZID-1304434660,1
BZID-1304413665,1
BZID-1304411275,2
BZID-1304469938,1
BZID-1304448562,1
BZID-1304395539,1
BZID-1304478749,1
BZID-1304460919,1
BZID-1304437931,1
BZID-1304386398,1
BZID-1304373839,1
BZID-1304421094,1
BZID-1304448293,1
BZID-1304451508,1
BZID-1304461779,1
BZID-1304461751,1
BZID-1304405735,1
BZID-1304377750,2
BZID-1304455962,1
BZID-1304462753,1
BZID-1304403117,2
BZID-1304402943,2
BZID-1304428623,2
BZID-1304474372,1
BZID-1304413077,1
BZID-1304412049,1
BZID-1304470514,1
BZID-1304435973,1
BZID-1304415421,1
BZID-1304375445,1
BZID-1304436440,1
BZID-1304605347,1
BZID-1304392001,1
BZID-1304439533,1
BZID-1304409549,1
BZID-1304422492,2
BZID-1304430834,1
BZID-1304386925,2
BZID-1304381744,1
BZID-1304396530,1
BZID-1304408490,1
BZID-1304383736,1
BZID-1304428750,1
BZID-1304381135,1
BZID-1304418788,1
BZID-1304464048,1
BZID-1304366105,1
BZID-1304462677,1
BZID-1304418943,1
BZID-1304366025,1
BZID-1304406580,1
BZID-1304409903,1
BZID-1304426699,1
BZID-1304351855,1
BZID-1304364481,1
BZID-1304359131,1
BZID-1304417296,1
BZID-1304439133,1
BZID-1304460691,1
BZID-1304448428,1
BZID-1304436744,2
BZID-1304406457,1
BZID-1304427234,1
BZID-1304414034,1
BZID-1304386385,1
BZID-1304407360,1
BZID-1304371822,1
BZID-1304398797,1
BZID-1304395182,1
BZID-1304396407,1
BZID-1304384441,1
BZID-1304371153,1
BZID-1304408901,1
BZID-1304398971,1
BZID-1304401577,1
BZID-1304375751,1
BZID-1304414838,1
BZID-1304393482,1
BZID-1304391477,1
BZID-1304426140,1
BZID-1304425166,1
BZID-1304426397,1
BZID-1304439050,1
BZID-1304444357,1
BZID-1304381317,1
BZID-1304403670,1
BZID-1304410291,1
BZID-1304375299,1
BZID-1304378973,1
BZID-1304363099,1
BZID-1304445660,1
BZID-1304449225,1
BZID-1304607022,1
BZID-1304421857,1
BZID-1304411562,2
BZID-1304414996,1
BZID-1304605330,1
BZID-1304375494,1
BZID-1304461246,1
BZID-1304420805,1
BZID-1304474369,1
BZID-1304357531,1
BZID-1304468663,1
BZID-1304466409,1
BZID-1304406747,1
BZID-1304426402,1
BZID-1304459255,1
BZID-1304416604,1
BZID-1304387236,1
BZID-1304375791,1
BZID-1304419106,1
BZID-1304358698,1
BZID-1304359267,1
BZID-1304427902,1
BZID-1304416930,1
BZID-1304439661,1
BZID-1304466329,1
BZID-1304371954,1
BZID-1304436142,1
BZID-1304419057,1
BZID-1304470323,1
BZID-1304372392,1
BZID-1304405480,1
BZID-1304396865,1
BZID-1304473504,3
BZID-1304383915,1
BZID-1304374596,2
BZID-1304420108,1
BZID-1304363569,1
BZID-1304472046,1
BZID-1304412885,2
BZID-1304408271,1
BZID-1304410033,2
BZID-1304368274,1
BZID-1304436179,1
BZID-1304408055,1
BZID-1304355728,1
BZID-1304416094,2
BZID-1304410746,1
BZID-1304461568,1
BZID-1304421839,2
BZID-1304386228,2
BZID-1304463342,2
BZID-1304420923,1
BZID-1304461011,1
BZID-1304375678,1
BZID-1304409058,1
BZID-1304473563,2
BZID-1304429967,1
BZID-1304459011,1
BZID-1304381833,2
BZID-1304362914,2
BZID-1304423018,2
BZID-1304375675,1
BZID-1304377484,2
BZID-1304446263,2
BZID-1304368811,1
BZID-1304358288,1
BZID-1304409164,1
BZID-1304412815,1
BZID-1304467046,1
BZID-1304387820,1
BZID-1304371513,2
BZID-1304420691,2
BZID-1304421219,2
BZID-1304392614,1
BZID-1304430117,2
BZID-1304375307,1
BZID-1304417640,1
BZID-1304437852,1
BZID-1304402224,2
BZID-1304461044,1
BZID-1304431898,1
BZID-1304470157,1
BZID-1304476120,2
BZID-1304418688,2
BZID-1304370589,1
BZID-1304392185,1
BZID-1304404739,1
BZID-1304359754,1
BZID-1304394951,1
BZID-1304394408,1
BZID-1304375735,3
BZID-1304443641,1
BZID-1304384853,1
BZID-1304383565,1
BZID-1304431037,2
BZID-1304476455,1
BZID-1304360098,1
BZID-1304377877,1
BZID-1304411682,2
BZID-1304433032,1
BZID-1304431058,1
BZID-1304409546,1
BZID-1304444126,1
BZID-1304421910,1
BZID-1304429345,2
BZID-1304414009,1
BZID-1304381415,2
BZID-1304405376,1
BZID-1304434299,1
BZID-1304407129,1
BZID-1304418240,2
BZID-1304440477,1
BZID-1304403662,5
BZID-1304411058,2
BZID-1304603706,1
BZID-1304451532,1
BZID-1304404423,1
BZID-1304375657,2
BZID-1304417878,2
BZID-1304429999,1
BZID-1304360173,1
BZID-1304429754,1
BZID-1304449983,1
BZID-1304429668,1
BZID-1304450695,1
BZID-1304409788,1
BZID-1304362508,2
BZID-1304469075,1
BZID-1304420876,1
BZID-1304464176,2
BZID-1304421110,1
BZID-1304418891,2
BZID-1304392742,1
BZID-1304476879,2
BZID-1304420046,2
BZID-1304463188,1
BZID-1304383462,2
BZID-1304392774,1
BZID-1304456893,1
BZID-1304378121,2
BZID-1304386444,1
BZID-1304415748,1
BZID-1304422443,1
BZID-1304357995,1
BZID-1304363701,1
BZID-1304390380,2
BZID-1304448045,1
BZID-1304436825,1
BZID-1304431312,2
BZID-1304420866,1
BZID-1304473266,2
BZID-1304451219,1
BZID-1304356682,1
BZID-1304360271,1
BZID-1304421533,2
BZID-1304430530,1
BZID-1304403110,2
BZID-1304469476,1
BZID-1304458046,1
BZID-1304416176,4
BZID-1304458718,1
BZID-1304426502,1
BZID-1304382208,2
BZID-1304369773,1
BZID-1304407369,1
BZID-1304474321,1
BZID-1304441206,1
BZID-1304473753,1
BZID-1304389798,1
BZID-1304421494,1
BZID-1304410846,1
BZID-1304388036,1
BZID-1304374053,1
BZID-1304418559,1
BZID-1304444878,2
BZID-1304436040,1
BZID-1304394220,1
BZID-1304386760,2
BZID-1304420015,2
BZID-1304463492,1
BZID-1304414139,3
BZID-1304400065,1
BZID-1304387064,3
BZID-1304388961,1
BZID-1304393694,1
BZID-1304435782,1
BZID-1304402916,1
BZID-1304436566,2
BZID-1304399318,2
BZID-1304448311,1
BZID-1304460606,2
BZID-1304381325,1
BZID-1304350754,1
BZID-1304378974,1
BZID-1304442906,1
BZID-1304435976,1
BZID-1304411748,3
BZID-1304401778,1
BZID-1304456493,1
BZID-1304471233,1
BZID-1304432053,1
BZID-1304385567,2
BZID-1304385550,1
BZID-1304420533,1
BZID-1304424548,1
BZID-1304391998,1
BZID-1304473191,1
BZID-1304419628,1
BZID-1304462075,1
BZID-1304396302,1
BZID-1304359649,2
BZID-1304365534,1
BZID-1304378240,2
BZID-1304349454,2
BZID-1304406842,2
BZID-1304384039,3
BZID-1304421842,1
BZID-1304408140,1
BZID-1304385626,1
BZID-1304400269,1
BZID-1304369236,1
BZID-1304397869,2
BZID-1304376725,1
BZID-1304479421,1
BZID-1304370526,1
BZID-1304455984,1
BZID-1304436259,1
BZID-1304430179,3
BZID-1304399996,2
BZID-1304448256,1
BZID-1304420194,2
BZID-1304426796,1
BZID-1304407668,1
BZID-1304420575,1
BZID-1304374550,1
BZID-1304355016,1
BZID-1304408520,1
BZID-1304402622,2
BZID-1304441935,1
BZID-1304459037,1
BZID-1304414792,2
BZID-1304428555,2
BZID-1304421199,1
BZID-1304352406,1
BZID-1304407964,1
BZID-1304409591,5
BZID-1304422798,2
BZID-1304383606,1
BZID-1304383157,1
BZID-1304465847,1
BZID-1304366943,2
BZID-1304470458,1
BZID-1304363123,1
BZID-1304449908,1
BZID-1304376066,1
BZID-1304426779,1
BZID-1304443096,1
BZID-1304411816,2
BZID-1304435711,2
BZID-1304405892,1
BZID-1304435031,1
BZID-1304387000,1
BZID-1304427029,2
BZID-1304426539,1
BZID-1304422533,1
BZID-1304419116,1
BZID-1304401036,2
BZID-1304389443,1
BZID-1304374411,2
BZID-1304408279,1
BZID-1304392242,2
BZID-1304404090,1
BZID-1304466632,1
BZID-1304448862,2
BZID-1304394207,1
BZID-1304401564,1
BZID-1304373921,1
BZID-1304399717,2
BZID-1304377675,1
BZID-1304365522,2
BZID-1304383932,1
BZID-1304392488,2
BZID-1304413291,1
BZID-1304606235,1
BZID-1304412612,3
BZID-1304431788,1
BZID-1304394323,2
BZID-1304403141,1
BZID-1304404122,2
BZID-1304413168,1
BZID-1304395789,1
BZID-1304436090,2
BZID-1304420224,1
BZID-1304462641,2
BZID-1304397926,6
BZID-1304362021,1
BZID-1304431385,2
BZID-1304392918,2
BZID-1304452256,2
BZID-1304462468,2
BZID-1304451075,1
BZID-1304430673,1
BZID-1304438241,1
BZID-1304450693,2
BZID-1304411001,1
BZID-1304386413,2
BZID-1304359597,2
BZID-1304365929,1
BZID-1304430211,1
BZID-1304416022,2
BZID-1304390703,1
BZID-1304399875,3
BZID-1304421731,3
BZID-1304465539,1
BZID-1304436417,1
BZID-1304436696,1
BZID-1304349462,1
BZID-1304429815,1
BZID-1304400167,3
BZID-1304426695,2
BZID-1304380071,2
BZID-1304404004,2
BZID-1304358817,2
BZID-1304462835,3
BZID-1304374696,1
BZID-1304412353,2
BZID-1304419584,2
BZID-1304386168,3
BZID-1304415795,1
BZID-1304379906,2
BZID-1304388220,2
BZID-1304419186,1
BZID-1304418597,2
BZID-1304375488,1
BZID-1304359840,1
BZID-1304421032,5
BZID-1304412259,2
BZID-1304477705,1
BZID-1304430614,2
BZID-1304457462,2
BZID-1304462932,2
BZID-1304415532,2
BZID-1304389877,1
BZID-1304424672,1
BZID-1304408510,1
BZID-1304420336,1
BZID-1304373820,1
BZID-1304420648,1
BZID-1304410544,1
BZID-1304399927,2
BZID-1304367090,1
BZID-1304358280,1
BZID-1304450798,1
BZID-1304398425,5
BZID-1304415601,1
BZID-1304358176,2
BZID-1304421097,2
BZID-1304430748,1
BZID-1304362708,2
BZID-1304387317,3
BZID-1304392066,6
BZID-1304444033,2
BZID-1304364004,1
BZID-1304435267,1
BZID-1304466307,1
BZID-1304402762,3
BZID-1304389909,1
BZID-1304376263,2
BZID-1304396674,1
BZID-1304390736,1
BZID-1304419699,2
BZID-1304412689,2
BZID-1304418447,2
BZID-1304404528,1
BZID-1304408615,11
BZID-1304397338,2
BZID-1304370436,1
BZID-1304403262,3
BZID-1304476126,1
BZID-1304385638,1
BZID-1304388571,1
BZID-1304386958,2
BZID-1304406532,1
BZID-1304428437,3
BZID-1304380011,2
BZID-1304429777,2
BZID-1304473008,1
BZID-1304385006,1
BZID-1304413638,3
BZID-1304368695,1
BZID-1304422343,1
BZID-1304425559,1
BZID-1304466503,2
BZID-1304394850,1
BZID-1304361608,2
BZID-1304450881,1
BZID-1304414682,2
BZID-1304367095,1
BZID-1304422331,1
BZID-1304460609,1
BZID-1304478377,1
BZID-1304409033,1
BZID-1304604993,1
BZID-1304397358,1
BZID-1304423054,2
BZID-1304417398,1
BZID-1304397636,3
BZID-1304449814,2
BZID-1304447091,2
BZID-1304437195,1
BZID-1304403709,2
BZID-1304380162,1
BZID-1304407458,3
BZID-1304446097,3
BZID-1304474674,1
BZID-1304351069,1
BZID-1304437482,1
BZID-1304418043,1
BZID-1304477149,1
BZID-1304429217,1
BZID-1304383454,2
BZID-1304426981,2
BZID-1304392188,2
BZID-1304444409,3
BZID-1304463286,3
BZID-1304392716,1
BZID-1304421058,1
BZID-1304429889,2
BZID-1304401892,2
BZID-1304427745,2
BZID-1304417779,1
BZID-1304428570,2
BZID-1304405415,2
BZID-1304403869,1
BZID-1304434798,2
BZID-1304438309,2
BZID-1304462960,1
BZID-1304362898,3
BZID-1304400966,1
BZID-1304412200,2
BZID-1304401130,2
BZID-1304367793,2
BZID-1304421125,3
BZID-1304396858,1
BZID-1304429165,12
BZID-1304417986,4
BZID-1304411299,1
BZID-1304472133,1
BZID-1304384157,1
BZID-1304412738,1
BZID-1304458562,1
BZID-1304406666,2
BZID-1304402247,1
BZID-1304422025,1
BZID-1304387207,1
BZID-1304387012,3
BZID-1304428700,1
BZID-1304358678,1
BZID-1304407948,1
BZID-1304420784,2
BZID-1304405197,1
BZID-1304357211,1
BZID-1304374404,5
BZID-1304402407,1
BZID-1304359878,2
BZID-1304379557,2
BZID-1304380507,3
BZID-1304450999,2
BZID-1304408170,3
BZID-1304383214,1
BZID-1304407649,1
BZID-1304408466,1
BZID-1304435814,1
BZID-1304421006,4
BZID-1304364966,2
BZID-1304376284,2
BZID-1304461169,1
BZID-1304426611,2
BZID-1304406446,1
BZID-1304390890,1
BZID-1304423967,2
BZID-1304378684,3
BZID-1304462183,2
BZID-1304423886,1
BZID-1304381688,3
BZID-1304393087,1
BZID-1304400639,2
BZID-1304396174,1
BZID-1304388585,1
BZID-1304460791,3
BZID-1304431601,2
BZID-1304416077,2
BZID-1304415231,2
BZID-1304420985,2
BZID-1304417119,2
BZID-1304459287,1
BZID-1304418238,2
BZID-1304400403,3
BZID-1304431783,1
BZID-1304477312,1
BZID-1304432072,4
BZID-1304412051,3
BZID-1304473714,2
BZID-1304411823,4
BZID-1304375412,3
BZID-1304464736,1
BZID-1304462984,1
BZID-1304437910,1
BZID-1304410981,1
BZID-1304382149,2
BZID-1304447165,2
BZID-1304386519,2
BZID-1304448674,1
BZID-1304414833,1
BZID-1304399242,1
BZID-1304368256,1
BZID-1304414287,2
BZID-1304427658,2
BZID-1304475562,1
BZID-1304415688,2
BZID-1304452867,1
BZID-1304363226,2
BZID-1304449308,2
BZID-1304403542,1
BZID-1304383411,2
BZID-1304409234,5
BZID-1304443214,1
BZID-1304400732,2
BZID-1304396247,1
BZID-1304421148,3
BZID-1304427328,1
BZID-1304470002,1
BZID-1304429216,1
BZID-1304398860,2
BZID-1304377949,1
BZID-1304381018,2
BZID-1304373789,3
BZID-1304403981,1
BZID-1304372325,1
BZID-1304374584,1
BZID-1304426920,1
BZID-1304424881,2
BZID-1304428053,3
BZID-1304425021,2
BZID-1304426530,2
BZID-1304426587,1
BZID-1304421481,3
BZID-1304421722,5
BZID-1304422326,1
BZID-1304450634,2
BZID-1304401133,1
BZID-1304434138,1
BZID-1304466640,1
BZID-1304399439,2
BZID-1304409167,4
BZID-1304398443,1
BZID-1304398866,5
BZID-1304366714,1
BZID-1304438574,1
BZID-1304358347,1
BZID-1304392307,2
BZID-1304416540,2
BZID-1304415777,3
BZID-1304426025,1
BZID-1304363088,1
BZID-1304381835,1
BZID-1304603597,1
BZID-1304397764,1
BZID-1304461576,1
BZID-1304461658,2
BZID-1304427052,1
BZID-1304399521,1
BZID-1304453685,1
BZID-1304463256,2
BZID-1304419966,2
BZID-1304447524,2
BZID-1304463980,1
BZID-1304457271,2
BZID-1304406642,1
BZID-1304428946,2
BZID-1304451054,3
BZID-1304444981,1
BZID-1304389458,1
BZID-1304429032,1
BZID-1304384505,1
BZID-1304391436,1
BZID-1304392464,5
BZID-1304433595,1
BZID-1304395336,2
BZID-1304389309,1
BZID-1304415188,1
BZID-1304357570,1
BZID-1304436157,1
BZID-1304394700,1
BZID-1304362641,2
BZID-1304385091,1
BZID-1304415242,2
BZID-1304406829,1
BZID-1304363597,3
BZID-1304430081,2
BZID-1304471300,1
BZID-1304474182,1
BZID-1304412835,1
BZID-1304383811,1
BZID-1304419212,2
BZID-1304460686,3
BZID-1304459935,1
BZID-1304393933,3
BZID-1304404227,3
BZID-1304390462,1
BZID-1304464796,2
BZID-1304407936,1
BZID-1304357580,1
BZID-1304474486,1
BZID-1304383402,1
BZID-1304395033,1
BZID-1304451354,2
BZID-1304449230,1
BZID-1304399315,1
BZID-1304380836,2
BZID-1304439711,1
BZID-1304429618,2
BZID-1304379681,2
BZID-1304400098,2
BZID-1304450939,1
BZID-1304459134,3
BZID-1304350525,1
BZID-1304420527,2
BZID-1304433815,1
BZID-1304477504,1
BZID-1304394235,2
BZID-1304407062,1
BZID-1304428059,1
BZID-1304417927,1
BZID-1304411221,1
BZID-1304425895,2
BZID-1304361644,2
BZID-1304414062,3
BZID-1304459899,1
BZID-1304432579,2
BZID-1304365678,2
BZID-1304378754,1
BZID-1304396123,2
BZID-1304398973,1
BZID-1304411997,4
BZID-1304471969,1
BZID-1304447150,1
BZID-1304467912,1
BZID-1304436075,1
BZID-1304405669,2
BZID-1304479566,1
BZID-1304394559,2
BZID-1304451042,2
BZID-1304450141,1
BZID-1304433532,3
BZID-1304396456,3
BZID-1304415789,1
BZID-1304380879,2
BZID-1304396426,1
BZID-1304392798,1
BZID-1304391461,1
BZID-1304424942,1
BZID-1304412602,1
BZID-1304460840,2
BZID-1304414532,1
BZID-1304467236,1
BZID-1304412009,1
BZID-1304422525,1
BZID-1304459920,3
BZID-1304378345,4
BZID-1304361866,3
BZID-1304420315,1
BZID-1304373851,1
BZID-1304463143,2
BZID-1304400181,1
BZID-1304466494,1
BZID-1304606759,1
BZID-1304429561,2
BZID-1304435724,1
BZID-1304375756,1
BZID-1304375262,1
BZID-1304414944,2
BZID-1304374253,2
BZID-1304358612,1
BZID-1304429922,1
BZID-1304378006,1
BZID-1304423113,1
BZID-1304394153,1
BZID-1304376773,1
BZID-1304391280,1
BZID-1304417368,1
BZID-1304414013,1
BZID-1304425112,3
BZID-1304412685,2
BZID-1304456387,1
BZID-1304382746,1
BZID-1304422281,1
BZID-1304381087,1
BZID-1304368662,1
BZID-1304380751,3
BZID-1304404362,1
BZID-1304457368,2
BZID-1304390878,1
BZID-1304417270,1
BZID-1304463332,1
BZID-1304417319,1
BZID-1304401110,1
BZID-1304393954,3
BZID-1304424756,1
BZID-1304431027,2
BZID-1304422960,1
BZID-1304395428,1
BZID-1304362624,1
BZID-1304458566,1
BZID-1304425649,2
BZID-1304401992,1
BZID-1304362936,2
BZID-1304382779,1
BZID-1304356776,1
BZID-1304410824,2
BZID-1304398827,1
BZID-1304374671,1
BZID-1304360982,3
BZID-1304465127,1
BZID-1304364165,2
BZID-1304393527,3
BZID-1304384180,1
BZID-1304398523,1
BZID-1304463285,2
BZID-1304398694,1
BZID-1304410330,3
BZID-1304396222,2
BZID-1304365958,1
BZID-1304465442,1
BZID-1304414052,3
BZID-1304459013,1
BZID-1304461591,1
BZID-1304411712,1
BZID-1304419123,1
BZID-1304396533,3
BZID-1304368724,2
BZID-1304388616,4
BZID-1304422449,2
BZID-1304414274,1
BZID-1304394171,2
BZID-1304391501,2
BZID-1304430407,1
BZID-1304456060,1
BZID-1304456055,1
BZID-1304363582,1
BZID-1304459953,2
BZID-1304375350,1
BZID-1304402098,2
BZID-1304429579,2
BZID-1304398323,2
BZID-1304420038,2
BZID-1304434269,1
BZID-1304416898,2
BZID-1304386028,2
BZID-1304429146,1
BZID-1304411233,3
BZID-1304473661,1
BZID-1304399158,1
BZID-1304359617,2
BZID-1304419109,1
BZID-1304400202,1
BZID-1304456792,1
BZID-1304379543,1
BZID-1304458043,1
BZID-1304408730,1
BZID-1304408030,1
BZID-1304358980,2
BZID-1304380696,2
BZID-1304418547,1
BZID-1304390037,1
BZID-1304423081,1
BZID-1304394208,2
BZID-1304418484,1
BZID-1304408026,2
BZID-1304402170,1
BZID-1304456009,1
BZID-1304357550,2
BZID-1304389455,1
BZID-1304383473,1
BZID-1304391993,1
BZID-1304395930,3
BZID-1304414780,1
BZID-1304394383,1
BZID-1304476913,2
BZID-1304421840,1
BZID-1304477855,1
BZID-1304466064,1
BZID-1304386305,1
BZID-1304420893,1
BZID-1304412085,1
BZID-1304447972,2
BZID-1304471094,1
BZID-1304432411,1
BZID-1304417535,3
BZID-1304429403,2
BZID-1304459209,2
BZID-1304440317,1
BZID-1304432979,3
BZID-1304429208,1
BZID-1304459304,1
BZID-1304373444,1
BZID-1304415891,1
BZID-1304377664,1
BZID-1304389432,1
BZID-1304422337,1
BZID-1304475669,1
BZID-1304376154,2
BZID-1304411128,1
BZID-1304395830,3
BZID-1304459963,1
BZID-1304397426,2
BZID-1304422673,1
BZID-1304457434,2
BZID-1304373881,1
BZID-1304386862,2
BZID-1304416939,2
BZID-1304413148,1
BZID-1304394836,1
BZID-1304451521,1
BZID-1304378919,3
BZID-1304393544,4
BZID-1304410993,2
BZID-1304432936,1
BZID-1304408316,2
BZID-1304430053,1
BZID-1304358391,1
BZID-1304416435,2
BZID-1304423807,2
BZID-1304477014,1
BZID-1304415495,2
BZID-1304445878,1
BZID-1304398481,3
BZID-1304364772,1
BZID-1304392596,1
BZID-1304376956,1
BZID-1304399293,1
BZID-1304427202,1
BZID-1304415047,1
BZID-1304461425,1
BZID-1304416741,2
BZID-1304603423,1
BZID-1304407113,1
BZID-1304396760,2
BZID-1304412121,2
BZID-1304421305,1
BZID-1304448980,1
BZID-1304417727,2
BZID-1304416805,1
BZID-1304388378,1
BZID-1304432006,1
BZID-1304399496,1
BZID-1304368672,2
BZID-1304384528,2
BZID-1304446624,1
BZID-1304420769,1
BZID-1304447638,1
BZID-1304398629,1
BZID-1304400042,2
BZID-1304434568,1
BZID-1304390617,1
BZID-1304439915,1
BZID-1304471665,1
BZID-1304365756,1
BZID-1304421877,1
BZID-1304436139,1
BZID-1304449377,1
BZID-1304398578,1
BZID-1304372285,1
BZID-1304381215,2
BZID-1304419707,2
BZID-1304438271,1
BZID-1304397704,2
BZID-1304399006,3
BZID-1304363130,3
BZID-1304401838,1
BZID-1304381993,1
BZID-1304479592,1
BZID-1304459067,1
BZID-1304425096,1
BZID-1304431382,1
BZID-1304420587,1
BZID-1304429319,1
BZID-1304360182,2
BZID-1304381680,1
BZID-1304369511,2
BZID-1304450940,1
BZID-1304390386,1
BZID-1304412181,1
BZID-1304479730,1
BZID-1304420232,1
BZID-1304423088,1
BZID-1304427065,1
BZID-1304420549,2
BZID-1304469421,1
BZID-1304368419,1
BZID-1304415769,1
BZID-1304383092,1
BZID-1304474510,1
BZID-1304368738,2
BZID-1304376663,1
BZID-1304369558,1
BZID-1304393653,1
BZID-1304431354,1
BZID-1304413069,2
BZID-1304419898,2
BZID-1304404619,1
BZID-1304366064,1
BZID-1304466894,1
BZID-1304403941,2
BZID-1304421686,2
BZID-1304392469,1
BZID-1304363271,1
BZID-1304448569,1
BZID-1304451493,1
BZID-1304429775,1
BZID-1304463166,2
BZID-1304414076,1
BZID-1304403532,1
BZID-1304380212,2
BZID-1304400766,2
BZID-1304374149,1
BZID-1304419249,2
BZID-1304366566,2
BZID-1304428200,2
BZID-1304377856,1
BZID-1304409247,2
BZID-1304457186,1
BZID-1304458735,1
BZID-1304386908,2
BZID-1304420450,1
BZID-1304477612,2
