businessid,rating_cnt,avg_rating
BZID-1304400980,13,4
BZID-1304456917,11,4
BZID-1304478634,1,5
BZID-1304401401,22,5
BZID-1304469031,26,3
BZID-1304428456,1,5
BZID-1304476567,15,4
BZID-1304419670,1,1
BZID-1304422977,11,5
BZID-1304475180,7,2
BZID-1304447996,1,4
BZID-1304465302,3,4
BZID-1304420288,2,5
BZID-1304466742,45,1
BZID-1304414618,1,5
BZID-1304393258,1,1
BZID-1304395999,2,5
BZID-1304398017,1,5
BZID-1304383052,1,1
BZID-1304368082,2,5
BZID-1304391214,8,4
BZID-1304372687,2,5
BZID-1304372032,4,5
BZID-1304353182,30,5
BZID-1304353372,3,4
BZID-1304357022,1,4
BZID-1304358865,11,5
BZID-1304360665,1,4
BZID-1304608335,2,3
BZID-1304595407,29,5
BZID-1304596456,4,5
BZID-1304569880,2,5
BZID-1304564030,1,5
BZID-1304551580,5,3
BZID-1304476699,2,5
BZID-1304416738,6,5
BZID-1304474217,25,3
BZID-1304466771,8,5
BZID-1304430433,1,5
BZID-1304470345,7,5
BZID-1304424969,1,5
BZID-1304467934,3,2
BZID-1304427420,1,4
BZID-1304412910,5,3
BZID-1304428552,4,3
BZID-1304469951,1,5
BZID-1304367045,31,5
BZID-1304367703,1,5
BZID-1304373211,9,3
BZID-1304419646,9,5
BZID-1304360715,19,3
BZID-1304360349,9,4
BZID-1304362044,2,5
BZID-1304361781,1,5
BZID-1304356790,5,4
BZID-1304355508,36,3
BZID-1304356608,4,3
BZID-1304610273,2,5
BZID-1304598427,1,5
BZID-1304447660,6,3
BZID-1304597458,20,3
BZID-1304407521,3,4
BZID-1304463339,1,5
BZID-1304476522,6,5
BZID-1304448540,31,5
BZID-1304471784,60,5
BZID-1304465121,1,1
BZID-1304402054,13,1
BZID-1304433629,5,3
BZID-1304419517,13,3
BZID-1304446891,6,4
BZID-1304463294,8,4
BZID-1304426755,2,5
BZID-1304402654,3,5
BZID-1304381227,5,5
BZID-1304365797,4,4
BZID-1304368130,2,5
BZID-1304387811,3,5
BZID-1304362359,1,5
BZID-1304353420,74,3
BZID-1304422876,7,5
BZID-1304608226,9,3
BZID-1304609200,21,5
BZID-1304600765,4,5
BZID-1304365441,1,5
BZID-1304428668,40,5
BZID-1304475065,2,2
BZID-1304432530,12,5
BZID-1304477138,4,5
BZID-1304432993,10,5
BZID-1304391570,18,5
BZID-1304394819,1,5
BZID-1304392811,6,4
BZID-1304366639,5,3
BZID-1304369939,10,3
BZID-1304358848,13,3
BZID-1304358147,2,4
BZID-1304361970,1,5
BZID-1304364024,11,5
BZID-1304364363,3,5
BZID-1304349422,1,5
BZID-1304351941,6,4
BZID-1304353769,6,3
BZID-1304353456,10,3
BZID-1304604088,6,3
BZID-1304389219,1,5
BZID-1304607660,20,5
BZID-1304406353,3,5
BZID-1304590640,20,4
BZID-1304564079,12,4
BZID-1304569567,22,3
BZID-1304566218,3,5
BZID-1304423747,2,5
BZID-1304476630,40,5
BZID-1304476675,5,3
BZID-1304477844,1,5
BZID-1304399507,49,5
BZID-1304407676,5,3
BZID-1304425451,36,5
BZID-1304416583,3,5
BZID-1304416358,89,5
BZID-1304460662,1,5
BZID-1304480252,11,2
BZID-1304433196,4,5
BZID-1304463224,3,5
BZID-1304414376,30,3
BZID-1304408533,1,1
BZID-1304463032,1,5
BZID-1304447010,2,5
BZID-1304420777,5,5
BZID-1304419537,45,2
BZID-1304405926,5,3
BZID-1304394618,2,1
BZID-1304382921,25,3
BZID-1304385021,5,5
BZID-1304389164,2,4
BZID-1304373807,1,5
BZID-1304372479,4,5
BZID-1304373196,5,3
BZID-1304605389,7,5
BZID-1304607885,1,1
BZID-1304576343,2,5
BZID-1304594880,18,4
BZID-1304578191,5,4
BZID-1304373640,3,5
BZID-1304407926,18,5
BZID-1304438666,8,5
BZID-1304479498,1,5
BZID-1304458986,2,4
BZID-1304423471,8,4
BZID-1304477077,1,5
BZID-1304460195,33,5
BZID-1304460591,39,5
BZID-1304426275,3,5
BZID-1304402206,10,3
BZID-1304438418,2,5
BZID-1304417060,1,5
BZID-1304406671,46,2
BZID-1304403764,1,1
BZID-1304398635,36,5
BZID-1304475382,5,3
BZID-1304460762,1,5
BZID-1304463047,4,3
BZID-1304435984,4,3
BZID-1304404358,6,4
BZID-1304394316,7,5
BZID-1304385382,19,4
BZID-1304389800,1,5
BZID-1304375180,1,5
BZID-1304378159,1,5
BZID-1304373140,1,5
BZID-1304350406,1,5
BZID-1304605228,5,5
BZID-1304609003,54,3
BZID-1304610577,3,5
BZID-1304610840,35,5
BZID-1304387726,2,4
BZID-1304556882,2,5
BZID-1304561554,1,5
BZID-1304422038,4,5
BZID-1304474166,9,1
BZID-1304407305,1,5
BZID-1304473721,2,5
BZID-1304454565,2,5
BZID-1304427355,1,5
BZID-1304456534,1,5
BZID-1304479831,5,5
BZID-1304444376,14,5
BZID-1304461939,16,3
BZID-1304405306,5,3
BZID-1304391382,1,5
BZID-1304392389,1,1
BZID-1304386142,2,5
BZID-1304378833,2,5
BZID-1304366633,3,5
BZID-1304396048,30,4
BZID-1304360386,2,5
BZID-1304365488,6,5
BZID-1304356723,17,5
BZID-1304356377,4,5
BZID-1304477703,4,5
BZID-1304471107,1,5
BZID-1304417937,3,5
BZID-1304448496,8,3
BZID-1304434316,2,5
BZID-1304417049,1,5
BZID-1304472388,2,3
BZID-1304451032,5,3
BZID-1304443260,25,4
BZID-1304399251,5,3
BZID-1304477270,57,4
BZID-1304465945,2,5
BZID-1304463225,2,5
BZID-1304425916,7,5
BZID-1304402957,1,5
BZID-1304391995,1,3
BZID-1304387497,2,4
BZID-1304377623,1,5
BZID-1304377868,1,5
BZID-1304448748,3,4
BZID-1304462090,29,5
BZID-1304358453,2,5
BZID-1304363512,10,3
BZID-1304352792,1,5
BZID-1304604280,3,3
BZID-1304604108,1,5
BZID-1304606727,16,5
BZID-1304466654,3,5
BZID-1304609316,5,3
BZID-1304596507,1,5
BZID-1304595284,8,5
BZID-1304597636,21,4
BZID-1304405414,1,1
BZID-1304568832,3,2
BZID-1304557743,3,2
BZID-1304469936,4,3
BZID-1304417185,3,5
BZID-1304452985,2,4
BZID-1304466133,1,5
BZID-1304403493,4,4
BZID-1304427700,6,4
BZID-1304471376,49,5
BZID-1304444017,5,4
BZID-1304408474,15,3
BZID-1304413452,5,3
BZID-1304414710,53,5
BZID-1304441713,1,5
BZID-1304407691,1,5
BZID-1304400584,1,3
BZID-1304444048,1,5
BZID-1304459845,64,3
BZID-1304470048,31,5
BZID-1304394063,1,4
BZID-1304393141,1,5
BZID-1304405355,6,5
BZID-1304383184,3,5
BZID-1304375044,3,4
BZID-1304357892,8,3
BZID-1304364854,9,3
BZID-1304381081,3,5
BZID-1304354978,30,3
BZID-1304357109,15,5
BZID-1304608803,21,5
BZID-1304392506,4,3
BZID-1304609561,1,5
BZID-1304349545,2,4
BZID-1304595959,2,5
BZID-1304596366,13,4
BZID-1304575037,1,5
BZID-1304460413,1,1
BZID-1304422436,4,5
BZID-1304435689,7,5
BZID-1304425463,2,5
BZID-1304469027,44,4
BZID-1304457750,1,3
BZID-1304474292,5,5
BZID-1304420543,1,1
BZID-1304438221,1,5
BZID-1304439289,9,3
BZID-1304439847,1,5
BZID-1304401172,1,5
BZID-1304434051,7,3
BZID-1304420221,60,3
BZID-1304416607,1,5
BZID-1304452478,11,5
BZID-1304416427,1,1
BZID-1304394073,113,5
BZID-1304386579,1,1
BZID-1304388667,1,5
BZID-1304377671,21,5
BZID-1304361651,1,5
BZID-1304354443,21,5
BZID-1304467308,63,3
BZID-1304354281,3,4
BZID-1304358308,6,5
BZID-1304603630,22,5
BZID-1304359226,3,4
BZID-1304405356,1,5
BZID-1304563404,5,3
BZID-1304560586,11,1
BZID-1304538491,14,3
BZID-1304416299,9,5
BZID-1304425877,57,1
BZID-1304448780,4,2
BZID-1304478042,3,4
BZID-1304477237,1,5
BZID-1304431629,3,5
BZID-1304476791,66,4
BZID-1304477262,8,5
BZID-1304466656,9,4
BZID-1304463473,1,4
BZID-1304472751,6,5
BZID-1304418056,1,1
BZID-1304475414,1,5
BZID-1304417906,1,1
BZID-1304449737,6,5
BZID-1304403671,15,3
BZID-1304382205,1,5
BZID-1304385781,1,4
BZID-1304382215,1,2
BZID-1304369514,34,5
BZID-1304422082,1,1
BZID-1304373338,10,3
BZID-1304472398,8,5
BZID-1304353667,1,5
BZID-1304356615,1,5
BZID-1304595319,5,5
BZID-1304598605,1,5
BZID-1304595474,1,5
BZID-1304610395,4,4
BZID-1304577681,11,5
BZID-1304407569,28,5
BZID-1304577758,1,2
BZID-1304422776,8,3
BZID-1304409424,2,4
BZID-1304429916,2,5
BZID-1304452292,1,1
BZID-1304431066,2,5
BZID-1304465158,2,5
BZID-1304467939,1,5
BZID-1304413914,7,5
BZID-1304450517,9,4
BZID-1304419373,5,3
BZID-1304401402,9,5
BZID-1304472025,1,5
BZID-1304433478,1,5
BZID-1304460833,1,5
BZID-1304413553,5,3
BZID-1304425358,54,5
BZID-1304462055,2,5
BZID-1304423154,3,5
BZID-1304422088,17,4
BZID-1304461239,2,5
BZID-1304471220,2,4
BZID-1304401319,3,3
BZID-1304409615,1,5
BZID-1304391222,20,3
BZID-1304391981,3,1
BZID-1304382894,30,3
BZID-1304385301,1,5
BZID-1304383950,1,5
BZID-1304377536,76,3
BZID-1304362605,1,4
BZID-1304349280,4,5
BZID-1304365225,1,5
BZID-1304381575,2,5
BZID-1304606301,2,5
BZID-1304368057,2,5
BZID-1304605839,3,5
BZID-1304436148,18,4
BZID-1304598517,38,5
BZID-1304387413,1,1
BZID-1304576999,49,3
BZID-1304555529,13,3
BZID-1304567112,5,3
BZID-1304461351,71,5
BZID-1304438003,17,5
BZID-1304407690,7,4
BZID-1304398774,3,5
BZID-1304398740,1,1
BZID-1304461550,10,5
BZID-1304437119,4,5
BZID-1304464453,69,5
BZID-1304473057,2,3
BZID-1304435961,2,5
BZID-1304472073,1,1
BZID-1304461126,1,5
BZID-1304424934,2,5
BZID-1304425244,3,5
BZID-1304419344,1,5
BZID-1304445701,4,5
BZID-1304449144,14,4
BZID-1304427133,40,4
BZID-1304391784,1,5
BZID-1304390733,9,4
BZID-1304403974,10,5
BZID-1304386638,4,3
BZID-1304373857,1,1
BZID-1304431338,1,5
BZID-1304359143,4,3
BZID-1304357572,6,5
BZID-1304359866,1,5
BZID-1304350706,5,5
BZID-1304353853,3,5
BZID-1304356064,2,5
BZID-1304603625,2,5
BZID-1304357166,86,3
BZID-1304607904,1,5
BZID-1304609536,1,5
BZID-1304596130,1,5
BZID-1304597080,2,5
BZID-1304597714,2,4
BZID-1304597795,23,4
BZID-1304590439,1,5
BZID-1304578543,1,5
BZID-1304565067,9,3
BZID-1304569367,2,5
BZID-1304386200,9,5
BZID-1304426265,4,5
BZID-1304463903,116,3
BZID-1304439565,67,3
BZID-1304429604,1,5
BZID-1304461882,2,4
BZID-1304410433,8,5
BZID-1304464947,2,5
BZID-1304431819,32,5
BZID-1304466870,16,4
BZID-1304450060,3,5
BZID-1304461054,5,3
BZID-1304478875,51,5
BZID-1304459237,2,4
BZID-1304466092,2,5
BZID-1304464863,1,5
BZID-1304392230,87,3
BZID-1304397244,5,3
BZID-1304390080,4,5
BZID-1304396371,6,3
BZID-1304375127,1,5
BZID-1304359288,1,5
BZID-1304477699,1,5
BZID-1304430658,5,3
BZID-1304396297,1,1
BZID-1304370945,7,5
BZID-1304595025,4,4
BZID-1304595840,1,4
BZID-1304598270,2,5
BZID-1304598007,4,5
BZID-1304599517,5,3
BZID-1304563227,20,3
BZID-1304576775,3,4
BZID-1304354313,13,5
BZID-1304568912,5,3
BZID-1304468708,45,5
BZID-1304426844,1,5
BZID-1304436167,1,5
BZID-1304466657,2,5
BZID-1304427383,15,5
BZID-1304425982,2,5
BZID-1304466745,9,3
BZID-1304445968,71,5
BZID-1304476941,1,5
BZID-1304412598,1,5
BZID-1304465252,1,5
BZID-1304472433,4,3
BZID-1304449975,1,5
BZID-1304414921,3,5
BZID-1304434251,7,5
BZID-1304420715,16,5
BZID-1304395752,1,5
BZID-1304388395,3,5
BZID-1304375101,4,5
BZID-1304460346,1,5
BZID-1304393414,278,3
BZID-1304376485,36,5
BZID-1304373157,3,2
BZID-1304365469,2,5
BZID-1304361482,5,3
BZID-1304367160,20,5
BZID-1304558307,1,1
BZID-1304558940,22,3
BZID-1304456007,2,3
BZID-1304418777,2,5
BZID-1304448378,2,5
BZID-1304458436,1,4
BZID-1304411248,24,4
BZID-1304423640,1,5
BZID-1304458270,6,3
BZID-1304475045,10,5
BZID-1304470405,4,4
BZID-1304425469,29,4
BZID-1304461276,2,4
BZID-1304413645,70,3
BZID-1304453846,2,5
BZID-1304407965,1,1
BZID-1304455964,1,1
BZID-1304438892,2,5
BZID-1304410796,1,1
BZID-1304465010,7,5
BZID-1304464331,20,5
BZID-1304405617,1,5
BZID-1304392326,9,3
BZID-1304375260,1,3
BZID-1304384596,15,4
BZID-1304365878,2,5
BZID-1304368268,1,5
BZID-1304369713,18,5
BZID-1304371435,19,3
BZID-1304364678,1,5
BZID-1304364388,1,1
BZID-1304353131,8,3
BZID-1304355727,7,4
BZID-1304357152,5,3
BZID-1304355893,11,5
BZID-1304607558,19,5
BZID-1304367829,3,5
BZID-1304608964,7,3
BZID-1304384827,1,5
BZID-1304597999,1,5
BZID-1304564048,5,5
BZID-1304557890,1,5
BZID-1304561777,5,5
BZID-1304560776,5,3
BZID-1304561720,23,4
BZID-1304552731,6,3
BZID-1304390914,8,4
BZID-1304446438,15,5
BZID-1304409041,36,5
BZID-1304421520,12,5
BZID-1304439177,11,5
BZID-1304470354,1,5
BZID-1304476667,1,1
BZID-1304425361,10,3
BZID-1304427759,15,3
BZID-1304446451,1,5
BZID-1304407488,3,5
BZID-1304438033,29,4
BZID-1304469606,1,5
BZID-1304450000,36,5
BZID-1304409011,2,5
BZID-1304415402,2,5
BZID-1304414360,6,5
BZID-1304414424,5,3
BZID-1304400612,8,3
BZID-1304405223,3,5
BZID-1304391558,6,4
BZID-1304396509,1,1
BZID-1304407622,8,2
BZID-1304378947,8,5
BZID-1304366155,1,5
BZID-1304367915,6,3
BZID-1304357860,4,5
BZID-1304361088,2,5
BZID-1304351731,12,3
BZID-1304477569,8,4
BZID-1304607813,4,5
BZID-1304597494,5,5
BZID-1304461509,8,3
BZID-1304409892,8,5
BZID-1304427738,14,4
BZID-1304415610,2,5
BZID-1304466618,13,4
BZID-1304421662,1,4
BZID-1304466507,3,5
BZID-1304426143,2,5
BZID-1304472585,1,1
BZID-1304424682,2,5
BZID-1304427081,4,5
BZID-1304456797,1,5
BZID-1304424783,43,3
BZID-1304472444,2,5
BZID-1304419980,26,5
BZID-1304403049,3,5
BZID-1304402984,1,1
BZID-1304390530,4,5
BZID-1304396645,5,5
BZID-1304395959,1,5
BZID-1304375867,21,3
BZID-1304379801,1,5
BZID-1304380054,13,4
BZID-1304371164,19,5
BZID-1304363870,2,5
BZID-1304351124,5,4
BZID-1304352272,8,5
BZID-1304405739,24,3
BZID-1304363961,4,4
BZID-1304402180,1,5
BZID-1304355183,13,3
BZID-1304597449,1,5
BZID-1304605303,8,5
BZID-1304475802,7,4
BZID-1304435034,1,5
BZID-1304471088,22,3
BZID-1304472372,44,5
BZID-1304444677,5,5
BZID-1304423323,8,4
BZID-1304458709,8,5
BZID-1304476372,1,5
BZID-1304477156,5,3
BZID-1304420453,10,5
BZID-1304466525,3,5
BZID-1304420459,2,5
BZID-1304476662,1,5
BZID-1304455800,13,4
BZID-1304391544,16,3
BZID-1304403451,25,4
BZID-1304378279,1,5
BZID-1304356947,2,5
BZID-1304603284,61,3
BZID-1304422578,2,2
BZID-1304595070,10,4
BZID-1304600368,7,5
BZID-1304452522,9,5
BZID-1304447913,6,4
BZID-1304424768,14,5
BZID-1304425801,1,5
BZID-1304415559,4,5
BZID-1304472265,1,5
BZID-1304465525,10,1
BZID-1304473960,7,4
BZID-1304471091,6,5
BZID-1304450679,85,3
BZID-1304425559,6,5
BZID-1304466700,3,5
BZID-1304477263,8,3
BZID-1304402351,3,5
BZID-1304456387,2,5
BZID-1304449935,1,5
BZID-1304400446,1,4
BZID-1304422429,2,5
BZID-1304410321,1,5
BZID-1304477737,4,5
BZID-1304433826,1,2
BZID-1304459096,2,1
BZID-1304415624,8,5
BZID-1304429039,34,5
BZID-1304441961,42,5
BZID-1304408517,19,4
BZID-1304415872,1,5
BZID-1304456839,3,4
BZID-1304383932,6,5
BZID-1304378860,3,5
BZID-1304370593,9,5
BZID-1304372285,12,4
BZID-1304361137,30,5
BZID-1304350084,1,4
BZID-1304419947,9,4
BZID-1304603493,18,5
BZID-1304608575,30,5
BZID-1304395033,1,5
BZID-1304399717,1,5
BZID-1304611106,12,3
BZID-1304577602,2,4
BZID-1304577500,1,5
BZID-1304564467,1,3
BZID-1304564468,4,5
BZID-1304426394,101,3
BZID-1304473918,33,5
BZID-1304439525,5,3
BZID-1304467033,10,3
BZID-1304470991,1,4
BZID-1304426750,2,5
BZID-1304479742,23,4
BZID-1304419713,1,5
BZID-1304452980,4,5
BZID-1304404333,10,3
BZID-1304394903,1,5
BZID-1304389729,5,5
BZID-1304381364,3,5
BZID-1304365929,1,1
BZID-1304365894,1,5
BZID-1304364622,15,5
BZID-1304364754,1,3
BZID-1304350905,9,4
BZID-1304357299,5,3
BZID-1304357025,30,5
BZID-1304605070,1,5
BZID-1304604069,13,5
BZID-1304385553,5,5
BZID-1304392653,1,5
BZID-1304563413,1,5
BZID-1304599502,5,3
BZID-1304460395,8,5
BZID-1304431947,1,5
BZID-1304420658,5,3
BZID-1304418889,4,4
BZID-1304428566,7,2
BZID-1304414204,1,5
BZID-1304433756,10,3
BZID-1304410824,10,3
BZID-1304458055,5,3
BZID-1304464057,6,5
BZID-1304420263,20,5
BZID-1304420122,1,1
BZID-1304449869,1,5
BZID-1304414483,1,5
BZID-1304432478,1,5
BZID-1304445068,16,4
BZID-1304423888,1,5
BZID-1304385685,9,5
BZID-1304384514,1,3
BZID-1304380112,15,3
BZID-1304419809,38,2
BZID-1304371518,13,2
BZID-1304389661,10,4
BZID-1304358095,9,4
BZID-1304361840,1,5
BZID-1304351222,8,3
BZID-1304364066,2,3
BZID-1304368652,5,3
BZID-1304606550,9,5
BZID-1304606409,8,3
BZID-1304608143,31,3
BZID-1304358567,4,5
BZID-1304596679,10,4
BZID-1304595598,8,3
BZID-1304374660,1,1
BZID-1304600451,6,5
BZID-1304400244,6,3
BZID-1304563200,1,5
BZID-1304574946,11,5
BZID-1304371610,6,5
BZID-1304435173,1,5
BZID-1304426858,1,5
BZID-1304446055,136,3
BZID-1304407862,15,5
BZID-1304450930,10,5
BZID-1304398469,30,4
BZID-1304450298,32,5
BZID-1304433593,21,5
BZID-1304421189,3,5
BZID-1304461227,4,5
BZID-1304464386,1,5
BZID-1304423905,1,5
BZID-1304422788,1,1
BZID-1304472420,5,5
BZID-1304446162,2,5
BZID-1304464502,210,3
BZID-1304403141,6,4
BZID-1304391436,13,3
BZID-1304412384,1,5
BZID-1304385638,2,5
BZID-1304389266,20,5
BZID-1304382514,2,4
BZID-1304376465,3,5
BZID-1304380241,47,5
BZID-1304362624,2,3
BZID-1304363452,15,5
BZID-1304350040,4,3
BZID-1304351392,23,2
BZID-1304361866,42,5
BZID-1304368738,5,3
BZID-1304608314,1,5
BZID-1304611110,5,5
BZID-1304408466,14,5
BZID-1304463006,5,4
BZID-1304566652,1,5
BZID-1304461837,1,5
BZID-1304460673,2,5
BZID-1304449233,21,5
BZID-1304407694,40,5
BZID-1304410220,4,5
BZID-1304397158,2,2
BZID-1304397284,1,5
BZID-1304388392,40,4
BZID-1304390038,2,5
BZID-1304381152,1,5
BZID-1304604791,9,5
BZID-1304606227,9,4
BZID-1304389435,1,5
BZID-1304597978,2,3
BZID-1304568682,11,4
BZID-1304547909,1,5
BZID-1304547928,10,3
BZID-1304548561,2,5
BZID-1304551953,2,2
BZID-1304551941,5,3
BZID-1304538662,1,4
BZID-1304543084,5,3
BZID-1304530677,1,5
BZID-1304520558,6,3
BZID-1304543784,19,3
BZID-1304406624,1,4
BZID-1304428886,5,3
BZID-1304428378,4,3
BZID-1304427092,13,5
BZID-1304424128,2,4
BZID-1304430735,8,3
BZID-1304433953,5,5
BZID-1304420620,1,5
BZID-1304459885,2,5
BZID-1304467541,18,5
BZID-1304427273,1,4
BZID-1304438298,4,5
BZID-1304467414,20,5
BZID-1304452120,1,5
BZID-1304424528,10,5
BZID-1304464337,19,5
BZID-1304406898,24,4
BZID-1304426802,1,1
BZID-1304415533,5,4
BZID-1304464752,74,3
BZID-1304389885,1,5
BZID-1304389813,4,4
BZID-1304368798,2,5
BZID-1304392315,3,2
BZID-1304364571,1,5
BZID-1304359682,2,5
BZID-1304360661,1,1
BZID-1304352421,1,5
BZID-1304354637,6,5
BZID-1304353349,1,5
BZID-1304610463,3,3
BZID-1304597057,8,5
BZID-1304600460,1,4
BZID-1304590469,1,5
BZID-1304574850,17,5
BZID-1304605164,1,5
BZID-1304445467,1,5
BZID-1304549534,3,5
BZID-1304604789,2,4
BZID-1304550675,1,4
BZID-1304383059,3,4
BZID-1304383305,1,5
BZID-1304561412,4,4
BZID-1304552820,1,5
BZID-1304434277,8,1
BZID-1304609681,1,4
BZID-1304505638,1,5
BZID-1304362578,70,3
BZID-1304402032,11,2
BZID-1304449596,1,1
BZID-1304469355,9,5
BZID-1304429018,30,5
BZID-1304407057,1,5
BZID-1304469016,52,5
BZID-1304400802,13,5
BZID-1304467689,1,5
BZID-1304435491,77,4
BZID-1304390423,212,3
BZID-1304382555,3,5
BZID-1304449850,2,5
BZID-1304389092,22,4
BZID-1304388808,5,5
BZID-1304377874,1,5
BZID-1304380523,1,5
BZID-1304358798,82,3
BZID-1304360239,1,5
BZID-1304361650,12,5
BZID-1304364254,1,5
BZID-1304349555,3,5
BZID-1304349292,8,5
BZID-1304610774,38,4
BZID-1304406861,2,4
BZID-1304562525,21,3
BZID-1304563841,25,3
BZID-1304578491,20,3
BZID-1304353331,9,5
BZID-1304550138,1,3
BZID-1304553553,3,2
BZID-1304506168,1,5
BZID-1304467000,6,4
BZID-1304416168,4,5
BZID-1304439497,4,5
BZID-1304425037,1,5
BZID-1304477400,76,3
BZID-1304431488,2,5
BZID-1304408441,5,3
BZID-1304423138,1,5
BZID-1304465858,3,4
BZID-1304476971,3,4
BZID-1304417010,4,5
BZID-1304390596,41,3
BZID-1304374678,18,5
BZID-1304377058,3,5
BZID-1304381463,3,5
BZID-1304396620,16,5
BZID-1304366129,1,5
BZID-1304371487,2,5
BZID-1304401419,1,5
BZID-1304360644,19,3
BZID-1304359935,11,3
BZID-1304390202,7,5
BZID-1304357790,25,5
BZID-1304350635,1,5
BZID-1304406480,2,3
BZID-1304381085,1,2
BZID-1304356148,16,3
BZID-1304607257,2,3
BZID-1304607397,8,5
BZID-1304611069,37,3
BZID-1304578228,6,3
BZID-1304554889,139,3
BZID-1304557095,2,5
BZID-1304384355,2,5
BZID-1304595408,1,5
BZID-1304605288,12,3
BZID-1304373955,1,5
BZID-1304595531,20,4
BZID-1304598560,1,5
BZID-1304597711,18,4
BZID-1304596644,19,4
BZID-1304370356,18,5
BZID-1304353804,2,3
BZID-1304464719,2,4
BZID-1304413547,4,5
BZID-1304438531,8,5
BZID-1304444806,1,1
BZID-1304471105,1,5
BZID-1304419415,59,3
BZID-1304455850,87,1
BZID-1304427142,38,2
BZID-1304412724,1,5
BZID-1304471705,2,5
BZID-1304416386,5,3
BZID-1304440266,26,5
BZID-1304433975,1,5
BZID-1304465391,69,5
BZID-1304438527,13,5
BZID-1304466584,12,3
BZID-1304423349,14,3
BZID-1304465765,4,3
BZID-1304388318,3,1
BZID-1304378441,4,4
BZID-1304380425,3,5
BZID-1304364101,1,5
BZID-1304352930,5,4
BZID-1304383078,59,5
BZID-1304596663,27,3
BZID-1304595561,24,3
BZID-1304599014,6,5
BZID-1304598661,4,3
BZID-1304590364,2,5
BZID-1304457128,35,5
BZID-1304467211,2,5
BZID-1304411227,25,4
BZID-1304430184,1,1
BZID-1304450115,5,5
BZID-1304471073,1,5
BZID-1304465280,1,5
BZID-1304457349,116,3
BZID-1304427294,4,5
BZID-1304445033,18,5
BZID-1304459260,1,5
BZID-1304408754,6,5
BZID-1304413692,4,3
BZID-1304447804,1,5
BZID-1304419698,7,4
BZID-1304431280,1,5
BZID-1304456280,2,4
BZID-1304479267,6,5
BZID-1304451199,60,5
BZID-1304432250,5,5
BZID-1304394387,5,3
BZID-1304389868,5,5
BZID-1304374470,5,3
BZID-1304377806,5,3
BZID-1304395294,19,4
BZID-1304364546,2,1
BZID-1304390430,13,5
BZID-1304604275,5,3
BZID-1304607508,5,3
BZID-1304606388,29,5
BZID-1304595259,1,1
BZID-1304595701,5,3
BZID-1304598491,2,5
BZID-1304598816,1,4
BZID-1304577708,7,5
BZID-1304578555,1,4
BZID-1304554895,2,5
BZID-1304464773,5,5
BZID-1304413687,4,5
BZID-1304460063,8,5
BZID-1304464152,2,5
BZID-1304470901,19,5
BZID-1304477206,8,5
BZID-1304423114,4,5
BZID-1304471837,19,3
BZID-1304412296,53,4
BZID-1304453742,1,4
BZID-1304463080,6,4
BZID-1304457248,1,5
BZID-1304383005,1,5
BZID-1304382763,32,3
BZID-1304387486,33,3
BZID-1304386651,16,5
BZID-1304388837,33,3
BZID-1304374741,1,1
BZID-1304360714,3,5
BZID-1304351218,5,3
BZID-1304349309,54,5
BZID-1304603674,7,3
BZID-1304607948,1,4
BZID-1304594706,1,5
BZID-1304594895,5,3
BZID-1304578348,1,5
BZID-1304578202,11,3
BZID-1304563330,4,3
BZID-1304605648,2,5
BZID-1304420641,2,5
BZID-1304464326,3,5
BZID-1304457372,1,1
BZID-1304434959,1,5
BZID-1304451116,10,3
BZID-1304420249,3,5
BZID-1304471846,1,5
BZID-1304409824,5,4
BZID-1304477377,44,5
BZID-1304466512,5,3
BZID-1304467376,1,4
BZID-1304393548,5,5
BZID-1304381985,32,3
BZID-1304371563,5,3
BZID-1304358097,1,5
BZID-1304363002,12,2
BZID-1304373690,25,5
BZID-1304353857,30,3
BZID-1304606300,1,5
BZID-1304596421,15,5
BZID-1304598291,1,5
BZID-1304597583,2,1
BZID-1304600785,4,5
BZID-1304419474,24,3
BZID-1304565080,87,3
BZID-1304355456,5,3
BZID-1304563642,1,1
BZID-1304541624,2,2
BZID-1304530903,8,3
BZID-1304506808,1,5
BZID-1304429324,11,4
BZID-1304479683,16,5
BZID-1304414528,10,5
BZID-1304451240,7,5
BZID-1304471339,3,5
BZID-1304459048,8,5
BZID-1304383946,10,3
BZID-1304389507,1,5
BZID-1304390045,1,4
BZID-1304373983,3,3
BZID-1304351187,3,5
BZID-1304352141,1,5
BZID-1304416970,126,2
BZID-1304606561,46,5
BZID-1304607723,1,4
BZID-1304607642,1,2
BZID-1304607661,3,1
BZID-1304399136,130,3
BZID-1304610725,8,4
BZID-1304398511,1,4
BZID-1304424272,6,5
BZID-1304470183,1,4
BZID-1304435171,7,4
BZID-1304446466,7,4
BZID-1304420464,31,4
BZID-1304461748,4,5
BZID-1304424487,6,2
BZID-1304458210,14,3
BZID-1304471879,1,2
BZID-1304458807,1,1
BZID-1304390710,14,5
BZID-1304385765,2,5
BZID-1304384535,5,5
BZID-1304385137,42,3
BZID-1304374202,1,5
BZID-1304378056,1,2
BZID-1304367039,7,3
BZID-1304361008,1,5
BZID-1304349410,3,4
BZID-1304604201,26,4
BZID-1304381782,27,5
BZID-1304575106,6,5
BZID-1304577898,3,5
BZID-1304362970,1,1
BZID-1304578495,11,5
BZID-1304605553,3,1
BZID-1304562013,5,2
