businessid,target_schemes_count,milestones_achieved_count,total_jc_earned
BZID-1304610140,1,0,0.000000
BZID-1304358143,1,0,0.000000
BZID-1304403160,1,1,20.000000
BZID-1304387177,1,1,20.000000
BZID-1304606083,1,0,0.000000
BZID-1304462297,1,0,0.000000
BZID-1304356285,1,0,0.000000
BZID-1304351048,2,0,0.000000
BZID-1304400104,2,2,40.000000
BZID-1304387132,1,0,0.000000
BZID-1304546565,1,1,20.000000
BZID-1304398330,1,0,0.000000
BZID-1304461783,1,0,0.000000
BZID-1304609590,2,1,20.000000
BZID-1304447913,2,0,0.000000
BZID-1304402043,2,2,40.000000
BZID-1304439259,2,1,45.000000
BZID-1304566330,1,1,100.000000
BZID-1304428285,2,0,0.000000
BZID-1304362806,2,2,40.000000
BZID-1304595231,2,1,100.000000
BZID-1304423367,2,1,20.000000
BZID-1304557277,1,0,0.000000
BZID-1304381294,2,0,0.000000
BZID-1304378886,2,0,0.000000
BZID-1304394094,2,2,90.000000
BZID-1304589275,2,0,0.000000
BZID-1304607592,2,2,65.000000
BZID-1304607188,1,0,0.000000
BZID-1304361753,2,1,100.000000
BZID-1304356994,2,2,65.000000
BZID-1304457927,1,0,0.000000
BZID-1304424680,1,1,20.000000
BZID-1304457631,2,1,20.000000
BZID-1304449220,1,0,0.000000
BZID-1304364913,2,1,20.000000
BZID-1304600075,1,1,20.000000
BZID-1304403225,2,0,0.000000
BZID-1304556661,1,0,0.000000
BZID-1304381998,1,0,0.000000
BZID-1304363519,2,1,45.000000
BZID-1304367646,2,1,20.000000
BZID-1304424847,2,0,0.000000
BZID-1304554234,1,0,0.000000
BZID-1304375572,2,0,0.000000
BZID-1304393563,2,0,0.000000
BZID-1304607807,2,1,20.000000
BZID-1304568793,1,1,20.000000
BZID-1304373191,1,0,0.000000
BZID-1304396793,2,0,0.000000
BZID-1304598037,2,0,0.000000
BZID-1304577678,2,1,20.000000
BZID-1304380054,2,0,0.000000
BZID-1304360700,1,0,0.000000
BZID-1304478152,1,0,0.000000
BZID-1304567426,1,1,20.000000
BZID-1304363223,2,1,20.000000
BZID-1304373175,1,0,0.000000
BZID-1304596015,2,0,0.000000
BZID-1304353194,2,0,0.000000
BZID-1304391206,2,1,20.000000
BZID-1304386133,2,1,20.000000
BZID-1304418442,2,1,20.000000
BZID-1304405775,1,1,20.000000
BZID-1304354316,2,0,0.000000
BZID-1304406449,1,0,0.000000
BZID-1304390148,2,0,0.000000
BZID-1304600368,2,1,20.000000
BZID-1304418150,2,1,20.000000
BZID-1304354185,2,0,0.000000
BZID-1304606299,1,1,100.000000
BZID-1304396863,2,2,145.000000
BZID-1304354471,1,0,0.000000
BZID-1304355770,2,2,65.000000
BZID-1304408561,1,0,0.000000
BZID-1304605838,2,2,120.000000
BZID-1304401990,1,0,0.000000
BZID-1304389327,1,0,0.000000
BZID-1304598527,2,2,200.000000
BZID-1304577189,1,1,20.000000
BZID-1304414683,1,0,0.000000
BZID-1304366997,2,0,0.000000
BZID-1304381015,1,0,0.000000
BZID-1304394707,2,1,45.000000
BZID-1304371831,1,0,0.000000
BZID-1304582822,2,2,200.000000
BZID-1304362814,2,0,0.000000
BZID-1304368796,2,1,20.000000
BZID-1304412796,2,1,20.000000
BZID-1304410796,2,1,20.000000
BZID-1304609113,2,2,145.000000
BZID-1304607761,2,2,40.000000
BZID-1304361329,2,2,90.000000
BZID-1304357152,2,2,65.000000
BZID-1304605273,2,2,40.000000
BZID-1304360432,2,0,0.000000
BZID-1304427007,2,1,45.000000
BZID-1304355784,2,0,0.000000
BZID-1304408886,1,0,0.000000
BZID-1304564477,1,0,0.000000
BZID-1304575132,2,1,45.000000
BZID-1304448261,2,1,20.000000
BZID-1304368786,2,0,0.000000
BZID-1304352828,2,1,20.000000
BZID-1304409448,1,0,0.000000
BZID-1304390914,2,1,20.000000
BZID-1304469227,2,2,145.000000
BZID-1304400154,2,1,20.000000
BZID-1304349756,2,0,0.000000
BZID-1304360581,2,0,0.000000
BZID-1304376192,2,1,45.000000
BZID-1304397661,2,0,0.000000
BZID-1304398708,1,1,20.000000
BZID-1304361034,1,1,20.000000
BZID-1304459907,2,0,0.000000
BZID-1304436888,2,2,65.000000
BZID-1304358354,1,0,0.000000
BZID-1304563236,1,0,0.000000
BZID-1304396781,2,2,40.000000
BZID-1304399968,2,2,120.000000
BZID-1304461167,1,0,0.000000
BZID-1304371225,2,2,65.000000
BZID-1304427710,2,2,65.000000
BZID-1304419644,1,0,0.000000
BZID-1304379425,1,0,0.000000
BZID-1304574609,2,0,0.000000
BZID-1304378899,2,0,0.000000
BZID-1304408301,2,0,0.000000
BZID-1304405360,1,0,0.000000
BZID-1304385780,1,0,0.000000
BZID-1304377063,1,0,0.000000
BZID-1304385956,1,0,0.000000
BZID-1304403103,1,0,0.000000
BZID-1304411540,1,1,20.000000
BZID-1304351108,1,0,0.000000
BZID-1304403556,2,0,0.000000
BZID-1304394968,1,0,0.000000
BZID-1304363483,2,2,400.000000
BZID-1304596294,1,0,0.000000
BZID-1304385339,1,0,0.000000
BZID-1304596272,1,0,0.000000
BZID-1304408289,1,0,0.000000
BZID-1304417139,1,0,0.000000
BZID-1304405973,1,1,20.000000
BZID-1304447582,1,1,45.000000
BZID-1304425847,1,0,0.000000
BZID-1304462270,1,1,20.000000
BZID-1304391048,1,1,20.000000
BZID-1304366900,1,1,45.000000
BZID-1304349721,1,0,0.000000
BZID-1304395447,1,1,20.000000
BZID-1304464107,1,1,45.000000
BZID-1304360515,1,0,0.000000
BZID-1304607677,1,1,20.000000
BZID-1304398395,1,0,0.000000
BZID-1304363891,1,0,0.000000
BZID-1304430205,1,1,100.000000
BZID-1304605921,2,0,0.000000
BZID-1304365315,1,0,0.000000
BZID-1304403704,1,0,0.000000
BZID-1304445083,1,1,20.000000
BZID-1304435445,1,0,0.000000
BZID-1304603465,1,1,100.000000
BZID-1304390336,1,0,0.000000
BZID-1304415943,1,0,0.000000
BZID-1304385358,1,1,20.000000
BZID-1304398043,1,0,0.000000
BZID-1304401486,1,1,20.000000
BZID-1304357064,1,1,45.000000
BZID-1304394973,2,2,620.000000
BZID-1304605137,1,0,0.000000
BZID-1304375722,1,0,0.000000
BZID-1304411579,1,1,20.000000
BZID-1304449781,1,0,0.000000
BZID-1304394088,1,0,0.000000
BZID-1304600112,1,1,20.000000
BZID-1304404877,1,0,0.000000
BZID-1304459816,1,0,0.000000
BZID-1304359984,2,2,145.000000
BZID-1304368895,1,0,0.000000
BZID-1304376275,1,0,0.000000
BZID-1304603604,1,0,0.000000
BZID-1304359516,1,0,0.000000
BZID-1304384370,1,0,0.000000
BZID-1304427698,1,0,0.000000
BZID-1304446980,1,1,20.000000
BZID-1304395441,1,0,0.000000
BZID-1304605262,2,0,0.000000
BZID-1304417630,1,0,0.000000
BZID-1304365239,1,0,0.000000
BZID-1304436640,1,0,0.000000
BZID-1304405988,1,0,0.000000
BZID-1304381959,1,1,20.000000
BZID-1304461949,1,1,45.000000
BZID-1304423914,1,0,0.000000
BZID-1304422006,1,0,0.000000
BZID-1304433426,1,0,0.000000
BZID-1304429667,1,0,0.000000
BZID-1304408071,1,0,0.000000
BZID-1304610124,1,0,0.000000
BZID-1304478075,1,0,0.000000
BZID-1304424534,1,0,0.000000
BZID-1304442178,1,0,0.000000
BZID-1304361318,1,0,0.000000
BZID-1304607091,1,1,20.000000
BZID-1304349212,1,0,0.000000
BZID-1304444803,1,0,0.000000
BZID-1304398732,1,0,0.000000
BZID-1304417234,1,0,0.000000
BZID-1304438391,1,0,0.000000
BZID-1304606200,1,1,45.000000
BZID-1304356738,1,0,0.000000
BZID-1304475543,1,0,0.000000
BZID-1304596819,1,0,0.000000
BZID-1304430394,1,0,0.000000
BZID-1304463414,1,0,0.000000
BZID-1304406278,2,0,0.000000
BZID-1304387232,1,0,0.000000
BZID-1304597360,1,0,0.000000
BZID-1304462316,1,0,0.000000
BZID-1304402946,2,2,400.000000
BZID-1304384689,1,0,0.000000
BZID-1304420605,1,0,0.000000
BZID-1304609511,1,0,0.000000
BZID-1304421088,1,0,0.000000
BZID-1304427228,1,0,0.000000
BZID-1304402158,1,0,0.000000
BZID-1304456287,1,1,20.000000
BZID-1304409818,1,0,0.000000
BZID-1304442835,1,1,20.000000
BZID-1304364795,1,0,0.000000
BZID-1304609602,1,0,0.000000
BZID-1304430187,1,0,0.000000
BZID-1304391246,1,0,0.000000
BZID-1304438586,1,0,0.000000
BZID-1304388044,1,0,0.000000
BZID-1304428421,1,0,0.000000
BZID-1304423604,2,2,40.000000
BZID-1304413651,1,0,0.000000
BZID-1304401229,1,0,0.000000
BZID-1304460118,1,0,0.000000
BZID-1304597865,1,0,0.000000
BZID-1304459089,1,0,0.000000
BZID-1304352803,1,1,45.000000
BZID-1304421911,1,0,0.000000
BZID-1304428870,1,0,0.000000
BZID-1304380466,1,0,0.000000
BZID-1304608435,1,0,0.000000
BZID-1304404451,1,0,0.000000
BZID-1304605032,1,0,0.000000
BZID-1304476751,1,0,0.000000
BZID-1304361400,1,0,0.000000
BZID-1304386974,2,0,0.000000
BZID-1304386841,2,0,0.000000
BZID-1304418385,1,0,0.000000
BZID-1304356265,2,0,0.000000
BZID-1304354265,1,0,0.000000
BZID-1304416651,2,0,0.000000
BZID-1304373848,2,2,40.000000
BZID-1304419084,2,2,40.000000
BZID-1304385894,2,0,0.000000
BZID-1304427196,1,0,0.000000
BZID-1304359440,2,1,20.000000
BZID-1304565021,1,0,0.000000
BZID-1304393439,2,1,20.000000
BZID-1304608412,2,2,90.000000
BZID-1304361619,1,1,20.000000
BZID-1304597309,2,1,20.000000
BZID-1304377990,1,0,0.000000
BZID-1304405235,2,2,65.000000
BZID-1304415579,1,1,45.000000
BZID-1304430247,2,2,40.000000
BZID-1304590499,1,1,20.000000
BZID-1304558313,1,0,0.000000
BZID-1304350473,1,0,0.000000
BZID-1304449028,2,2,145.000000
BZID-1304435363,2,1,45.000000
BZID-1304604796,1,1,20.000000
BZID-1304376126,1,0,0.000000
BZID-1304367463,1,0,0.000000
BZID-1304359093,1,0,0.000000
BZID-1304381055,2,2,40.000000
BZID-1304360826,2,0,0.000000
BZID-1304435234,1,1,20.000000
BZID-1304554925,1,1,20.000000
BZID-1304411703,2,2,40.000000
BZID-1304598625,1,0,0.000000
BZID-1304350878,2,0,0.000000
BZID-1304565246,1,0,0.000000
BZID-1304355508,2,1,20.000000
BZID-1304392562,2,1,20.000000
BZID-1304370395,2,0,0.000000
BZID-1304607524,2,0,0.000000
BZID-1304378176,2,0,0.000000
BZID-1304429420,1,0,0.000000
BZID-1304448046,2,1,20.000000
BZID-1304569351,1,0,0.000000
BZID-1304404706,1,0,0.000000
BZID-1304395776,1,0,0.000000
BZID-1304385985,2,2,40.000000
BZID-1304438340,2,2,40.000000
BZID-1304610013,1,0,0.000000
BZID-1304437774,2,2,90.000000
BZID-1304577839,2,2,65.000000
BZID-1304566052,1,1,100.000000
BZID-1304611089,1,0,0.000000
BZID-1304576526,1,0,0.000000
BZID-1304389489,1,1,100.000000
BZID-1304590383,2,1,45.000000
BZID-1304546824,1,0,0.000000
BZID-1304578369,1,1,100.000000
BZID-1304385913,1,1,20.000000
BZID-1304597392,2,1,45.000000
BZID-1304410200,1,0,0.000000
BZID-1304420211,2,1,20.000000
BZID-1304375969,1,0,0.000000
BZID-1304419054,1,0,0.000000
BZID-1304437146,2,2,65.000000
BZID-1304363546,2,1,45.000000
BZID-1304433603,2,0,0.000000
BZID-1304590834,2,2,200.000000
BZID-1304561490,1,1,45.000000
BZID-1304600122,1,1,20.000000
BZID-1304356161,2,2,65.000000
BZID-1304389678,2,0,0.000000
BZID-1304606375,2,0,0.000000
BZID-1304435800,2,1,20.000000
BZID-1304596499,2,2,90.000000
BZID-1304430478,2,0,0.000000
BZID-1304397965,1,1,100.000000
BZID-1304427440,2,0,0.000000
BZID-1304575152,2,0,0.000000
BZID-1304368829,2,2,40.000000
BZID-1304353720,2,0,0.000000
BZID-1304564030,1,1,20.000000
BZID-1304386529,1,1,20.000000
BZID-1304594829,2,1,20.000000
BZID-1304400896,2,0,0.000000
BZID-1304370621,1,0,0.000000
BZID-1304568217,1,1,20.000000
BZID-1304589265,2,0,0.000000
BZID-1304371428,1,0,0.000000
BZID-1304379939,1,0,0.000000
BZID-1304407408,2,2,65.000000
BZID-1304574960,1,0,0.000000
BZID-1304600829,2,0,0.000000
BZID-1304363403,2,0,0.000000
BZID-1304392193,1,1,20.000000
BZID-1304562447,2,0,0.000000
BZID-1304565136,1,1,45.000000
BZID-1304421903,2,1,45.000000
BZID-1304574546,2,0,0.000000
BZID-1304386346,1,1,20.000000
BZID-1304407572,1,0,0.000000
BZID-1304404254,2,1,20.000000
BZID-1304409939,2,1,20.000000
BZID-1304446471,2,1,20.000000
BZID-1304373396,1,1,20.000000
BZID-1304386942,2,1,45.000000
BZID-1304609069,2,1,20.000000
BZID-1304590615,2,0,0.000000
BZID-1304401428,2,0,0.000000
BZID-1304607201,2,0,0.000000
BZID-1304362015,2,0,0.000000
BZID-1304410017,1,0,0.000000
BZID-1304600318,2,2,65.000000
BZID-1304414375,2,0,0.000000
BZID-1304597604,2,1,20.000000
BZID-1304360286,1,0,0.000000
BZID-1304595731,1,1,45.000000
BZID-1304566415,1,1,100.000000
BZID-1304371929,2,2,40.000000
BZID-1304371386,1,0,0.000000
BZID-1304596048,2,0,0.000000
BZID-1304351648,2,1,20.000000
BZID-1304398584,1,0,0.000000
BZID-1304429820,1,0,0.000000
BZID-1304354801,1,0,0.000000
BZID-1304428330,1,0,0.000000
BZID-1304563328,1,0,0.000000
BZID-1304415784,1,0,0.000000
BZID-1304477885,1,1,20.000000
BZID-1304388285,1,0,0.000000
BZID-1304477167,1,0,0.000000
BZID-1304442154,1,1,20.000000
BZID-1304367239,1,0,0.000000
BZID-1304363707,1,1,20.000000
BZID-1304603303,1,0,0.000000
BZID-1304419330,1,0,0.000000
BZID-1304443598,1,0,0.000000
BZID-1304457232,1,0,0.000000
BZID-1304408247,1,1,20.000000
BZID-1304416408,1,0,0.000000
BZID-1304401164,1,1,20.000000
BZID-1304597701,1,0,0.000000
BZID-1304384521,1,0,0.000000
BZID-1304557259,1,0,0.000000
BZID-1304556520,1,1,45.000000
BZID-1304384028,1,0,0.000000
BZID-1304378642,2,2,120.000000
BZID-1304385329,2,0,0.000000
BZID-1304578028,1,0,0.000000
BZID-1304559449,1,0,0.000000
BZID-1304380484,1,0,0.000000
BZID-1304382230,1,1,45.000000
BZID-1304568585,1,1,20.000000
BZID-1304554949,1,1,100.000000
BZID-1304350152,1,0,0.000000
BZID-1304362877,1,0,0.000000
BZID-1304393863,1,0,0.000000
BZID-1304393062,1,0,0.000000
BZID-1304556610,1,0,0.000000
BZID-1304607152,1,0,0.000000
BZID-1304400969,1,0,0.000000
BZID-1304428591,1,0,0.000000
BZID-1304404806,1,0,0.000000
BZID-1304404636,1,0,0.000000
BZID-1304369877,1,0,0.000000
BZID-1304415182,1,0,0.000000
BZID-1304393518,1,0,0.000000
BZID-1304431516,1,1,20.000000
BZID-1304396825,1,0,0.000000
BZID-1304459976,1,0,0.000000
BZID-1304437602,1,1,100.000000
BZID-1304416034,1,1,20.000000
BZID-1304480039,1,0,0.000000
BZID-1304400981,1,0,0.000000
BZID-1304438141,1,1,100.000000
BZID-1304403965,1,0,0.000000
BZID-1304475258,1,0,0.000000
BZID-1304362162,2,0,0.000000
BZID-1304389381,2,2,90.000000
BZID-1304408209,1,1,45.000000
BZID-1304416998,1,0,0.000000
BZID-1304418110,2,2,40.000000
BZID-1304391480,1,0,0.000000
BZID-1304374918,1,0,0.000000
BZID-1304399611,1,0,0.000000
BZID-1304359618,2,0,0.000000
BZID-1304386009,2,2,90.000000
BZID-1304408977,2,1,20.000000
BZID-1304600537,2,0,0.000000
BZID-1304608112,2,2,145.000000
BZID-1304373096,1,1,20.000000
BZID-1304477569,2,0,0.000000
BZID-1304561739,1,0,0.000000
BZID-1304429558,1,0,0.000000
BZID-1304395214,1,0,0.000000
BZID-1304426049,1,1,20.000000
BZID-1304371267,1,0,0.000000
BZID-1304388940,2,0,0.000000
BZID-1304400958,2,1,20.000000
BZID-1304597295,2,2,200.000000
BZID-1304463811,2,1,45.000000
BZID-1304598921,2,1,20.000000
BZID-1304590430,2,1,20.000000
BZID-1304403217,2,1,20.000000
BZID-1304425903,1,0,0.000000
BZID-1304397688,1,0,0.000000
BZID-1304389525,2,1,20.000000
BZID-1304402180,2,0,0.000000
BZID-1304396589,2,1,20.000000
BZID-1304392863,2,1,45.000000
BZID-1304596170,2,0,0.000000
BZID-1304557725,1,1,20.000000
BZID-1304597999,2,0,0.000000
BZID-1304376513,2,2,65.000000
BZID-1304428825,1,0,0.000000
BZID-1304446131,1,0,0.000000
BZID-1304364678,2,2,40.000000
BZID-1304605649,1,0,0.000000
BZID-1304384019,1,1,45.000000
BZID-1304369254,2,1,20.000000
BZID-1304568591,1,1,100.000000
BZID-1304609958,1,1,20.000000
BZID-1304476465,2,0,0.000000
BZID-1304378999,2,0,0.000000
BZID-1304597361,1,0,0.000000
BZID-1304363744,2,1,20.000000
BZID-1304366193,1,0,0.000000
BZID-1304350908,2,2,65.000000
BZID-1304465548,2,1,20.000000
BZID-1304597709,1,1,100.000000
BZID-1304569741,1,1,20.000000
BZID-1304375286,2,1,20.000000
BZID-1304364177,2,2,200.000000
BZID-1304374495,2,1,45.000000
BZID-1304387417,2,2,145.000000
BZID-1304422206,1,0,0.000000
BZID-1304421520,2,0,0.000000
BZID-1304604372,1,0,0.000000
BZID-1304589067,2,2,90.000000
BZID-1304610580,2,2,40.000000
BZID-1304575217,2,0,0.000000
BZID-1304595476,2,2,200.000000
BZID-1304365204,2,1,20.000000
BZID-1304411159,1,1,20.000000
BZID-1304421022,2,0,0.000000
BZID-1304563349,2,0,0.000000
BZID-1304368620,2,1,20.000000
BZID-1304589130,1,1,100.000000
BZID-1304352229,2,1,20.000000
BZID-1304420884,1,0,0.000000
BZID-1304376723,2,2,40.000000
BZID-1304386214,1,0,0.000000
BZID-1304412332,1,0,0.000000
BZID-1304368248,1,0,0.000000
BZID-1304603246,2,2,90.000000
BZID-1304458270,2,2,65.000000
BZID-1304437151,1,0,0.000000
BZID-1304416384,1,1,100.000000
BZID-1304361464,2,0,0.000000
BZID-1304376972,2,0,0.000000
BZID-1304401112,2,0,0.000000
BZID-1304367918,2,2,90.000000
BZID-1304601043,1,0,0.000000
BZID-1304396335,2,0,0.000000
BZID-1304590493,2,1,45.000000
BZID-1304425418,2,1,20.000000
BZID-1304603397,2,2,40.000000
BZID-1304566535,1,0,0.000000
BZID-1304421493,1,0,0.000000
BZID-1304354246,2,0,0.000000
BZID-1304394760,1,0,0.000000
BZID-1304362108,2,0,0.000000
BZID-1304597724,2,1,20.000000
BZID-1304387491,2,2,40.000000
BZID-1304596803,1,0,0.000000
BZID-1304350925,2,0,0.000000
BZID-1304362781,1,0,0.000000
BZID-1304557890,1,0,0.000000
BZID-1304412936,1,0,0.000000
BZID-1304362602,1,1,45.000000
BZID-1304478158,1,1,20.000000
BZID-1304416979,2,2,40.000000
BZID-1304376883,2,2,65.000000
BZID-1304405027,2,0,0.000000
BZID-1304373200,2,2,65.000000
BZID-1304380790,2,1,20.000000
BZID-1304359871,1,0,0.000000
BZID-1304377545,2,0,0.000000
BZID-1304353455,2,0,0.000000
BZID-1304561989,1,0,0.000000
BZID-1304407961,1,0,0.000000
BZID-1304568819,1,1,20.000000
BZID-1304409892,2,0,0.000000
BZID-1304574884,2,2,145.000000
BZID-1304400994,2,1,45.000000
BZID-1304424597,1,1,20.000000
BZID-1304407742,2,2,40.000000
BZID-1304564048,1,0,0.000000
BZID-1304556151,1,1,20.000000
BZID-1304354353,2,2,65.000000
BZID-1304477809,2,0,0.000000
BZID-1304462990,3,2,290.000000
BZID-1304460764,4,3,390.000000
BZID-1304467916,3,1,10.000000
BZID-1304428835,2,1,270.000000
BZID-1304401852,2,2,955.000000
BZID-1304467878,2,0,0.000000
BZID-1304398002,2,1,135.000000
BZID-1304352550,2,1,135.000000
BZID-1304475044,2,2,160.000000
BZID-1304388984,2,0,0.000000
BZID-1304479387,2,0,0.000000
BZID-1304403143,2,1,80.000000
BZID-1304374802,2,1,80.000000
BZID-1304425927,2,0,0.000000
BZID-1304463321,2,2,160.000000
BZID-1304400123,2,2,335.000000
BZID-1304414785,2,0,0.000000
BZID-1304479295,3,0,0.000000
BZID-1304367811,2,2,160.000000
BZID-1304376581,2,2,335.000000
BZID-1304441225,2,2,120.000000
BZID-1304424513,2,1,80.000000
BZID-1304370982,2,1,200.000000
BZID-1304473483,2,1,80.000000
BZID-1304396740,2,1,40.000000
BZID-1304477807,2,2,215.000000
BZID-1304381545,2,2,285.000000
BZID-1304388186,2,2,280.000000
BZID-1304350464,2,1,80.000000
BZID-1304459614,3,1,80.000000
BZID-1304424940,2,2,335.000000
BZID-1304394651,2,2,220.000000
BZID-1304420416,2,2,215.000000
BZID-1304388563,2,1,80.000000
BZID-1304406960,2,2,165.000000
BZID-1304424647,2,0,0.000000
BZID-1304359183,2,1,40.000000
BZID-1304363947,2,0,0.000000
BZID-1304411554,3,0,0.000000
BZID-1304407355,2,2,620.000000
BZID-1304420637,2,0,0.000000
BZID-1304438843,2,1,80.000000
BZID-1304354453,2,2,335.000000
BZID-1304461734,2,0,0.000000
BZID-1304435260,2,2,160.000000
BZID-1304373968,2,0,0.000000
BZID-1304370749,1,0,0.000000
BZID-1304469842,2,1,135.000000
BZID-1304420525,2,2,160.000000
BZID-1304436041,2,2,335.000000
BZID-1304605147,2,1,100.000000
BZID-1304370137,2,2,165.000000
BZID-1304385247,2,1,80.000000
BZID-1304408059,2,0,0.000000
BZID-1304431176,2,0,0.000000
BZID-1304425345,2,1,200.000000
BZID-1304473102,2,1,200.000000
BZID-1304439817,2,0,0.000000
BZID-1304380780,2,0,0.000000
BZID-1304436058,2,1,80.000000
BZID-1304396387,2,2,270.000000
BZID-1304472291,3,2,175.000000
BZID-1304416017,2,0,0.000000
BZID-1304452628,2,1,80.000000
BZID-1304382882,2,1,135.000000
BZID-1304397949,2,1,40.000000
BZID-1304400137,2,0,0.000000
BZID-1304469960,2,1,85.000000
BZID-1304359497,2,0,0.000000
BZID-1304436124,2,1,40.000000
BZID-1304369356,2,2,165.000000
BZID-1304418046,2,0,0.000000
BZID-1304402841,2,2,335.000000
BZID-1304474425,4,3,1425.000000
BZID-1304391846,2,1,135.000000
BZID-1304376290,2,1,80.000000
BZID-1304429302,2,0,0.000000
BZID-1304420033,3,1,40.000000
BZID-1304459041,2,0,0.000000
BZID-1304420400,2,1,615.000000
BZID-1304450053,2,2,1865.000000
BZID-1304439203,2,0,0.000000
BZID-1304430019,2,1,135.000000
BZID-1304470092,2,1,80.000000
BZID-1304417891,2,0,0.000000
BZID-1304427100,2,1,80.000000
BZID-1304469531,3,0,0.000000
BZID-1304479779,2,0,0.000000
BZID-1304378138,2,2,280.000000
BZID-1304417442,2,1,200.000000
BZID-1304382084,2,1,80.000000
BZID-1304425779,3,0,0.000000
BZID-1304376186,2,1,80.000000
BZID-1304466755,2,2,160.000000
BZID-1304375546,2,0,0.000000
BZID-1304387402,2,0,0.000000
BZID-1304435974,2,0,0.000000
BZID-1304446491,5,2,400.000000
BZID-1304413050,2,0,0.000000
BZID-1304365620,2,2,270.000000
BZID-1304358342,2,1,80.000000
BZID-1304381150,2,1,200.000000
BZID-1304473247,2,2,1420.000000
BZID-1304376865,2,0,0.000000
BZID-1304415121,1,0,0.000000
BZID-1304441235,2,0,0.000000
BZID-1304471206,3,1,20.000000
BZID-1304415058,2,0,0.000000
BZID-1304471185,2,0,0.000000
BZID-1304414911,1,0,0.000000
BZID-1304377286,2,1,80.000000
BZID-1304373032,2,1,80.000000
BZID-1304388785,1,1,200.000000
BZID-1304421682,2,1,80.000000
BZID-1304447682,2,2,215.000000
BZID-1304475477,2,0,0.000000
BZID-1304422926,2,1,80.000000
BZID-1304377912,2,0,0.000000
BZID-1304437479,3,1,20.000000
BZID-1304474187,3,2,215.000000
BZID-1304359349,2,0,0.000000
BZID-1304422708,3,2,215.000000
BZID-1304370664,2,2,200.000000
BZID-1304360532,2,0,0.000000
BZID-1304419595,2,0,0.000000
BZID-1304557184,1,0,0.000000
BZID-1304365129,2,2,200.000000
BZID-1304597249,1,0,0.000000
BZID-1304367915,2,1,20.000000
BZID-1304430486,1,0,0.000000
BZID-1304605983,2,0,0.000000
BZID-1304427428,2,1,45.000000
BZID-1304369766,1,0,0.000000
BZID-1304408674,1,0,0.000000
BZID-1304399731,1,0,0.000000
BZID-1304406514,2,1,20.000000
BZID-1304403577,2,0,0.000000
BZID-1304412686,1,0,0.000000
BZID-1304370544,2,2,40.000000
BZID-1304356947,2,0,0.000000
BZID-1304595424,1,0,0.000000
BZID-1304473759,1,0,0.000000
BZID-1304372471,1,0,0.000000
BZID-1304556090,1,1,45.000000
BZID-1304560170,1,1,45.000000
BZID-1304420709,1,1,20.000000
BZID-1304367256,1,0,0.000000
BZID-1304597937,1,1,100.000000
BZID-1304381768,1,0,0.000000
BZID-1304366010,1,1,20.000000
BZID-1304403593,1,0,0.000000
BZID-1304471331,1,1,20.000000
BZID-1304569713,1,1,45.000000
BZID-1304611015,2,1,20.000000
BZID-1304364437,2,2,200.000000
BZID-1304594939,2,1,100.000000
BZID-1304402253,1,0,0.000000
BZID-1304381841,1,0,0.000000
BZID-1304405196,1,1,20.000000
BZID-1304557230,1,0,0.000000
BZID-1304546640,1,0,0.000000
BZID-1304429258,2,2,90.000000
BZID-1304370223,2,2,200.000000
BZID-1304566953,1,0,0.000000
BZID-1304568720,1,1,100.000000
BZID-1304567741,1,0,0.000000
BZID-1304388097,2,1,20.000000
BZID-1304556076,1,1,100.000000
BZID-1304401286,1,0,0.000000
BZID-1304607492,2,1,20.000000
BZID-1304373538,1,0,0.000000
BZID-1304610288,2,1,20.000000
BZID-1304373923,1,0,0.000000
BZID-1304415406,2,0,0.000000
BZID-1304384159,2,0,0.000000
BZID-1304423445,2,0,0.000000
BZID-1304387447,1,0,0.000000
BZID-1304392647,1,0,0.000000
BZID-1304411073,1,0,0.000000
BZID-1304373327,2,0,0.000000
BZID-1304411146,2,2,120.000000
BZID-1304569624,1,0,0.000000
BZID-1304424780,2,1,20.000000
BZID-1304565019,1,1,20.000000
BZID-1304611150,1,1,45.000000
BZID-1304574872,1,0,0.000000
BZID-1304402163,2,2,65.000000
BZID-1304353281,2,0,0.000000
