businessid,calls
BZID-1304422060,1
BZID-1304363156,4
BZID-1304392822,1
BZID-1304375464,11
BZID-1304374433,1
BZID-1304386833,2
BZID-1304415275,3
BZID-1304380421,4
BZID-1304400193,2
BZID-1304388411,8
BZID-1304358160,6
BZID-1304368744,7
BZID-1304426648,3
BZID-1304600318,3
BZID-1304372675,1
BZID-1304430076,2
BZID-1304429769,3
BZID-1304470371,3
BZID-1304424179,2
BZID-1304386605,2
BZID-1304563559,2
BZID-1304477781,1
BZID-1304478136,1
BZID-1304429573,1
BZID-1304376056,5
BZID-1304400761,3
BZID-1304450577,3
BZID-1304369902,3
BZID-1304360371,3
BZID-1304461430,3
BZID-1304607631,5
BZID-1304359625,2
BZID-1304466069,1
BZID-1304411825,2
BZID-1304393960,1
BZID-1304435234,1
BZID-1304441352,6
BZID-1304462943,2
BZID-1304426373,2
BZID-1304450807,2
BZID-1304607283,3
BZID-1304475617,2
BZID-1304384401,1
BZID-1304350601,2
BZID-1304459380,11
BZID-1304477183,4
BZID-1304598252,10
BZID-1304477131,1
BZID-1304370244,1
BZID-1304353814,1
BZID-1304567975,4
BZID-1304442400,2
BZID-1304352794,1
BZID-1304434946,4
BZID-1304424445,1
BZID-1304438226,2
BZID-1304424394,3
BZID-1304402187,2
BZID-1304437976,1
BZID-1304410357,3
BZID-1304446236,1
BZID-1304438326,2
BZID-1304607684,1
BZID-1304611089,3
BZID-1304394899,4
BZID-1304402433,1
BZID-1304608188,1
BZID-1304390894,1
BZID-1304442988,1
BZID-1304423705,1
BZID-1304432813,2
BZID-1304377648,4
BZID-1304357795,1
BZID-1304409862,1
BZID-1304395016,3
BZID-1304401268,1
BZID-1304477518,1
BZID-1304390326,9
BZID-1304438075,4
BZID-1304409577,1
BZID-1304371146,5
BZID-1304421971,2
BZID-1304438397,2
BZID-1304351312,1
BZID-1304365119,3
BZID-1304476701,4
BZID-1304437197,2
BZID-1304447775,1
BZID-1304399913,1
BZID-1304440311,1
BZID-1304352852,1
BZID-1304422872,5
BZID-1304414240,1
BZID-1304411769,5
BZID-1304368829,2
BZID-1304440872,2
BZID-1304442088,1
BZID-1304389701,1
BZID-1304404702,1
BZID-1304419949,5
BZID-1304395844,1
BZID-1304424611,2
BZID-1304458380,2
BZID-1304462528,2
BZID-1304437581,1
BZID-1304458301,1
BZID-1304388313,2
BZID-1304600122,4
BZID-1304409436,4
BZID-1304448809,1
BZID-1304470296,1
BZID-1304349704,9
BZID-1304438695,3
BZID-1304598040,4
BZID-1304414137,2
BZID-1304424923,2
BZID-1304409652,13
BZID-1304447660,4
BZID-1304445427,1
BZID-1304456848,3
BZID-1304404461,3
BZID-1304459175,5
BZID-1304477546,4
BZID-1304355605,2
BZID-1304475736,1
BZID-1304609719,3
BZID-1304435757,1
BZID-1304551094,2
BZID-1304603715,1
BZID-1304393393,1
BZID-1304446348,1
BZID-1304416768,1
BZID-1304402879,2
BZID-1304419975,2
BZID-1304389549,1
BZID-1304401771,4
BZID-1304596415,1
BZID-1304460639,7
BZID-1304425108,1
BZID-1304463292,2
BZID-1304365355,2
BZID-1304408980,2
BZID-1304382944,13
BZID-1304358364,1
BZID-1304374016,1
BZID-1304548270,2
BZID-1304475948,1
BZID-1304549469,5
BZID-1304412791,2
BZID-1304462382,2
BZID-1304351872,1
BZID-1304423594,4
BZID-1304384777,1
BZID-1304462735,1
BZID-1304478033,2
BZID-1304377711,1
BZID-1304385523,1
BZID-1304373167,1
BZID-1304436601,2
BZID-1304446841,2
BZID-1304428134,1
BZID-1304467884,1
BZID-1304465929,2
BZID-1304413609,5
BZID-1304391759,1
BZID-1304462774,6
BZID-1304458699,1
BZID-1304370582,2
BZID-1304418478,1
BZID-1304358361,2
BZID-1304355270,1
BZID-1304608767,1
BZID-1304609859,5
BZID-1304417175,1
BZID-1304415112,1
BZID-1304447541,1
BZID-1304350878,3
BZID-1304357750,2
BZID-1304392047,2
BZID-1304444956,2
BZID-1304412765,10
BZID-1304397496,3
BZID-1304428709,1
BZID-1304362015,1
BZID-1304451339,3
BZID-1304421967,3
BZID-1304596445,1
BZID-1304478302,5
BZID-1304460089,3
BZID-1304447623,5
BZID-1304388344,6
BZID-1304416778,1
BZID-1304404174,2
BZID-1304413788,4
BZID-1304420043,2
BZID-1304402794,3
BZID-1304362383,4
BZID-1304413892,1
BZID-1304383919,1
BZID-1304610464,2
BZID-1304351902,2
BZID-1304382141,1
BZID-1304372032,2
BZID-1304444734,1
BZID-1304446336,1
BZID-1304375925,1
BZID-1304417622,1
BZID-1304352653,1
BZID-1304589265,7
BZID-1304403685,1
BZID-1304422808,1
BZID-1304394743,1
BZID-1304466152,1
BZID-1304600842,1
BZID-1304478735,3
BZID-1304441411,2
BZID-1304377838,1
BZID-1304472137,1
BZID-1304467934,1
BZID-1304423319,1
BZID-1304381776,3
BZID-1304463290,8
BZID-1304432798,2
BZID-1304432120,3
BZID-1304362654,2
BZID-1304433971,1
BZID-1304421036,1
BZID-1304414367,2
BZID-1304422782,1
BZID-1304380181,1
BZID-1304358394,3
BZID-1304464540,5
BZID-1304463337,1
BZID-1304414514,3
BZID-1304376229,3
BZID-1304423867,2
BZID-1304375236,2
BZID-1304459031,2
BZID-1304461724,1
BZID-1304458692,1
BZID-1304419084,3
BZID-1304405524,1
BZID-1304350757,2
BZID-1304363900,1
BZID-1304352899,2
BZID-1304467686,3
BZID-1304412281,1
BZID-1304371327,1
BZID-1304420510,1
BZID-1304410451,3
BZID-1304553859,1
BZID-1304608540,1
BZID-1304419208,2
BZID-1304426840,5
BZID-1304598776,1
BZID-1304385084,3
BZID-1304466972,1
BZID-1304419963,1
BZID-1304539569,2
BZID-1304405539,1
BZID-1304564399,1
BZID-1304384003,1
BZID-1304412940,1
BZID-1304460317,1
BZID-1304422639,2
BZID-1304393020,2
BZID-1304479347,2
BZID-1304448046,3
BZID-1304389881,2
BZID-1304352200,1
BZID-1304441022,4
BZID-1304423662,3
BZID-1304367589,2
BZID-1304445974,1
BZID-1304375836,1
BZID-1304376796,1
BZID-1304464851,1
BZID-1304450449,3
BZID-1304470407,1
BZID-1304458553,2
BZID-1304350651,1
BZID-1304449305,2
BZID-1304429211,5
BZID-1304448346,3
BZID-1304450625,1
BZID-1304448874,1
BZID-1304353013,1
BZID-1304448342,1
BZID-1304359468,6
BZID-1304408272,1
BZID-1304351627,3
BZID-1304449031,2
BZID-1304470591,1
BZID-1304420495,1
BZID-1304410045,3
BZID-1304463813,3
BZID-1304448214,3
BZID-1304478723,1
BZID-1304350182,1
BZID-1304447856,7
BZID-1304447891,8
BZID-1304454307,1
BZID-1304427445,2
BZID-1304560665,1
BZID-1304376103,1
BZID-1304424270,2
BZID-1304604936,2
BZID-1304430426,1
BZID-1304408662,3
BZID-1304473161,1
BZID-1304357979,1
BZID-1304418591,2
BZID-1304479280,3
BZID-1304361619,2
BZID-1304408033,1
BZID-1304477491,1
BZID-1304369767,1
BZID-1304403445,1
BZID-1304435423,2
BZID-1304396783,1
BZID-1304472128,5
BZID-1304463170,4
BZID-1304595407,1
BZID-1304466600,3
BZID-1304416738,1
BZID-1304424192,2
BZID-1304447148,1
BZID-1304403195,1
BZID-1304459539,3
BZID-1304426028,1
BZID-1304530889,1
BZID-1304405979,3
BZID-1304420178,2
BZID-1304424276,1
BZID-1304436606,2
BZID-1304361267,2
BZID-1304357886,6
BZID-1304460809,1
BZID-1304460844,1
BZID-1304349446,7
BZID-1304451023,1
BZID-1304413468,2
BZID-1304361600,1
BZID-1304472748,1
BZID-1304414740,2
BZID-1304434360,5
BZID-1304408099,1
BZID-1304597243,5
BZID-1304480045,1
BZID-1304401851,1
BZID-1304449151,4
BZID-1304407811,3
BZID-1304428798,1
BZID-1304409278,2
BZID-1304600345,1
BZID-1304386573,2
BZID-1304424400,4
BZID-1304565805,1
BZID-1304414033,1
BZID-1304411640,1
BZID-1304416776,9
BZID-1304464574,2
BZID-1304470775,1
BZID-1304377406,3
BZID-1304464967,5
BZID-1304471566,2
BZID-1304609629,3
BZID-1304402832,1
BZID-1304471993,2
BZID-1304424302,2
BZID-1304457053,5
BZID-1304429224,1
BZID-1304461942,4
BZID-1304448070,2
BZID-1304365677,1
BZID-1304563038,1
BZID-1304390052,1
BZID-1304423858,5
BZID-1304389912,1
BZID-1304520554,2
BZID-1304479262,1
BZID-1304417974,1
BZID-1304478465,4
BZID-1304442997,2
BZID-1304414108,2
BZID-1304351671,1
BZID-1304461813,1
BZID-1304393507,2
BZID-1304419905,2
BZID-1304460155,5
BZID-1304458867,2
BZID-1304420977,3
BZID-1304421773,2
BZID-1304421121,2
BZID-1304382436,1
BZID-1304459791,1
BZID-1304449788,1
BZID-1304435029,4
BZID-1304358514,1
BZID-1304467753,3
BZID-1304444476,1
BZID-1304389287,1
BZID-1304398806,2
BZID-1304380467,3
BZID-1304478760,2
BZID-1304351645,1
BZID-1304460619,2
BZID-1304360823,1
BZID-1304438766,2
BZID-1304407736,3
BZID-1304352712,1
BZID-1304430689,3
BZID-1304457941,1
BZID-1304427867,1
BZID-1304419605,6
BZID-1304373967,2
BZID-1304414234,2
BZID-1304435755,1
BZID-1304459964,2
BZID-1304541388,1
BZID-1304404646,1
BZID-1304463079,1
BZID-1304425012,1
BZID-1304418715,1
BZID-1304401880,1
BZID-1304357987,2
BZID-1304466479,4
BZID-1304598246,2
BZID-1304459543,1
BZID-1304463177,1
BZID-1304454903,1
BZID-1304349251,1
BZID-1304464012,4
BZID-1304365100,2
BZID-1304604331,6
BZID-1304471965,4
BZID-1304461248,3
BZID-1304456888,2
BZID-1304414118,1
BZID-1304563292,1
BZID-1304438869,1
BZID-1304577719,1
BZID-1304449046,6
BZID-1304386524,1
BZID-1304595103,1
BZID-1304423681,1
BZID-1304437283,2
BZID-1304422882,8
BZID-1304549174,3
BZID-1304363467,1
BZID-1304400270,1
BZID-1304424496,2
BZID-1304475581,1
BZID-1304435100,5
BZID-1304564247,1
BZID-1304355166,7
BZID-1304402612,1
BZID-1304387276,2
BZID-1304385430,2
BZID-1304416103,2
BZID-1304398132,1
BZID-1304578452,1
BZID-1304364202,4
BZID-1304450024,1
BZID-1304406123,3
BZID-1304360328,1
BZID-1304381416,2
BZID-1304420545,7
BZID-1304366674,1
BZID-1304377893,5
BZID-1304447789,2
BZID-1304439003,2
BZID-1304433195,1
BZID-1304356323,5
BZID-1304362187,7
BZID-1304451729,1
BZID-1304449856,3
BZID-1304418251,1
BZID-1304383333,2
BZID-1304414184,2
BZID-1304423239,1
BZID-1304447333,1
BZID-1304375324,3
BZID-1304363589,1
BZID-1304385278,1
BZID-1304417316,6
BZID-1304402173,2
BZID-1304383530,4
BZID-1304379434,2
BZID-1304392145,1
BZID-1304438935,2
BZID-1304384171,1
BZID-1304448173,3
BZID-1304442907,3
BZID-1304428214,9
BZID-1304595288,1
BZID-1304442087,1
BZID-1304472864,1
BZID-1304606495,1
BZID-1304379232,1
BZID-1304576712,4
BZID-1304400413,1
BZID-1304408835,3
BZID-1304478739,2
BZID-1304401681,1
BZID-1304445172,1
BZID-1304538435,4
BZID-1304466408,1
BZID-1304478972,1
BZID-1304439189,2
BZID-1304387875,2
BZID-1304381805,6
BZID-1304605742,7
BZID-1304378150,5
BZID-1304467409,2
BZID-1304605534,1
BZID-1304366581,1
BZID-1304604057,1
BZID-1304544160,1
BZID-1304439266,3
BZID-1304361842,8
BZID-1304459830,2
BZID-1304406110,1
BZID-1304438222,2
BZID-1304428405,1
BZID-1304446454,6
BZID-1304421103,1
BZID-1304359003,2
BZID-1304428160,3
BZID-1304605908,1
BZID-1304373870,2
BZID-1304440428,1
BZID-1304463313,1
BZID-1304431611,1
BZID-1304447579,1
BZID-1304413541,1
BZID-1304433162,3
BZID-1304394793,1
BZID-1304423994,2
BZID-1304467711,3
BZID-1304391827,2
BZID-1304408142,2
BZID-1304462693,1
BZID-1304460922,1
BZID-1304435539,2
BZID-1304577988,7
BZID-1304398582,2
BZID-1304422732,1
BZID-1304479215,1
BZID-1304427399,1
BZID-1304470623,1
BZID-1304414795,3
BZID-1304465273,4
BZID-1304376228,1
BZID-1304429833,2
BZID-1304598408,10
BZID-1304462413,2
BZID-1304548317,5
BZID-1304541277,2
BZID-1304600282,1
BZID-1304388954,2
BZID-1304456053,6
BZID-1304372620,1
BZID-1304471051,2
BZID-1304417491,3
BZID-1304441514,1
BZID-1304433743,1
BZID-1304414123,1
BZID-1304352206,4
BZID-1304443531,1
BZID-1304384736,1
BZID-1304432149,1
BZID-1304359681,1
BZID-1304412142,1
BZID-1304364892,1
BZID-1304409468,2
BZID-1304471148,2
BZID-1304432147,2
BZID-1304598919,2
BZID-1304413759,1
BZID-1304459424,1
BZID-1304416744,2
BZID-1304610119,1
BZID-1304406907,2
BZID-1304471611,4
BZID-1304595789,2
BZID-1304386883,1
BZID-1304361982,2
BZID-1304439134,3
BZID-1304383880,2
BZID-1304460417,1
BZID-1304392413,1
BZID-1304387080,3
BZID-1304365651,1
BZID-1304365058,1
BZID-1304437245,2
BZID-1304377789,2
BZID-1304434945,2
BZID-1304416090,4
BZID-1304351284,2
BZID-1304368315,1
BZID-1304415943,1
BZID-1304439151,2
BZID-1304457765,2
BZID-1304446331,3
BZID-1304352182,5
BZID-1304367702,2
BZID-1304404877,1
BZID-1304421047,10
BZID-1304419544,1
BZID-1304409625,2
BZID-1304432507,4
BZID-1304595100,4
BZID-1304390131,3
BZID-1304476375,2
BZID-1304397771,2
BZID-1304360272,3
BZID-1304406284,2
BZID-1304396824,3
BZID-1304388980,2
BZID-1304380163,1
BZID-1304457232,2
BZID-1304446717,1
BZID-1304458906,1
BZID-1304440883,1
BZID-1304406661,1
BZID-1304548816,1
BZID-1304424387,5
BZID-1304432286,1
BZID-1304430186,1
BZID-1304398315,1
BZID-1304374075,2
BZID-1304609782,1
BZID-1304419189,4
BZID-1304359659,2
BZID-1304460949,1
BZID-1304429427,1
BZID-1304596447,5
BZID-1304427338,1
BZID-1304450278,2
BZID-1304388750,1
BZID-1304411579,2
BZID-1304368129,2
BZID-1304408288,3
BZID-1304422193,1
BZID-1304375420,1
BZID-1304401116,1
BZID-1304401393,1
BZID-1304416785,2
BZID-1304435611,2
BZID-1304429583,1
BZID-1304429454,2
BZID-1304463289,1
BZID-1304466841,1
BZID-1304397654,1
BZID-1304402635,4
BZID-1304363901,1
BZID-1304448715,2
BZID-1304466316,2
BZID-1304403555,1
BZID-1304475020,4
BZID-1304464718,2
BZID-1304435906,3
BZID-1304472182,2
BZID-1304460541,1
BZID-1304396825,1
BZID-1304372810,1
BZID-1304445410,1
BZID-1304415508,2
BZID-1304419351,1
BZID-1304384007,1
BZID-1304419184,1
BZID-1304395063,1
BZID-1304559893,1
BZID-1304428851,1
BZID-1304401533,4
BZID-1304418762,1
BZID-1304471207,2
BZID-1304443598,2
BZID-1304407756,4
BZID-1304417944,1
BZID-1304374778,1
BZID-1304400313,1
BZID-1304351678,5
BZID-1304539540,2
BZID-1304469169,1
BZID-1304538401,2
BZID-1304383295,1
BZID-1304463899,2
BZID-1304408287,3
BZID-1304446727,1
BZID-1304464677,1
BZID-1304465719,4
BZID-1304424850,1
BZID-1304437443,2
BZID-1304471663,2
BZID-1304433205,1
BZID-1304421957,2
BZID-1304421592,3
BZID-1304370016,1
BZID-1304608400,3
BZID-1304404713,1
BZID-1304477885,1
BZID-1304376446,1
BZID-1304449967,1
BZID-1304457617,1
BZID-1304578386,5
BZID-1304456602,2
BZID-1304562111,1
BZID-1304410310,1
BZID-1304421091,2
BZID-1304417578,1
BZID-1304376294,1
BZID-1304465667,1
BZID-1304407858,1
BZID-1304553396,3
BZID-1304544455,1
BZID-1304396648,1
BZID-1304420951,1
BZID-1304403543,1
BZID-1304608488,2
BZID-1304394814,2
BZID-1304411508,1
BZID-1304393720,1
BZID-1304353328,2
BZID-1304391660,2
BZID-1304463414,3
BZID-1304349303,1
BZID-1304442375,1
BZID-1304597641,2
BZID-1304421914,2
BZID-1304352368,1
BZID-1304457353,2
BZID-1304420837,1
BZID-1304360387,1
BZID-1304463404,2
BZID-1304606482,1
BZID-1304356441,1
BZID-1304419105,1
BZID-1304408222,1
BZID-1304404211,1
BZID-1304433727,2
BZID-1304364190,2
BZID-1304419702,2
BZID-1304607170,1
BZID-1304467123,1
BZID-1304406251,1
BZID-1304414889,1
BZID-1304433018,2
BZID-1304429814,1
BZID-1304477769,1
BZID-1304425580,3
BZID-1304398144,1
BZID-1304477301,4
BZID-1304402080,3
BZID-1304372564,1
BZID-1304387539,2
BZID-1304353308,1
BZID-1304365164,2
BZID-1304465448,1
BZID-1304414677,1
BZID-1304380484,2
BZID-1304403191,2
BZID-1304465404,1
BZID-1304460118,8
BZID-1304606138,1
BZID-1304436336,2
BZID-1304364814,2
BZID-1304367422,2
BZID-1304464216,3
BZID-1304363960,1
BZID-1304419317,1
BZID-1304569599,2
BZID-1304410325,3
BZID-1304437877,1
BZID-1304439292,1
BZID-1304392052,3
BZID-1304570232,2
BZID-1304398162,2
BZID-1304440222,2
BZID-1304475099,1
BZID-1304436533,2
BZID-1304376220,1
BZID-1304459107,3
BZID-1304370372,2
BZID-1304469402,1
BZID-1304595583,4
BZID-1304575219,1
BZID-1304393302,5
BZID-1304439440,1
BZID-1304374784,1
BZID-1304400605,1
BZID-1304393445,1
BZID-1304437074,2
BZID-1304430932,17
BZID-1304578446,1
BZID-1304466978,5
BZID-1304402681,3
BZID-1304461846,1
BZID-1304382305,2
BZID-1304414078,1
BZID-1304413287,2
BZID-1304438606,1
BZID-1304350665,4
BZID-1304558527,1
BZID-1304415433,1
BZID-1304365848,1
BZID-1304359331,1
BZID-1304466217,3
BZID-1304450043,1
BZID-1304562477,1
BZID-1304444211,2
BZID-1304349328,1
BZID-1304418077,2
BZID-1304419268,1
BZID-1304397882,4
BZID-1304372621,3
BZID-1304577265,3
BZID-1304351272,3
BZID-1304475428,2
BZID-1304463536,2
BZID-1304364488,3
BZID-1304477162,2
BZID-1304463272,6
BZID-1304596992,1
BZID-1304466068,2
BZID-1304477139,3
BZID-1304480207,1
BZID-1304402095,3
BZID-1304377436,1
BZID-1304379182,1
BZID-1304365459,5
BZID-1304352292,6
BZID-1304407071,2
BZID-1304416282,5
BZID-1304435381,1
BZID-1304409047,1
BZID-1304566612,4
BZID-1304407727,1
BZID-1304385810,2
BZID-1304595501,3
BZID-1304408984,1
BZID-1304413470,2
BZID-1304456489,4
BZID-1304604451,2
BZID-1304355715,1
BZID-1304378332,4
BZID-1304414390,1
BZID-1304415419,1
BZID-1304406233,1
BZID-1304471384,1
BZID-1304429397,2
BZID-1304350888,3
BZID-1304379577,1
BZID-1304463571,4
BZID-1304416678,3
BZID-1304419507,2
BZID-1304420852,5
BZID-1304435106,1
BZID-1304576639,2
BZID-1304559928,2
BZID-1304478096,1
BZID-1304454886,1
BZID-1304428669,5
BZID-1304424873,6
BZID-1304419154,2
BZID-1304423592,1
BZID-1304387031,1
BZID-1304419977,1
BZID-1304564056,8
BZID-1304608404,3
BZID-1304400201,1
BZID-1304606803,1
BZID-1304406148,1
BZID-1304449964,7
BZID-1304564069,4
BZID-1304474218,1
BZID-1304415973,1
BZID-1304363395,1
BZID-1304465007,2
BZID-1304467178,1
BZID-1304420679,1
BZID-1304424146,3
BZID-1304597936,2
BZID-1304458365,3
BZID-1304577340,1
BZID-1304450884,1
BZID-1304355535,1
BZID-1304456439,1
BZID-1304436647,2
BZID-1304384860,10
BZID-1304384611,1
BZID-1304386650,5
BZID-1304463276,2
BZID-1304411170,2
BZID-1304382760,1
BZID-1304600465,2
BZID-1304413014,2
BZID-1304410470,2
BZID-1304391650,1
BZID-1304400044,4
BZID-1304463165,3
BZID-1304383900,1
BZID-1304596900,1
BZID-1304419565,2
BZID-1304399785,1
BZID-1304546856,1
BZID-1304538546,2
BZID-1304389522,3
BZID-1304429830,3
BZID-1304458389,1
BZID-1304420198,1
BZID-1304598312,7
BZID-1304353583,2
BZID-1304436605,3
BZID-1304450984,1
BZID-1304424207,2
BZID-1304404087,1
BZID-1304558149,1
BZID-1304412877,1
BZID-1304409007,1
BZID-1304403227,2
BZID-1304479562,3
BZID-1304416575,3
BZID-1304349512,1
BZID-1304420410,2
BZID-1304600857,1
BZID-1304451327,1
BZID-1304368026,2
BZID-1304384788,1
BZID-1304478666,1
BZID-1304420071,1
BZID-1304404873,2
BZID-1304472958,2
BZID-1304416731,3
BZID-1304410141,2
BZID-1304460406,6
BZID-1304393231,1
BZID-1304466139,2
BZID-1304377120,1
BZID-1304376983,1
BZID-1304423237,2
BZID-1304566484,2
BZID-1304432209,1
BZID-1304361033,2
BZID-1304423566,1
BZID-1304476484,1
BZID-1304604007,1
BZID-1304349659,1
BZID-1304459669,1
BZID-1304479867,2
BZID-1304461778,3
BZID-1304394986,7
BZID-1304380691,2
BZID-1304396561,2
BZID-1304385939,1
BZID-1304460090,5
BZID-1304599504,2
BZID-1304425131,10
BZID-1304450640,2
BZID-1304408056,1
BZID-1304448817,2
BZID-1304363526,5
BZID-1304419265,1
BZID-1304505755,1
BZID-1304401618,1
BZID-1304429547,2
BZID-1304530985,2
BZID-1304413000,2
BZID-1304417796,1
BZID-1304446137,1
BZID-1304358333,8
BZID-1304399566,1
BZID-1304570083,1
BZID-1304560949,1
BZID-1304403638,1
BZID-1304462657,10
BZID-1304438833,2
BZID-1304349713,1
BZID-1304421029,4
BZID-1304547882,1
BZID-1304438204,7
BZID-1304430713,1
BZID-1304376241,1
BZID-1304396052,1
BZID-1304405331,1
BZID-1304382776,4
BZID-1304424339,1
BZID-1304376130,1
BZID-1304442765,1
BZID-1304432651,3
BZID-1304359467,1
BZID-1304465655,1
BZID-1304360509,1
BZID-1304434824,3
BZID-1304354853,5
BZID-1304354993,1
BZID-1304607844,1
BZID-1304398307,2
BZID-1304422884,2
BZID-1304472872,1
BZID-1304368570,1
BZID-1304415492,2
BZID-1304460167,1
BZID-1304444432,1
BZID-1304376337,1
BZID-1304387968,3
BZID-1304424076,2
BZID-1304412304,1
BZID-1304418976,4
BZID-1304359976,1
BZID-1304407850,1
BZID-1304419627,1
BZID-1304384370,1
BZID-1304422514,1
BZID-1304446330,2
BZID-1304393186,1
BZID-1304477201,1
BZID-1304462244,2
BZID-1304387268,1
BZID-1304377305,1
BZID-1304467460,1
BZID-1304375460,2
BZID-1304393583,3
BZID-1304380462,1
BZID-1304390299,1
BZID-1304379324,1
BZID-1304390094,1
BZID-1304444123,2
BZID-1304449412,1
BZID-1304404417,2
BZID-1304365618,1
BZID-1304606386,2
BZID-1304478494,2
BZID-1304351708,1
BZID-1304561775,6
BZID-1304352270,2
BZID-1304364955,1
BZID-1304435530,1
BZID-1304556328,1
BZID-1304372334,4
BZID-1304595200,1
BZID-1304548769,1
BZID-1304393289,3
BZID-1304607091,3
BZID-1304449331,1
BZID-1304475184,1
BZID-1304431534,3
BZID-1304556057,1
BZID-1304605172,1
BZID-1304448645,2
BZID-1304478080,1
BZID-1304416433,1
BZID-1304399600,1
BZID-1304374574,1
BZID-1304562243,2
BZID-1304377065,1
BZID-1304352897,1
BZID-1304374668,1
BZID-1304569889,4
BZID-1304350428,1
BZID-1304435935,2
BZID-1304541638,2
BZID-1304377292,3
BZID-1304567481,2
BZID-1304364908,1
BZID-1304419371,1
BZID-1304373896,1
BZID-1304382542,3
BZID-1304417699,1
BZID-1304363707,2
BZID-1304434688,1
BZID-1304445712,2
BZID-1304382676,4
BZID-1304392129,1
BZID-1304439634,1
BZID-1304358367,1
BZID-1304465172,2
BZID-1304360427,1
BZID-1304386830,3
BZID-1304444340,1
BZID-1304416408,1
BZID-1304414493,1
BZID-1304476933,2
BZID-1304372379,5
BZID-1304385825,1
BZID-1304554570,4
BZID-1304396288,1
BZID-1304406430,1
BZID-1304409818,2
BZID-1304468613,1
BZID-1304367674,1
BZID-1304355815,1
BZID-1304374017,1
BZID-1304415272,1
BZID-1304416528,2
BZID-1304402220,1
BZID-1304375282,1
BZID-1304548476,3
BZID-1304550671,3
BZID-1304550749,1
BZID-1304460883,2
BZID-1304413732,1
BZID-1304603641,1
BZID-1304415115,1
BZID-1304608431,1
BZID-1304379191,1
BZID-1304603236,1
BZID-1304405656,1
BZID-1304438185,2
BZID-1304425762,1
BZID-1304608633,1
BZID-1304560390,2
BZID-1304415654,2
BZID-1304459089,2
BZID-1304465170,1
BZID-1304417913,3
BZID-1304404419,1
BZID-1304355737,1
BZID-1304392035,2
BZID-1304458350,1
BZID-1304387827,1
BZID-1304452630,3
BZID-1304430475,1
BZID-1304450102,1
BZID-1304434611,2
BZID-1304476757,2
BZID-1304383108,1
BZID-1304383948,1
BZID-1304449783,1
BZID-1304422570,2
BZID-1304416806,1
BZID-1304578028,1
BZID-1304474299,2
BZID-1304566272,1
BZID-1304378729,2
BZID-1304473471,2
BZID-1304539240,1
BZID-1304371993,1
BZID-1304541197,1
BZID-1304578190,1
BZID-1304610352,1
BZID-1304554119,1
BZID-1304394562,2
BZID-1304597808,2
BZID-1304416683,1
BZID-1304426681,1
BZID-1304398201,2
BZID-1304389387,1
BZID-1304569537,1
BZID-1304401031,1
BZID-1304470481,3
BZID-1304467283,1
BZID-1304413678,3
BZID-1304397603,1
BZID-1304398026,1
BZID-1304432565,2
BZID-1304434942,1
BZID-1304370230,2
BZID-1304595694,2
BZID-1304449859,1
BZID-1304415003,2
BZID-1304389453,1
BZID-1304377264,1
BZID-1304470611,1
BZID-1304371839,1
BZID-1304438893,2
BZID-1304477827,1
BZID-1304413626,1
BZID-1304469710,1
BZID-1304466918,2
BZID-1304391416,3
BZID-1304409082,1
BZID-1304439972,1
BZID-1304475276,1
BZID-1304426464,2
BZID-1304467168,1
BZID-1304390761,1
BZID-1304437964,2
BZID-1304423235,1
BZID-1304553055,4
BZID-1304446204,1
BZID-1304575462,4
BZID-1304413613,1
BZID-1304440193,1
BZID-1304423809,1
BZID-1304476226,3
BZID-1304596292,1
BZID-1304360147,1
BZID-1304399033,3
BZID-1304398952,1
BZID-1304417607,2
BZID-1304433754,1
BZID-1304418253,1
BZID-1304402835,1
BZID-1304566349,2
BZID-1304408498,2
BZID-1304416388,1
BZID-1304358015,1
BZID-1304421485,1
BZID-1304389189,3
BZID-1304399355,1
BZID-1304426070,1
BZID-1304472245,1
BZID-1304471495,1
BZID-1304428421,1
BZID-1304406169,1
BZID-1304419872,1
BZID-1304434702,1
BZID-1304403130,4
BZID-1304433360,1
BZID-1304422955,1
BZID-1304423587,1
BZID-1304445656,1
BZID-1304418198,1
BZID-1304428255,1
BZID-1304409411,1
BZID-1304383995,1
BZID-1304371688,4
BZID-1304560249,5
BZID-1304367178,1
BZID-1304605135,1
BZID-1304359253,1
BZID-1304371475,1
BZID-1304433102,1
BZID-1304406909,3
