businessid,total_visits
BZID-1304420385,2
BZID-1304461335,2
BZID-1304432415,7
BZID-1304427240,2
BZID-1304405475,2
BZID-1304422241,2
BZID-1304426772,1
BZID-1304395842,2
BZID-1304421874,1
BZID-1304419569,1
BZID-1304434281,1
BZID-1304402863,3
BZID-1304409357,4
BZID-1304403459,2
BZID-1304409480,1
BZID-1304375119,3
BZID-1304422989,1
BZID-1304465981,2
BZID-1304378688,3
BZID-1304374941,1
BZID-1304420630,3
BZID-1304426777,1
BZID-1304395037,1
BZID-1304460786,7
BZID-1304449777,2
BZID-1304411753,1
BZID-1304352533,1
BZID-1304397897,2
BZID-1304438463,1
BZID-1304383607,3
BZID-1304358806,1
BZID-1304447841,1
BZID-1304403975,1
BZID-1304445699,2
BZID-1304429393,1
BZID-1304428325,1
BZID-1304376852,1
BZID-1304376527,2
BZID-1304383351,1
BZID-1304564349,1
BZID-1304444272,1
BZID-1304393855,4
BZID-1304377931,3
BZID-1304379483,1
BZID-1304610266,1
BZID-1304388669,2
BZID-1304436493,2
BZID-1304355699,1
BZID-1304608539,3
BZID-1304369208,2
BZID-1304404213,2
BZID-1304373817,2
BZID-1304447985,1
BZID-1304396330,2
BZID-1304393244,1
BZID-1304388316,1
BZID-1304410989,1
BZID-1304407241,1
BZID-1304404266,2
BZID-1304383293,2
BZID-1304374589,2
BZID-1304429264,2
BZID-1304568832,1
BZID-1304473343,1
BZID-1304350669,1
BZID-1304399818,1
BZID-1304426583,1
BZID-1304378191,1
BZID-1304419042,3
BZID-1304385191,2
BZID-1304397850,1
BZID-1304415790,3
BZID-1304381689,2
BZID-1304435689,1
BZID-1304389379,2
BZID-1304417593,2
BZID-1304375813,3
BZID-1304384648,2
BZID-1304429163,1
BZID-1304471867,1
BZID-1304449676,3
BZID-1304371683,2
BZID-1304386885,1
BZID-1304416150,1
BZID-1304419286,1
BZID-1304476298,2
BZID-1304378705,1
BZID-1304393827,1
BZID-1304374661,1
BZID-1304403559,1
BZID-1304352730,1
BZID-1304470992,1
BZID-1304405804,2
BZID-1304447954,2
BZID-1304386429,2
BZID-1304371737,5
BZID-1304391359,1
BZID-1304409099,2
BZID-1304365835,3
BZID-1304413644,1
BZID-1304376041,2
BZID-1304386602,3
BZID-1304406937,1
BZID-1304376682,1
BZID-1304429193,1
BZID-1304375598,1
BZID-1304417693,1
BZID-1304416154,1
BZID-1304438316,1
BZID-1304411155,2
BZID-1304399308,1
BZID-1304375947,1
BZID-1304378714,3
BZID-1304404097,4
BZID-1304383414,2
BZID-1304410005,3
BZID-1304595006,1
BZID-1304369229,1
BZID-1304472874,6
BZID-1304386336,1
BZID-1304422301,1
BZID-1304568863,2
BZID-1304430167,1
BZID-1304371631,2
BZID-1304416086,2
BZID-1304423176,1
BZID-1304377019,1
BZID-1304397385,1
BZID-1304374222,2
BZID-1304423234,1
BZID-1304419926,1
BZID-1304389166,1
BZID-1304404447,2
BZID-1304407106,1
BZID-1304415763,1
BZID-1304575277,1
BZID-1304373869,1
BZID-1304397891,1
BZID-1304410432,1
BZID-1304430402,1
BZID-1304365442,2
BZID-1304407152,3
BZID-1304386869,1
BZID-1304376400,1
BZID-1304434402,2
BZID-1304395783,2
BZID-1304476415,1
BZID-1304400109,1
BZID-1304396571,1
BZID-1304423638,1
BZID-1304417669,1
BZID-1304374234,1
BZID-1304407443,1
BZID-1304387943,1
BZID-1304458299,2
BZID-1304565066,1
BZID-1304458256,1
BZID-1304463613,2
BZID-1304427195,1
BZID-1304401445,1
BZID-1304420316,1
BZID-1304399744,1
BZID-1304379138,1
BZID-1304414755,1
BZID-1304420464,1
BZID-1304404409,1
BZID-1304399903,1
BZID-1304394385,1
BZID-1304390923,1
BZID-1304382018,1
BZID-1304401399,1
BZID-1304422275,1
BZID-1304428139,4
BZID-1304408821,1
BZID-1304411815,1
BZID-1304368597,1
BZID-1304401737,1
BZID-1304375036,1
BZID-1304439330,1
BZID-1304396444,1
BZID-1304425611,1
BZID-1304409553,1
BZID-1304471024,2
BZID-1304456174,1
BZID-1304380283,2
BZID-1304422378,1
BZID-1304440553,1
BZID-1304376037,1
BZID-1304423536,1
BZID-1304358439,1
BZID-1304421513,1
BZID-1304431355,1
BZID-1304414884,1
BZID-1304428391,1
BZID-1304407344,2
BZID-1304604956,1
BZID-1304374965,1
BZID-1304412987,1
BZID-1304596194,1
BZID-1304380634,1
BZID-1304382886,1
BZID-1304479338,1
BZID-1304420352,1
BZID-1304399661,1
BZID-1304357893,1
BZID-1304412225,1
BZID-1304426498,1
BZID-1304385413,1
BZID-1304356281,1
BZID-1304419206,2
BZID-1304417670,1
BZID-1304412308,1
BZID-1304382907,1
BZID-1304357554,1
BZID-1304369797,1
BZID-1304360391,1
BZID-1304566602,3
BZID-1304379137,1
BZID-1304399524,1
BZID-1304596721,1
BZID-1304364117,1
BZID-1304445271,1
BZID-1304362730,1
BZID-1304471662,2
BZID-1304403123,2
BZID-1304420270,1
BZID-1304393604,1
BZID-1304405490,1
BZID-1304479674,1
BZID-1304410704,1
BZID-1304445792,1
BZID-1304435663,1
BZID-1304437764,1
BZID-1304388190,1
BZID-1304607416,1
BZID-1304425005,1
BZID-1304448953,1
BZID-1304413127,1
BZID-1304420868,1
BZID-1304404521,1
BZID-1304418666,1
BZID-1304373811,2
BZID-1304376537,1
BZID-1304414949,1
BZID-1304564225,1
BZID-1304419945,1
BZID-1304399562,1
BZID-1304386085,1
BZID-1304418885,1
BZID-1304388228,1
BZID-1304390768,1
BZID-1304472047,1
BZID-1304427631,1
BZID-1304375209,1
BZID-1304460648,1
BZID-1304402412,1
BZID-1304353387,1
BZID-1304450761,1
BZID-1304376863,1
BZID-1304576562,1
BZID-1304386007,1
BZID-1304420737,1
BZID-1304407526,2
BZID-1304410423,1
BZID-1304475082,1
BZID-1304448587,2
BZID-1304377281,1
BZID-1304378820,1
BZID-1304433493,1
BZID-1304385261,1
BZID-1304369481,2
BZID-1304383142,1
BZID-1304439914,1
BZID-1304411213,1
BZID-1304366679,1
BZID-1304420561,1
BZID-1304376095,1
BZID-1304423278,1
BZID-1304381576,1
BZID-1304396218,1
BZID-1304399232,1
BZID-1304407039,1
BZID-1304391459,1
BZID-1304412006,1
BZID-1304459057,1
BZID-1304376522,1
BZID-1304429344,1
BZID-1304369194,1
BZID-1304461615,1
BZID-1304423338,1
BZID-1304457837,1
BZID-1304367616,1
BZID-1304441328,1
BZID-1304352815,1
BZID-1304429896,1
BZID-1304371316,2
BZID-1304476884,1
BZID-1304435291,1
BZID-1304401046,1
BZID-1304364462,1
BZID-1304418051,1
BZID-1304352128,1
BZID-1304595189,1
BZID-1304361136,1
BZID-1304473406,1
BZID-1304428936,1
BZID-1304385987,1
BZID-1304401567,1
BZID-1304436267,1
BZID-1304459246,1
BZID-1304426706,1
BZID-1304460504,1
BZID-1304443078,1
BZID-1304418369,1
BZID-1304418213,1
BZID-1304392998,1
BZID-1304406878,1
BZID-1304361958,2
BZID-1304419086,2
BZID-1304476501,2
BZID-1304423173,1
BZID-1304390431,1
BZID-1304380041,2
BZID-1304431730,1
BZID-1304450605,1
BZID-1304445674,1
BZID-1304430400,1
BZID-1304462817,1
BZID-1304360964,1
BZID-1304422459,1
BZID-1304406328,2
BZID-1304360910,1
BZID-1304358994,2
BZID-1304386540,1
BZID-1304574503,1
BZID-1304437068,1
BZID-1304400085,1
BZID-1304367912,1
BZID-1304372244,1
BZID-1304410185,1
BZID-1304379316,1
BZID-1304411749,1
BZID-1304398052,1
BZID-1304464022,1
BZID-1304425388,1
BZID-1304418090,1
BZID-1304387889,1
BZID-1304434133,1
BZID-1304600906,1
BZID-1304428497,1
BZID-1304408124,1
BZID-1304420500,1
BZID-1304399858,1
BZID-1304378810,1
BZID-1304440404,1
BZID-1304471996,1
BZID-1304353414,1
BZID-1304427535,1
BZID-1304437945,1
BZID-1304395291,1
BZID-1304393879,1
BZID-1304448218,1
BZID-1304396757,1
BZID-1304402924,1
BZID-1304458277,1
BZID-1304398877,1
BZID-1304458281,1
BZID-1304408078,1
BZID-1304562432,1
BZID-1304429012,1
BZID-1304604538,1
BZID-1304406592,1
BZID-1304406097,1
BZID-1304419863,1
BZID-1304387699,1
BZID-1304421564,1
BZID-1304409328,1
BZID-1304398661,1
BZID-1304596727,1
BZID-1304393862,1
BZID-1304384545,1
BZID-1304352555,1
BZID-1304410234,1
BZID-1304471115,1
BZID-1304414370,1
BZID-1304421046,1
BZID-1304362251,1
BZID-1304361107,1
BZID-1304426727,1
BZID-1304360266,1
BZID-1304375063,1
BZID-1304382581,1
BZID-1304424388,1
BZID-1304398929,1
BZID-1304371863,1
BZID-1304358779,2
BZID-1304438398,2
BZID-1304381331,1
BZID-1304423575,1
BZID-1304420242,1
BZID-1304438811,2
BZID-1304363433,1
BZID-1304411505,1
BZID-1304426467,1
BZID-1304418778,2
BZID-1304423104,1
BZID-1304398858,2
BZID-1304419557,3
BZID-1304436749,2
BZID-1304416576,1
BZID-1304387029,1
BZID-1304365934,3
BZID-1304422585,1
BZID-1304419096,1
BZID-1304595893,1
BZID-1304477361,1
BZID-1304405048,1
BZID-1304463799,1
BZID-1304373081,1
BZID-1304367865,3
BZID-1304359260,1
BZID-1304408765,1
BZID-1304361554,1
BZID-1304394354,1
BZID-1304420112,1
BZID-1304415124,2
BZID-1304456170,3
BZID-1304396283,2
BZID-1304362372,2
BZID-1304455936,3
BZID-1304462843,1
BZID-1304383838,1
BZID-1304597855,1
BZID-1304419885,1
BZID-1304401561,3
BZID-1304598179,1
BZID-1304409120,1
BZID-1304426434,1
BZID-1304368736,1
BZID-1304394164,1
BZID-1304383100,1
BZID-1304422439,1
BZID-1304387401,1
BZID-1304578011,1
BZID-1304368890,2
BZID-1304410833,2
BZID-1304363396,3
BZID-1304360134,3
BZID-1304419388,2
BZID-1304429431,2
BZID-1304554597,3
BZID-1304363045,3
BZID-1304598685,3
BZID-1304362832,2
BZID-1304414238,2
BZID-1304415018,5
BZID-1304476106,2
BZID-1304417029,2
BZID-1304383641,2
BZID-1304416444,2
BZID-1304406093,2
BZID-1304390763,1
BZID-1304381603,4
BZID-1304608422,3
BZID-1304424580,1
BZID-1304456662,1
BZID-1304395506,2
BZID-1304450116,1
BZID-1304374846,2
BZID-1304364242,2
BZID-1304391865,1
BZID-1304410524,1
BZID-1304385603,1
BZID-1304376938,2
BZID-1304379514,2
BZID-1304437830,3
BZID-1304397162,5
BZID-1304421453,1
BZID-1304365445,3
BZID-1304477717,1
BZID-1304403707,1
BZID-1304360442,2
BZID-1304411847,1
BZID-1304420235,1
BZID-1304435488,1
BZID-1304550612,5
BZID-1304378980,1
BZID-1304465986,1
BZID-1304391496,2
BZID-1304399605,1
BZID-1304397369,1
BZID-1304374600,2
BZID-1304460564,2
BZID-1304383553,1
BZID-1304566547,1
BZID-1304412074,1
BZID-1304351450,5
BZID-1304461595,3
BZID-1304427415,1
BZID-1304379889,1
BZID-1304380122,1
BZID-1304424041,1
BZID-1304370986,1
BZID-1304596114,1
BZID-1304451002,2
BZID-1304412339,1
BZID-1304416911,1
BZID-1304412939,5
BZID-1304430887,2
BZID-1304392100,5
BZID-1304417514,1
BZID-1304393778,2
BZID-1304375795,2
BZID-1304407087,2
BZID-1304349972,1
BZID-1304394485,2
BZID-1304450529,2
BZID-1304448935,1
BZID-1304395124,3
BZID-1304448161,1
BZID-1304429033,2
BZID-1304417170,1
BZID-1304424749,1
BZID-1304416599,2
BZID-1304371007,1
BZID-1304415024,1
BZID-1304375400,1
BZID-1304349599,2
BZID-1304419274,2
BZID-1304465000,1
BZID-1304463115,2
BZID-1304425087,3
BZID-1304376878,1
BZID-1304400720,3
BZID-1304405044,2
BZID-1304351190,1
BZID-1304474540,2
BZID-1304405808,1
BZID-1304351816,1
BZID-1304392509,2
BZID-1304382567,1
BZID-1304428852,1
BZID-1304415501,2
BZID-1304449951,2
BZID-1304408894,2
BZID-1304353862,1
BZID-1304464026,1
BZID-1304381521,2
BZID-1304438877,2
BZID-1304471670,2
BZID-1304407879,1
BZID-1304357265,3
BZID-1304413087,2
BZID-1304381920,2
BZID-1304470082,1
BZID-1304398686,1
BZID-1304417826,3
BZID-1304425467,1
BZID-1304389927,3
BZID-1304375626,4
BZID-1304394996,2
BZID-1304576899,1
BZID-1304429486,1
BZID-1304431091,1
BZID-1304400687,3
BZID-1304406971,1
BZID-1304449816,1
BZID-1304394796,1
BZID-1304400686,3
BZID-1304392440,1
BZID-1304425333,1
BZID-1304361434,2
BZID-1304424020,2
BZID-1304441080,1
BZID-1304450707,1
BZID-1304399970,1
BZID-1304406351,1
BZID-1304368034,1
BZID-1304414678,1
BZID-1304360234,2
BZID-1304378046,4
BZID-1304416375,3
BZID-1304373673,3
BZID-1304390010,2
BZID-1304395292,1
BZID-1304385348,3
BZID-1304381284,1
BZID-1304391792,2
BZID-1304428334,1
BZID-1304405088,1
BZID-1304350137,1
BZID-1304423829,2
BZID-1304417400,1
BZID-1304448646,1
BZID-1304397444,2
BZID-1304469498,3
BZID-1304388388,1
BZID-1304408911,5
BZID-1304427863,2
BZID-1304386511,3
BZID-1304385824,2
BZID-1304372278,2
BZID-1304406025,2
BZID-1304402017,1
BZID-1304371588,1
BZID-1304422789,2
BZID-1304426639,2
BZID-1304577251,2
BZID-1304405085,5
BZID-1304430032,3
BZID-1304394826,1
BZID-1304405652,1
BZID-1304475958,4
BZID-1304398651,1
BZID-1304416659,1
BZID-1304409604,3
BZID-1304420555,1
BZID-1304405269,2
BZID-1304366004,1
BZID-1304430796,1
BZID-1304458157,3
BZID-1304439216,1
BZID-1304428451,1
BZID-1304427768,1
BZID-1304403209,1
BZID-1304435944,2
BZID-1304418565,1
BZID-1304428473,1
BZID-1304463394,3
BZID-1304471441,3
BZID-1304357705,2
BZID-1304393639,1
BZID-1304351625,1
BZID-1304362056,1
BZID-1304417979,1
BZID-1304374771,1
BZID-1304426433,1
BZID-1304391493,2
BZID-1304410734,1
BZID-1304401155,1
BZID-1304410057,4
BZID-1304400598,3
BZID-1304411173,1
BZID-1304387264,1
BZID-1304361356,1
BZID-1304473285,1
BZID-1304408866,2
BZID-1304417922,1
BZID-1304403301,4
BZID-1304376615,2
BZID-1304465284,2
BZID-1304417902,2
BZID-1304369607,3
BZID-1304415949,3
BZID-1304398171,1
BZID-1304556156,1
BZID-1304366983,4
BZID-1304448545,2
BZID-1304421617,2
BZID-1304388215,1
BZID-1304430675,2
BZID-1304459225,1
BZID-1304388472,1
BZID-1304421912,2
BZID-1304394936,1
BZID-1304454299,3
BZID-1304368483,1
BZID-1304378656,1
BZID-1304383401,1
BZID-1304411912,2
BZID-1304469833,1
BZID-1304444030,1
BZID-1304373997,1
BZID-1304446271,2
BZID-1304357721,2
BZID-1304380755,1
BZID-1304436963,1
BZID-1304447490,1
BZID-1304417128,1
BZID-1304362453,2
BZID-1304421669,1
BZID-1304353268,1
BZID-1304420314,2
BZID-1304413696,1
BZID-1304610684,1
BZID-1304415425,1
BZID-1304383892,1
BZID-1304391598,1
BZID-1304419217,2
BZID-1304394912,1
BZID-1304409294,2
BZID-1304462541,1
BZID-1304444236,1
BZID-1304358125,1
BZID-1304600252,1
BZID-1304410077,1
BZID-1304369779,1
BZID-1304434562,1
BZID-1304436037,1
BZID-1304429836,1
BZID-1304426129,1
BZID-1304444846,1
BZID-1304399701,1
BZID-1304423973,2
BZID-1304416796,3
BZID-1304361193,2
BZID-1304435888,2
BZID-1304379414,1
BZID-1304610661,2
BZID-1304430258,1
BZID-1304388288,3
BZID-1304406086,2
BZID-1304380711,2
BZID-1304376391,2
BZID-1304455955,5
BZID-1304396243,1
BZID-1304390304,2
BZID-1304425863,1
BZID-1304394020,1
BZID-1304404061,1
BZID-1304429361,1
BZID-1304427217,1
BZID-1304429957,1
BZID-1304420248,2
BZID-1304398109,3
BZID-1304365832,1
BZID-1304451506,1
BZID-1304425598,1
BZID-1304381303,1
BZID-1304427721,1
BZID-1304413900,1
BZID-1304418970,4
BZID-1304410611,1
BZID-1304399487,2
BZID-1304416298,1
BZID-1304382223,2
BZID-1304411581,1
BZID-1304430894,1
BZID-1304458547,1
BZID-1304389926,2
BZID-1304393742,1
BZID-1304567753,1
BZID-1304471123,1
BZID-1304353738,1
BZID-1304407147,1
BZID-1304410571,2
BZID-1304400456,1
BZID-1304361775,2
BZID-1304398145,1
BZID-1304416337,2
BZID-1304425060,1
BZID-1304415302,3
BZID-1304390027,1
BZID-1304437082,1
BZID-1304393916,1
BZID-1304417868,1
BZID-1304389281,1
BZID-1304388537,1
BZID-1304609836,1
BZID-1304447960,1
BZID-1304416210,1
BZID-1304479665,2
BZID-1304372174,1
BZID-1304444772,1
BZID-1304598332,1
BZID-1304566538,1
BZID-1304438678,1
BZID-1304426139,2
BZID-1304395717,2
BZID-1304434301,1
BZID-1304408093,1
BZID-1304420135,1
BZID-1304366637,2
BZID-1304428563,1
BZID-1304426506,1
BZID-1304366880,2
BZID-1304456626,1
BZID-1304386700,1
BZID-1304394305,1
BZID-1304597699,1
BZID-1304431314,1
BZID-1304423166,1
BZID-1304373069,2
BZID-1304383218,1
BZID-1304419666,2
BZID-1304380965,2
BZID-1304409281,1
BZID-1304408097,3
BZID-1304418311,2
BZID-1304390456,1
BZID-1304368742,1
BZID-1304417806,2
BZID-1304387045,3
BZID-1304385733,2
BZID-1304359911,1
BZID-1304473560,1
BZID-1304375714,2
BZID-1304460812,1
BZID-1304399155,1
BZID-1304420975,1
BZID-1304435338,1
BZID-1304412804,1
BZID-1304357116,1
BZID-1304460730,2
BZID-1304382607,1
BZID-1304438772,2
BZID-1304372508,1
BZID-1304415039,2
BZID-1304391139,4
BZID-1304396767,1
BZID-1304383908,1
BZID-1304466832,2
BZID-1304428982,1
BZID-1304395476,1
BZID-1304422043,1
BZID-1304414070,1
BZID-1304357426,1
BZID-1304372571,1
BZID-1304426658,1
BZID-1304596350,1
BZID-1304380120,2
BZID-1304423153,1
BZID-1304596710,2
BZID-1304410232,1
BZID-1304437233,2
BZID-1304424377,2
BZID-1304395472,1
BZID-1304391847,2
BZID-1304418212,2
BZID-1304364033,1
BZID-1304385209,1
BZID-1304457975,2
BZID-1304420196,2
BZID-1304359797,1
BZID-1304366487,2
BZID-1304371792,2
BZID-1304418641,3
BZID-1304357585,1
BZID-1304425263,2
BZID-1304428853,1
BZID-1304609866,2
BZID-1304405296,1
BZID-1304374904,2
BZID-1304436348,1
BZID-1304389534,1
BZID-1304552144,1
BZID-1304402692,3
BZID-1304460384,3
BZID-1304362585,3
BZID-1304429711,1
BZID-1304362669,3
BZID-1304400287,1
BZID-1304410616,1
BZID-1304403533,2
BZID-1304359326,2
BZID-1304414509,2
BZID-1304365470,2
BZID-1304402062,2
BZID-1304394095,2
BZID-1304410604,1
BZID-1304389692,3
BZID-1304386164,2
BZID-1304374809,1
BZID-1304470798,1
BZID-1304568429,2
BZID-1304415126,1
BZID-1304608899,1
BZID-1304406860,4
BZID-1304425538,1
BZID-1304415535,1
BZID-1304411801,1
BZID-1304450049,1
BZID-1304460556,1
BZID-1304462794,1
BZID-1304360640,2
BZID-1304412004,2
BZID-1304425636,1
BZID-1304399165,1
BZID-1304394432,1
BZID-1304430128,4
BZID-1304448063,1
BZID-1304368080,3
BZID-1304388369,3
BZID-1304420839,1
BZID-1304430075,2
BZID-1304393802,2
BZID-1304411470,2
BZID-1304424493,1
BZID-1304472099,1
BZID-1304426921,1
BZID-1304363323,3
BZID-1304401441,2
BZID-1304414072,2
BZID-1304460196,2
BZID-1304410170,2
BZID-1304447786,5
BZID-1304359496,3
BZID-1304362680,1
BZID-1304358414,1
BZID-1304379606,1
BZID-1304410131,3
BZID-1304410019,1
BZID-1304366480,1
BZID-1304379825,3
BZID-1304387585,1
BZID-1304420207,1
BZID-1304407326,1
BZID-1304385974,3
BZID-1304398269,1
BZID-1304441065,3
BZID-1304462004,2
BZID-1304387515,1
BZID-1304446860,1
BZID-1304426067,1
BZID-1304391574,4
BZID-1304541259,1
BZID-1304423974,2
BZID-1304408867,4
BZID-1304367450,2
BZID-1304438260,1
BZID-1304398826,2
BZID-1304436080,1
BZID-1304377801,3
BZID-1304383278,2
BZID-1304457163,2
BZID-1304411038,1
BZID-1304475685,3
BZID-1304410212,1
BZID-1304435669,1
BZID-1304437192,1
BZID-1304470232,6
BZID-1304362991,5
BZID-1304377035,1
BZID-1304386871,1
BZID-1304435280,1
BZID-1304366067,3
BZID-1304409534,2
BZID-1304385477,4
BZID-1304438284,2
BZID-1304449245,1
BZID-1304384332,2
BZID-1304437397,2
BZID-1304360091,1
BZID-1304391916,2
BZID-1304426088,1
BZID-1304388495,2
BZID-1304390835,1
BZID-1304451323,2
BZID-1304416361,1
BZID-1304376671,2
BZID-1304390755,1
BZID-1304433505,1
BZID-1304453968,1
BZID-1304443753,1
BZID-1304350805,1
BZID-1304369397,4
BZID-1304472326,1
BZID-1304465101,3
BZID-1304417618,2
BZID-1304387340,2
BZID-1304404895,2
BZID-1304351066,2
BZID-1304473904,1
BZID-1304354545,2
BZID-1304362593,1
BZID-1304384436,1
BZID-1304477379,2
BZID-1304428034,1
BZID-1304426154,1
BZID-1304354491,3
BZID-1304415412,1
BZID-1304351806,2
BZID-1304384304,1
BZID-1304365731,2
BZID-1304391996,1
BZID-1304417820,1
BZID-1304397918,1
BZID-1304426597,1
BZID-1304378857,2
BZID-1304460530,2
BZID-1304438119,1
BZID-1304356317,1
BZID-1304395933,2
BZID-1304425199,1
BZID-1304405915,1
BZID-1304397890,3
BZID-1304445830,2
BZID-1304374629,2
BZID-1304407892,1
BZID-1304438331,3
BZID-1304605225,1
BZID-1304411161,2
BZID-1304418102,1
BZID-1304449999,1
BZID-1304384218,1
BZID-1304469495,3
BZID-1304406275,2
BZID-1304426132,1
BZID-1304375796,2
BZID-1304386820,1
BZID-1304379427,2
BZID-1304409346,3
BZID-1304393574,3
BZID-1304350786,1
BZID-1304362800,1
BZID-1304461250,1
BZID-1304372513,1
BZID-1304396161,1
BZID-1304603167,2
BZID-1304408292,2
BZID-1304406249,1
BZID-1304463984,1
BZID-1304436224,3
BZID-1304412168,2
BZID-1304435548,3
BZID-1304399380,1
BZID-1304385535,2
BZID-1304390569,1
BZID-1304391352,2
BZID-1304438206,1
BZID-1304463191,1
BZID-1304403710,1
BZID-1304378955,3
BZID-1304383594,1
BZID-1304384424,1
BZID-1304387405,2
BZID-1304350291,1
BZID-1304606120,1
BZID-1304423601,1
BZID-1304406140,1
BZID-1304605281,1
BZID-1304405880,2
BZID-1304475756,3
BZID-1304378305,1
BZID-1304429314,1
BZID-1304399390,1
BZID-1304419710,1
BZID-1304557536,3
BZID-1304607673,1
BZID-1304595799,1
BZID-1304479752,1
BZID-1304429653,4
BZID-1304597214,1
BZID-1304410354,2
BZID-1304419900,2
BZID-1304376655,2
BZID-1304399030,1
BZID-1304367634,2
BZID-1304438278,2
BZID-1304461368,3
BZID-1304385950,1
BZID-1304416892,1
BZID-1304446667,2
BZID-1304418501,2
BZID-1304369264,2
BZID-1304384076,1
BZID-1304470236,2
BZID-1304393011,1
BZID-1304369835,2
BZID-1304410378,3
BZID-1304398832,1
BZID-1304367386,1
BZID-1304353940,1
BZID-1304413089,1
BZID-1304391654,1
BZID-1304410773,1
BZID-1304425274,1
BZID-1304412305,2
BZID-1304391470,2
BZID-1304416297,2
BZID-1304422994,1
BZID-1304422928,1
BZID-1304403811,1
BZID-1304362419,1
BZID-1304367806,2
BZID-1304419152,1
BZID-1304414379,1
BZID-1304427323,1
BZID-1304377568,1
BZID-1304420483,1
BZID-1304379157,2
BZID-1304440033,1
BZID-1304426596,1
BZID-1304384015,1
BZID-1304407217,1
BZID-1304392569,1
BZID-1304396227,2
BZID-1304372127,1
BZID-1304376213,1
BZID-1304416143,1
BZID-1304439685,1
BZID-1304393488,2
BZID-1304407826,1
BZID-1304465376,1
BZID-1304447838,1
BZID-1304381640,1
BZID-1304388820,1
BZID-1304403865,1
BZID-1304368075,3
BZID-1304428453,1
BZID-1304460263,1
BZID-1304407086,1
BZID-1304431829,2
BZID-1304436743,1
BZID-1304416935,2
BZID-1304450932,2
BZID-1304417093,1
BZID-1304359522,1
BZID-1304393454,1
BZID-1304471811,3
BZID-1304480201,1
BZID-1304358371,1
BZID-1304389154,2
BZID-1304415671,2
BZID-1304422236,2
BZID-1304365039,4
BZID-1304400078,1
BZID-1304389781,1
BZID-1304449854,2
BZID-1304380380,1
BZID-1304424614,1
BZID-1304410683,1
BZID-1304374922,2
BZID-1304417719,2
BZID-1304379302,2
BZID-1304419703,3
BZID-1304435425,1
BZID-1304394072,2
BZID-1304361447,2
BZID-1304443375,1
BZID-1304423787,2
BZID-1304394002,1
BZID-1304373231,1
BZID-1304420212,1
BZID-1304409850,2
BZID-1304420153,1
BZID-1304392163,2
BZID-1304419062,2
BZID-1304365965,2
BZID-1304411800,1
BZID-1304396372,1
BZID-1304445558,1
BZID-1304421952,1
BZID-1304458737,1
BZID-1304451376,2
BZID-1304472580,1
BZID-1304428619,1
BZID-1304426089,1
BZID-1304396756,1
BZID-1304433020,2
BZID-1304381368,1
BZID-1304417921,1
BZID-1304351481,1
BZID-1304410985,1
BZID-1304402166,1
BZID-1304385434,1
BZID-1304401703,1
BZID-1304415828,2
BZID-1304395839,1
BZID-1304386923,2
BZID-1304424132,1
BZID-1304364536,1
BZID-1304471907,2
BZID-1304410933,2
BZID-1304417333,2
BZID-1304476511,3
BZID-1304426271,1
BZID-1304448493,1
BZID-1304366148,1
BZID-1304455679,2
BZID-1304377243,2
BZID-1304416175,1
BZID-1304412683,1
BZID-1304372374,1
BZID-1304430754,1
BZID-1304380124,1
BZID-1304397749,2
BZID-1304386920,1
BZID-1304413649,1
BZID-1304420733,1
BZID-1304407739,2
BZID-1304357031,2
BZID-1304370570,1
BZID-1304430937,1
BZID-1304596275,2
BZID-1304422885,1
BZID-1304408637,1
BZID-1304374220,2
BZID-1304374443,1
BZID-1304391717,1
BZID-1304400260,2
BZID-1304419183,2
BZID-1304374540,1
BZID-1304436297,1
BZID-1304407297,1
BZID-1304446122,1
BZID-1304428626,1
BZID-1304360969,1
BZID-1304349506,2
BZID-1304437794,2
BZID-1304414781,1
BZID-1304409358,1
BZID-1304459722,1
BZID-1304438882,1
BZID-1304462616,2
BZID-1304401365,1
BZID-1304376915,1
BZID-1304401653,1
BZID-1304402686,2
BZID-1304462485,1
BZID-1304385608,1
BZID-1304407359,2
BZID-1304428159,1
BZID-1304589253,1
BZID-1304415883,1
BZID-1304421650,2
BZID-1304604841,1
BZID-1304364665,1
BZID-1304402910,1
BZID-1304462601,2
BZID-1304429330,2
BZID-1304448712,1
BZID-1304458618,1
BZID-1304430190,1
BZID-1304388307,1
BZID-1304435696,1
BZID-1304475874,1
BZID-1304359142,1
BZID-1304394871,1
