businessid,cta_dt_cnt,ppv_plv_dt_cnt,atc_dt_cnt
BZID-1304430958,32,17,9
BZID-1304609357,42,29,19
BZID-1304449962,2,1,1
BZID-1304607244,33,19,7
BZID-1304461915,30,16,9
BZID-1304355300,45,37,25
BZID-1304576579,34,32,16
BZID-1304353016,11,11,8
BZID-1304397973,49,32,29
BZID-1304609248,3,3,1
BZID-1304410121,45,37,19
BZID-1304456156,41,24,17
BZID-1304459367,47,44,31
BZID-1304421242,32,26,15
BZID-1304473019,28,21,11
BZID-1304475387,55,52,42
BZID-1304408465,45,36,27
BZID-1304371145,6,5,1
BZID-1304420370,55,51,36
BZID-1304603485,17,17,14
BZID-1304362092,48,48,13
BZID-1304392727,13,9,2
BZID-1304420131,25,23,22
BZID-1304611007,10,5,4
BZID-1304385538,11,10,2
BZID-1304604483,52,44,23
BZID-1304421708,17,11,4
BZID-1304376497,34,23,12
BZID-1304419128,36,26,9
BZID-1304449108,59,36,32
BZID-1304457357,58,51,26
BZID-1304432718,50,33,22
BZID-1304470153,16,16,1
BZID-1304435005,13,10,4
BZID-1304564375,36,28,22
BZID-1304402936,11,6,0
BZID-1304354334,4,4,3
BZID-1304435773,14,5,1
BZID-1304364274,51,45,19
BZID-1304356068,18,11,6
BZID-1304417810,43,32,31
BZID-1304415149,46,43,9
BZID-1304598955,22,21,9
BZID-1304465875,20,8,7
BZID-1304423230,57,45,27
BZID-1304356559,9,8,1
BZID-1304565245,1,2,0
BZID-1304474111,7,6,3
BZID-1304372946,52,34,30
BZID-1304351447,11,11,4
BZID-1304413172,51,47,27
BZID-1304447624,3,1,0
BZID-1304409672,16,14,8
BZID-1304565064,14,13,12
BZID-1304565146,7,6,1
BZID-1304565952,4,3,1
BZID-1304417496,14,14,9
BZID-1304394015,49,42,26
BZID-1304439409,55,32,18
BZID-1304365367,24,19,5
BZID-1304610237,43,39,16
BZID-1304449827,25,16,5
BZID-1304564232,3,2,1
BZID-1304422556,36,32,20
BZID-1304457251,28,24,8
BZID-1304357348,26,23,7
BZID-1304607320,22,21,3
BZID-1304607693,7,6,0
BZID-1304408989,5,2,0
BZID-1304447093,17,11,9
BZID-1304469597,61,58,45
BZID-1304401673,23,16,15
BZID-1304376594,38,36,3
BZID-1304417288,40,31,12
BZID-1304370256,11,6,2
BZID-1304604029,31,27,13
BZID-1304434283,56,49,37
BZID-1304376114,31,22,7
BZID-1304609498,33,29,15
BZID-1304596910,56,54,36
BZID-1304578408,22,19,7
BZID-1304606189,19,15,9
BZID-1304423913,12,10,6
BZID-1304464206,57,48,27
BZID-1304362218,61,60,22
BZID-1304363044,50,46,16
BZID-1304369272,29,16,10
BZID-1304382537,15,11,8
BZID-1304352662,12,10,3
BZID-1304421602,24,24,2
BZID-1304405118,36,13,8
BZID-1304451665,18,15,8
BZID-1304377532,32,25,10
BZID-1304423715,26,25,8
BZID-1304550235,13,8,2
BZID-1304376165,17,16,0
BZID-1304597063,26,24,13
BZID-1304461984,35,27,14
BZID-1304350141,14,12,6
BZID-1304379371,14,12,8
BZID-1304387067,24,22,11
BZID-1304442277,13,7,2
BZID-1304452875,27,24,5
BZID-1304476750,31,31,20
BZID-1304475225,42,38,26
BZID-1304429068,33,17,13
BZID-1304433284,36,34,6
BZID-1304418221,48,23,13
BZID-1304475850,33,26,10
BZID-1304475049,3,3,2
BZID-1304435185,45,39,19
BZID-1304431976,19,13,4
BZID-1304445989,54,39,24
BZID-1304556361,6,4,0
BZID-1304375330,33,29,16
BZID-1304375219,26,18,5
BZID-1304357764,27,24,15
BZID-1304352144,27,25,10
BZID-1304388270,51,30,14
BZID-1304390845,56,51,45
BZID-1304565086,8,8,6
BZID-1304395172,41,35,11
BZID-1304404492,60,57,41
BZID-1304438321,17,11,6
BZID-1304382174,18,11,5
BZID-1304374413,28,21,9
BZID-1304610818,38,36,10
BZID-1304425033,38,32,11
BZID-1304470954,18,10,9
BZID-1304389892,2,2,0
BZID-1304382570,54,50,35
BZID-1304382622,28,21,0
BZID-1304415836,5,4,3
BZID-1304349342,14,11,11
BZID-1304437831,34,32,11
BZID-1304359217,48,45,17
BZID-1304369448,17,10,3
BZID-1304415172,5,3,3
BZID-1304567697,33,31,12
BZID-1304567730,38,34,17
BZID-1304477401,22,20,8
BZID-1304465662,54,49,45
BZID-1304567363,2,2,1
BZID-1304376396,27,15,2
BZID-1304478519,16,14,6
BZID-1304604328,42,38,10
BZID-1304471540,60,57,35
BZID-1304355766,23,17,16
BZID-1304477583,61,56,46
BZID-1304564001,8,6,0
BZID-1304541666,15,14,8
BZID-1304506372,5,5,0
BZID-1304439056,11,5,2
BZID-1304530422,2,2,0
BZID-1304529710,9,9,4
BZID-1304393677,7,7,4
BZID-1304569748,27,27,15
BZID-1304424182,27,27,17
BZID-1304414226,18,5,3
BZID-1304383384,19,12,9
BZID-1304363976,12,11,4
BZID-1304540388,15,15,4
BZID-1304530809,9,9,9
BZID-1304608267,2,2,1
BZID-1304364871,1,1,1
BZID-1304607896,41,34,15
BZID-1304520240,6,6,2
BZID-1304545321,10,10,8
BZID-1304538815,9,7,4
BZID-1304414743,10,9,3
BZID-1304553074,12,11,2
BZID-1304530930,11,11,7
BZID-1304610437,5,4,1
BZID-1304382484,40,38,10
BZID-1304356728,5,2,1
BZID-1304597820,19,15,8
BZID-1304406113,14,12,11
BZID-1304544260,10,10,9
BZID-1304597967,7,3,1
BZID-1304414584,18,14,5
BZID-1304471107,18,13,3
BZID-1304379592,12,8,8
BZID-1304552030,17,16,7
BZID-1304376682,6,5,0
BZID-1304450599,16,9,2
BZID-1304426608,3,3,3
BZID-1304369208,1,1,1
BZID-1304404195,16,15,6
BZID-1304456593,8,7,3
BZID-1304537736,12,9,2
BZID-1304359375,8,6,2
BZID-1304517772,2,1,1
BZID-1304399270,3,2,1
BZID-1304397022,16,14,7
BZID-1304562135,4,3,1
BZID-1304427012,39,31,10
BZID-1304540206,8,7,3
BZID-1304463456,22,11,0
BZID-1304562489,10,7,4
BZID-1304411753,3,2,1
BZID-1304603599,6,6,3
BZID-1304404407,4,2,1
BZID-1304396970,34,28,15
BZID-1304597845,29,12,5
BZID-1304477533,29,20,5
BZID-1304365388,4,4,2
BZID-1304351391,16,15,6
BZID-1304520684,2,1,0
BZID-1304440065,14,13,6
BZID-1304417185,24,20,13
BZID-1304604867,10,9,5
BZID-1304544218,6,6,1
BZID-1304375631,8,7,3
BZID-1304596987,29,27,14
BZID-1304439289,41,28,20
BZID-1304401172,28,23,7
BZID-1304520860,5,5,1
BZID-1304606184,9,4,2
BZID-1304530539,9,7,3
BZID-1304505399,7,7,0
BZID-1304520610,3,2,0
BZID-1304396006,43,39,11
BZID-1304532858,4,4,1
BZID-1304373345,7,7,4
BZID-1304412576,30,15,10
BZID-1304362689,16,10,5
BZID-1304449973,12,9,0
BZID-1304379518,6,5,3
BZID-1304530800,5,4,4
BZID-1304550895,22,22,16
BZID-1304411104,13,12,1
BZID-1304605768,9,6,2
BZID-1304605369,16,13,9
BZID-1304404615,4,3,1
BZID-1304552153,8,8,5
BZID-1304540184,6,5,1
BZID-1304520516,6,6,3
BZID-1304455952,26,24,8
BZID-1304605513,3,3,0
BZID-1304425810,20,11,7
BZID-1304541577,4,4,2
BZID-1304590498,40,36,11
BZID-1304406535,5,2,1
BZID-1304419442,11,9,2
BZID-1304594845,8,5,5
BZID-1304375772,14,10,8
BZID-1304476990,10,7,5
BZID-1304392729,25,19,10
BZID-1304520887,8,8,6
BZID-1304411873,15,6,1
BZID-1304363315,2,3,2
BZID-1304553586,14,14,6
BZID-1304381988,9,8,6
BZID-1304445833,40,32,17
BZID-1304432820,12,10,6
BZID-1304542290,5,5,0
BZID-1304389708,14,11,1
BZID-1304414627,14,15,1
BZID-1304606736,7,3,3
BZID-1304458384,12,10,1
BZID-1304480239,1,1,0
BZID-1304450868,2,1,1
BZID-1304402091,24,17,7
BZID-1304413740,11,8,5
BZID-1304552534,14,13,10
BZID-1304530426,5,4,3
BZID-1304549763,8,8,2
BZID-1304520649,9,7,3
BZID-1304422241,1,1,0
BZID-1304576932,12,10,5
BZID-1304414321,9,5,4
BZID-1304552887,6,6,2
BZID-1304540153,8,2,1
BZID-1304462456,14,13,1
BZID-1304520164,4,3,1
BZID-1304564349,3,2,1
BZID-1304355626,30,27,14
BZID-1304520071,4,4,2
BZID-1304351885,27,22,6
BZID-1304470866,7,7,3
BZID-1304520085,5,5,4
BZID-1304519752,4,4,1
BZID-1304402554,10,9,5
BZID-1304427240,3,2,1
BZID-1304519789,4,4,1
BZID-1304539554,10,5,2
BZID-1304538491,11,10,3
BZID-1304597730,18,16,4
BZID-1304461206,17,11,9
BZID-1304545037,10,8,6
BZID-1304541406,12,9,5
BZID-1304363884,9,9,2
BZID-1304576609,24,18,2
BZID-1304421937,1,1,1
BZID-1304445547,8,6,0
BZID-1304458700,6,1,0
BZID-1304607756,11,11,3
BZID-1304463225,17,13,6
BZID-1304453824,13,13,2
BZID-1304505261,5,5,2
BZID-1304557057,16,14,9
BZID-1304443376,3,3,0
BZID-1304530911,11,4,3
BZID-1304449330,22,15,11
BZID-1304458059,3,3,0
BZID-1304390277,18,19,10
BZID-1304520080,4,4,3
BZID-1304594926,15,15,4
BZID-1304366046,6,6,1
BZID-1304425084,20,20,9
BZID-1304590645,7,6,4
BZID-1304469512,47,31,20
BZID-1304360580,44,38,19
BZID-1304474914,57,43,40
BZID-1304609309,6,5,0
BZID-1304418621,8,6,3
BZID-1304352781,5,4,1
BZID-1304430250,5,3,2
BZID-1304563605,33,21,15
BZID-1304409352,49,39,34
BZID-1304480013,14,12,7
BZID-1304353992,15,14,8
BZID-1304408775,23,14,12
BZID-1304362769,6,2,1
BZID-1304568128,7,4,3
BZID-1304407040,6,4,2
BZID-1304380982,51,26,15
BZID-1304380125,1,2,1
BZID-1304395499,6,6,1
BZID-1304393811,46,35,25
BZID-1304371395,33,29,15
BZID-1304396145,16,10,3
BZID-1304395089,34,28,7
BZID-1304356938,37,29,11
BZID-1304565247,4,4,3
BZID-1304388711,35,29,13
BZID-1304350937,8,5,2
BZID-1304356318,46,33,23
BZID-1304352824,15,11,7
BZID-1304356633,30,29,25
BZID-1304609390,10,5,2
BZID-1304446078,20,16,9
BZID-1304366397,19,16,8
BZID-1304391582,46,43,39
BZID-1304450416,42,30,16
BZID-1304396465,16,12,4
BZID-1304480069,30,24,11
BZID-1304433273,33,18,8
BZID-1304567430,4,3,2
BZID-1304382874,14,12,6
BZID-1304441646,57,24,10
BZID-1304570092,16,13,9
BZID-1304370012,14,11,4
BZID-1304414208,9,6,2
BZID-1304351277,15,12,5
BZID-1304392812,40,40,19
BZID-1304370358,23,21,8
BZID-1304409929,15,10,7
BZID-1304438967,28,12,10
BZID-1304461123,35,25,12
BZID-1304461086,10,5,2
BZID-1304420997,55,51,26
BZID-1304471885,30,13,8
BZID-1304599104,3,2,1
BZID-1304451399,34,27,25
BZID-1304386753,43,41,9
BZID-1304437997,29,26,2
BZID-1304380273,33,32,25
BZID-1304363409,52,52,18
BZID-1304467404,32,22,17
BZID-1304400551,23,20,8
BZID-1304567367,28,24,18
BZID-1304428612,13,6,3
BZID-1304383864,47,42,23
BZID-1304389749,41,12,5
BZID-1304475223,62,61,53
BZID-1304466095,46,44,22
BZID-1304375651,20,16,7
BZID-1304380670,44,38,28
BZID-1304604379,15,14,4
BZID-1304451552,28,22,12
BZID-1304590762,42,39,16
BZID-1304353493,33,30,22
BZID-1304431580,2,1,1
BZID-1304390472,34,33,9
BZID-1304391196,12,11,4
BZID-1304423588,26,22,2
BZID-1304407518,47,32,23
BZID-1304359110,46,40,15
BZID-1304400963,26,22,14
BZID-1304477565,7,5,1
BZID-1304416519,16,13,10
BZID-1304366764,22,19,10
BZID-1304400062,44,40,25
BZID-1304372257,18,10,6
BZID-1304479985,49,40,31
BZID-1304395066,16,12,7
BZID-1304609731,37,20,9
BZID-1304596953,18,13,0
BZID-1304566747,30,28,20
BZID-1304409150,22,18,10
BZID-1304450554,40,31,14
BZID-1304609166,3,2,0
BZID-1304577769,2,2,2
BZID-1304357698,1,1,1
BZID-1304473399,10,8,2
BZID-1304380946,32,31,24
BZID-1304476041,9,7,1
BZID-1304360196,5,1,0
BZID-1304565144,31,26,5
BZID-1304465261,15,9,5
BZID-1304433608,13,11,5
BZID-1304567788,18,12,7
BZID-1304601047,10,10,6
BZID-1304356813,32,30,25
BZID-1304420069,22,20,4
BZID-1304569387,34,30,19
BZID-1304566369,38,37,5
BZID-1304409323,35,32,28
BZID-1304598329,62,61,33
BZID-1304460805,43,23,21
BZID-1304358747,5,5,1
BZID-1304399933,20,13,6
BZID-1304462728,21,19,8
BZID-1304401347,9,4,0
BZID-1304608297,23,18,13
BZID-1304566670,16,15,1
BZID-1304360572,13,13,2
BZID-1304415574,20,19,8
BZID-1304382145,23,23,6
BZID-1304607204,20,14,10
BZID-1304427655,26,17,8
BZID-1304607816,35,23,16
BZID-1304429007,8,5,2
BZID-1304404065,15,12,7
BZID-1304400729,11,7,5
BZID-1304469844,40,38,21
BZID-1304400832,22,19,10
BZID-1304361963,36,9,7
BZID-1304590411,14,14,4
BZID-1304442785,45,35,24
BZID-1304472576,9,8,2
BZID-1304360963,32,16,13
BZID-1304396833,23,20,13
BZID-1304364513,30,27,11
BZID-1304401261,29,20,15
BZID-1304569553,6,3,1
BZID-1304356298,41,37,8
BZID-1304445507,35,28,17
BZID-1304439675,14,11,4
BZID-1304606754,23,19,5
BZID-1304426319,16,15,3
BZID-1304479386,56,38,30
BZID-1304610556,8,6,2
BZID-1304424244,29,22,7
BZID-1304435341,53,40,39
BZID-1304358326,42,37,21
BZID-1304457643,14,11,9
BZID-1304398879,28,12,10
BZID-1304422336,22,17,4
BZID-1304441224,31,19,14
BZID-1304349809,1,1,1
BZID-1304566284,4,4,1
BZID-1304430042,31,28,10
BZID-1304605211,27,25,10
BZID-1304566529,30,29,26
BZID-1304409917,33,28,7
BZID-1304386917,12,9,6
BZID-1304372482,3,3,1
BZID-1304382663,23,21,11
BZID-1304440094,14,13,3
BZID-1304354871,8,6,2
BZID-1304609316,9,8,4
BZID-1304385830,8,6,0
BZID-1304392750,1,1,1
BZID-1304466146,38,30,18
BZID-1304455134,7,6,0
BZID-1304605227,20,19,13
BZID-1304408786,0,1,1
BZID-1304425742,9,3,2
BZID-1304396318,14,14,4
BZID-1304506826,1,1,1
BZID-1304389961,24,18,11
BZID-1304447506,15,15,8
BZID-1304505366,4,4,3
BZID-1304505563,2,2,1
BZID-1304506853,4,4,2
BZID-1304506805,3,3,0
BZID-1304429794,7,4,3
BZID-1304510358,3,3,0
BZID-1304559366,11,10,5
BZID-1304557443,14,13,7
BZID-1304556320,8,8,0
BZID-1304378181,6,4,3
BZID-1304506478,3,3,2
BZID-1304390831,2,2,1
BZID-1304368604,35,22,9
BZID-1304577860,7,6,2
BZID-1304428684,24,17,1
BZID-1304610697,22,8,6
BZID-1304353610,4,4,2
BZID-1304544308,4,4,3
BZID-1304552728,10,10,3
BZID-1304505156,3,3,2
BZID-1304605734,27,22,2
BZID-1304591679,25,23,15
BZID-1304505165,2,2,1
BZID-1304598806,16,2,0
BZID-1304596253,8,5,2
BZID-1304520414,3,3,2
BZID-1304354031,4,3,1
BZID-1304445699,8,6,3
BZID-1304429354,23,11,9
BZID-1304369731,17,16,1
BZID-1304379398,13,2,1
BZID-1304575430,5,4,2
BZID-1304372409,11,10,6
BZID-1304606494,7,6,1
BZID-1304540218,3,3,0
BZID-1304454003,8,5,3
BZID-1304504977,2,2,1
BZID-1304450536,7,6,2
BZID-1304440443,26,22,13
BZID-1304505644,2,2,2
BZID-1304600458,15,12,5
BZID-1304361265,19,14,7
BZID-1304506647,4,2,4
BZID-1304444373,37,18,14
BZID-1304505844,2,1,0
BZID-1304374951,38,34,18
BZID-1304505811,2,2,2
BZID-1304509016,6,6,2
BZID-1304408161,6,3,3
BZID-1304530908,6,6,3
BZID-1304355879,10,8,8
BZID-1304350423,9,6,2
BZID-1304507083,3,3,2
BZID-1304387743,14,11,2
BZID-1304405687,12,11,0
BZID-1304508253,3,3,1
BZID-1304395994,27,25,8
BZID-1304451538,2,2,2
BZID-1304351835,16,9,10
BZID-1304397173,28,15,5
BZID-1304377646,33,31,13
BZID-1304550370,18,15,5
BZID-1304595006,18,17,5
BZID-1304597874,6,4,2
BZID-1304457114,13,13,4
BZID-1304409099,19,15,9
BZID-1304434404,8,6,0
BZID-1304350518,22,8,4
BZID-1304610009,29,7,2
BZID-1304426730,27,22,11
BZID-1304597655,21,17,3
BZID-1304600599,21,19,6
BZID-1304386522,4,0,0
BZID-1304589110,2,1,1
BZID-1304423252,17,15,11
BZID-1304362637,4,4,1
BZID-1304605299,3,3,0
BZID-1304355376,12,12,2
BZID-1304607495,6,6,2
BZID-1304413660,8,7,0
BZID-1304415524,4,4,3
BZID-1304594722,5,4,0
BZID-1304475994,5,3,0
BZID-1304397115,1,1,1
BZID-1304594889,1,1,0
BZID-1304392244,2,1,0
BZID-1304594932,6,4,1
BZID-1304458863,16,14,11
BZID-1304600667,10,6,1
BZID-1304600242,3,3,1
BZID-1304364573,5,5,2
BZID-1304610535,12,9,3
BZID-1304429795,14,12,4
BZID-1304480209,23,21,19
BZID-1304449253,7,7,2
BZID-1304437227,3,3,3
BZID-1304385228,19,15,12
BZID-1304387807,23,5,2
BZID-1304574962,9,8,8
BZID-1304373350,11,10,2
BZID-1304397413,6,4,3
BZID-1304358971,7,5,2
BZID-1304604779,14,10,2
BZID-1304420158,3,3,2
BZID-1304376718,8,8,2
BZID-1304423147,4,2,1
BZID-1304597136,12,10,2
BZID-1304351811,13,12,2
BZID-1304362312,2,0,1
BZID-1304597988,6,5,1
BZID-1304374958,6,4,1
BZID-1304599542,4,2,0
BZID-1304609108,4,3,0
BZID-1304597037,6,4,0
BZID-1304610081,2,2,0
BZID-1304456645,20,14,7
BZID-1304465158,17,16,6
BZID-1304578015,5,4,2
BZID-1304574517,4,2,1
BZID-1304460768,10,8,3
BZID-1304596140,1,0,1
BZID-1304574602,2,1,1
BZID-1304393855,6,2,2
BZID-1304575341,1,1,0
BZID-1304379010,12,11,4
BZID-1304373059,3,1,0
BZID-1304421477,22,12,7
BZID-1304578038,4,3,1
BZID-1304608403,23,19,8
BZID-1304450615,38,31,5
BZID-1304390405,5,4,0
BZID-1304460447,3,3,0
BZID-1304609611,6,3,1
BZID-1304414004,10,7,4
BZID-1304394643,15,13,9
BZID-1304595102,14,8,1
BZID-1304384116,10,9,2
BZID-1304399592,3,2,0
BZID-1304597650,8,5,0
BZID-1304386024,9,6,0
BZID-1304375198,8,6,3
BZID-1304402083,12,11,10
BZID-1304361948,18,16,12
BZID-1304445512,1,0,0
BZID-1304537860,17,14,7
BZID-1304353724,27,18,12
BZID-1304566912,5,4,2
BZID-1304431479,14,14,3
BZID-1304395759,26,17,13
BZID-1304355439,32,29,6
BZID-1304423839,19,19,0
BZID-1304405471,46,39,4
BZID-1304605783,41,38,29
BZID-1304569916,18,13,7
BZID-1304371887,43,34,19
BZID-1304369544,34,33,14
BZID-1304410493,46,44,5
BZID-1304419528,5,4,3
BZID-1304603506,49,39,16
BZID-1304437825,41,27,15
BZID-1304448655,41,28,18
BZID-1304560407,17,15,4
BZID-1304416026,28,27,18
BZID-1304386636,6,6,3
BZID-1304478635,24,19,12
BZID-1304400492,29,22,19
BZID-1304546839,4,4,3
BZID-1304479848,23,19,6
BZID-1304389709,16,15,6
BZID-1304369950,33,29,16
BZID-1304382598,21,17,4
BZID-1304367636,43,42,39
BZID-1304369202,17,8,2
BZID-1304360618,13,11,0
BZID-1304399364,44,24,18
BZID-1304419172,34,21,18
BZID-1304400579,30,21,1
BZID-1304405222,36,27,16
BZID-1304404751,13,4,1
BZID-1304417269,21,7,9
BZID-1304558188,35,35,9
BZID-1304423951,6,1,1
BZID-1304554148,39,36,37
BZID-1304424845,42,42,0
BZID-1304425657,41,19,10
BZID-1304478066,42,40,7
BZID-1304370611,8,7,5
BZID-1304404182,25,20,19
BZID-1304568658,39,39,20
BZID-1304444041,23,13,12
BZID-1304363688,38,24,5
BZID-1304611116,24,19,1
BZID-1304441794,43,30,17
BZID-1304422161,14,11,10
BZID-1304383439,33,24,8
BZID-1304374452,8,3,2
BZID-1304382241,27,24,5
BZID-1304353730,21,18,7
BZID-1304432103,22,9,3
BZID-1304424460,28,24,8
BZID-1304433486,24,13,10
BZID-1304445679,9,5,3
BZID-1304402152,15,12,1
BZID-1304362780,43,31,14
BZID-1304354905,40,38,21
BZID-1304547428,7,4,2
BZID-1304422123,24,21,0
BZID-1304357499,53,37,23
BZID-1304356194,31,31,5
BZID-1304390427,21,12,11
BZID-1304368023,39,30,26
BZID-1304574496,30,20,10
BZID-1304597473,29,8,2
BZID-1304407059,4,4,3
BZID-1304471439,38,26,11
BZID-1304556491,5,3,3
BZID-1304350637,26,25,14
BZID-1304419617,17,12,10
BZID-1304446138,17,16,5
BZID-1304603565,17,12,12
BZID-1304401280,21,18,11
BZID-1304461465,1,1,1
BZID-1304397861,19,17,8
BZID-1304547551,4,1,1
BZID-1304556308,29,26,23
BZID-1304403713,29,24,11
BZID-1304547558,1,1,1
BZID-1304470615,5,4,1
BZID-1304442052,50,47,27
BZID-1304393801,24,22,4
BZID-1304423813,18,18,1
BZID-1304409587,25,21,10
BZID-1304404910,42,41,0
BZID-1304415599,21,14,6
BZID-1304366571,27,16,15
BZID-1304419811,38,32,19
BZID-1304448661,41,20,4
BZID-1304394774,32,26,14
BZID-1304446350,33,28,23
BZID-1304558580,27,24,10
BZID-1304555568,39,39,33
BZID-1304388274,32,30,5
BZID-1304606439,30,22,10
BZID-1304379366,27,6,4
BZID-1304604348,5,1,1
BZID-1304547519,26,18,9
BZID-1304546123,9,8,4
BZID-1304472995,34,28,22
BZID-1304407712,45,39,21
BZID-1304424012,47,47,18
BZID-1304398403,25,23,11
BZID-1304424263,33,24,13
BZID-1304608758,10,7,4
BZID-1304461723,21,20,18
BZID-1304435564,41,30,13
BZID-1304378196,34,33,20
BZID-1304349595,37,35,2
BZID-1304357441,32,19,3
BZID-1304388494,5,5,3
BZID-1304566641,37,37,21
BZID-1304560525,30,29,7
BZID-1304370632,30,29,11
BZID-1304423544,45,41,23
BZID-1304351427,48,42,19
BZID-1304470205,25,22,17
BZID-1304426908,29,29,14
BZID-1304423162,7,8,5
BZID-1304462698,29,28,17
BZID-1304398437,4,4,2
BZID-1304561730,17,16,1
BZID-1304410930,13,13,7
BZID-1304419961,2,2,0
BZID-1304398433,9,9,6
BZID-1304547336,29,29,27
BZID-1304467739,19,12,8
BZID-1304349999,10,9,6
BZID-1304567082,37,25,18
BZID-1304374933,14,10,5
BZID-1304549113,4,4,1
BZID-1304391386,23,23,13
BZID-1304368321,33,31,9
BZID-1304461514,59,53,37
BZID-1304418029,23,15,6
BZID-1304379057,22,21,15
BZID-1304421694,12,4,2
BZID-1304547284,6,5,2
BZID-1304352174,24,23,0
BZID-1304425256,7,4,2
BZID-1304385015,20,15,8
BZID-1304598149,4,4,1
BZID-1304478065,15,7,4
BZID-1304403184,3,2,1
BZID-1304560019,21,18,4
BZID-1304400539,28,16,7
BZID-1304610183,22,22,7
BZID-1304385903,27,22,12
BZID-1304420835,6,6,2
BZID-1304383795,17,15,1
BZID-1304545989,2,2,1
BZID-1304362273,30,30,9
BZID-1304557300,31,31,18
BZID-1304408582,15,12,5
BZID-1304546009,12,1,1
BZID-1304386138,27,20,8
BZID-1304350519,15,12,2
BZID-1304350118,11,8,4
BZID-1304546011,3,2,2
BZID-1304470106,26,21,7
BZID-1304457913,23,20,7
BZID-1304408801,22,21,14
BZID-1304438287,13,10,4
BZID-1304545925,16,10,10
BZID-1304554977,22,20,6
BZID-1304438588,53,40,34
BZID-1304390025,44,43,7
BZID-1304569377,10,5,1
BZID-1304562080,17,15,8
BZID-1304560060,34,30,17
BZID-1304462821,27,20,9
BZID-1304548662,5,5,2
BZID-1304360505,22,18,6
BZID-1304546026,10,9,2
BZID-1304569596,41,41,1
BZID-1304546571,4,4,1
BZID-1304569087,10,5,4
BZID-1304559889,34,34,18
BZID-1304373367,47,36,13
BZID-1304409053,38,36,8
BZID-1304561130,9,9,2
BZID-1304559419,30,28,9
BZID-1304610835,15,11,7
BZID-1304606568,33,28,13
BZID-1304557812,24,19,11
BZID-1304576992,37,22,17
BZID-1304364774,7,6,6
BZID-1304374664,15,10,5
BZID-1304466932,9,8,6
BZID-1304400706,10,8,2
BZID-1304560448,10,8,2
BZID-1304400739,16,16,3
BZID-1304558025,25,24,9
BZID-1304607071,38,30,9
BZID-1304396273,34,8,6
BZID-1304610275,4,2,0
BZID-1304600941,5,3,1
BZID-1304356843,18,14,11
BZID-1304438313,34,30,18
BZID-1304353681,7,4,1
BZID-1304607282,23,18,12
BZID-1304474886,38,29,11
BZID-1304479732,11,9,2
BZID-1304554594,8,7,2
BZID-1304437484,32,23,16
BZID-1304441490,6,3,2
BZID-1304604364,57,55,30
BZID-1304356019,14,11,5
BZID-1304546200,20,15,6
BZID-1304464505,2,2,2
BZID-1304462624,42,36,22
BZID-1304467547,28,22,4
BZID-1304351174,35,35,12
BZID-1304597754,21,22,1
BZID-1304472876,5,0,0
BZID-1304476674,34,24,16
BZID-1304376071,5,3,0
BZID-1304402333,19,13,9
BZID-1304597324,19,17,10
BZID-1304401809,6,4,0
BZID-1304549223,15,13,3
BZID-1304469943,40,37,20
BZID-1304478884,36,31,17
BZID-1304549169,5,5,1
BZID-1304549240,15,14,11
BZID-1304427865,21,13,8
BZID-1304555386,15,13,3
BZID-1304569005,26,21,8
BZID-1304458235,31,22,17
BZID-1304414282,13,12,3
BZID-1304374873,21,14,10
BZID-1304464842,11,11,9
BZID-1304548860,31,29,18
BZID-1304377030,5,4,1
BZID-1304390952,5,5,2
BZID-1304353511,22,21,7
BZID-1304365102,34,30,17
BZID-1304471352,44,27,10
BZID-1304429785,23,15,6
BZID-1304405821,2,0,0
BZID-1304561138,19,19,3
BZID-1304414972,14,10,5
BZID-1304408676,6,0,0
BZID-1304558116,27,23,10
BZID-1304446963,20,8,6
BZID-1304463709,47,40,30
BZID-1304416085,22,15,11
BZID-1304610543,49,47,14
BZID-1304550585,8,7,2
BZID-1304398027,33,33,12
BZID-1304609446,49,40,31
BZID-1304353950,15,11,5
BZID-1304360837,10,10,2
BZID-1304595587,5,4,4
BZID-1304601042,3,3,2
BZID-1304391484,16,9,6
BZID-1304475393,47,46,17
BZID-1304476385,17,10,4
BZID-1304547425,10,8,3
BZID-1304380328,34,30,12
BZID-1304549112,5,4,3
BZID-1304424982,17,15,3
BZID-1304469333,21,20,6
BZID-1304353482,22,21,0
BZID-1304372521,14,2,2
BZID-1304432367,2,1,1
BZID-1304394734,38,35,15
BZID-1304371174,44,42,10
BZID-1304413267,31,30,11
BZID-1304470109,23,17,3
BZID-1304425392,42,25,12
BZID-1304399627,4,2,3
BZID-1304549705,9,7,1
BZID-1304473244,24,22,4
BZID-1304352308,4,4,1
BZID-1304402109,6,6,4
BZID-1304380773,3,3,0
BZID-1304549105,15,15,5
BZID-1304416424,6,4,3
BZID-1304383778,5,0,0
BZID-1304388284,29,17,12
BZID-1304404669,27,25,22
BZID-1304400657,24,12,2
BZID-1304416675,7,5,2
BZID-1304548763,24,23,16
BZID-1304361120,31,27,19
BZID-1304402413,30,20,11
BZID-1304368305,28,25,7
BZID-1304474767,37,32,17
BZID-1304456701,11,10,3
BZID-1304368824,1,0,0
BZID-1304605366,45,11,6
BZID-1304418630,25,21,8
BZID-1304370662,24,21,5
BZID-1304562102,4,4,4
BZID-1304450993,39,24,18
BZID-1304392240,48,34,22
BZID-1304371800,12,10,2
